AREAID,SGC,PROV,CAR,CD,CCS,AREANAME,TOTAL,TYPORG2_1,TYPORG2_2,TYPORG2_3,TYPORG2_4,TYPORG2_5,TYPORG2_6
350315042,3515042,35,3,15,42,Harvey,44,32,2,9,1,0,0
350316000,3516000,35,3,16,0,Victoria County,1710,1167,116,344,66,15,2
350316001,3516001,35,3,16,1,Emily,231,150,19,56,5,1,0
350316006,3516006,35,3,16,6,Ops,221,138,16,53,13,1,0
350316008,3516008,35,3,16,8,Manvers,205,138,17,37,10,2,1
350316011,3516011,35,3,16,11,Mariposa,342,214,32,78,16,2,0
350316016,3516016,35,3,16,16,Eldon,171,123,10,28,9,0,1
350316021,3516021,35,3,16,21,Fenelon,197,135,9,46,3,4,0
350316026,3516026,35,3,16,26,Verulam,167,130,9,19,7,2,0
350316031,3516031,35,3,16,31,Somerville,68,56,1,8,1,2,0
350316034,3516034,35,3,16,34,Bexley,32,26,0,4,2,0,0
350316036,3516036,35,3,16,36,Carden,34,26,1,6,0,1,0
350316039,3516039,35,3,16,39,Dalton,17,12,0,5,0,0,0
350316042,3516042,35,3,16,42,"Laxton, Digby and Longford",25,19,2,4,0,0,0
350318000,3518000,35,3,18,0,Durham Regional Municipality,2001,1162,159,447,197,34,2
350318001,3518001,35,3,18,1,Pickering,111,69,9,12,15,6,0
350318005,3518005,35,3,18,5,Ajax,28,12,2,8,5,1,0
350318009,3518009,35,3,18,9,Whitby,88,56,3,16,12,1,0
350318013,3518013,35,3,18,13,Oshawa,70,38,6,13,9,3,1
350318017,3518017,35,3,18,17,Clarington,529,304,48,113,53,11,0
350318020,3518020,35,3,18,20,Scugog,445,260,31,104,44,5,1
350318029,3518029,35,3,18,29,Uxbridge,363,215,24,90,28,6,0
350318039,3518039,35,3,18,39,Brock,367,208,36,91,31,1,0
350319000,3519000,35,3,19,0,York Regional Municipality,1211,659,62,242,202,43,3
350319028,3519028,35,3,19,28,Vaughan,139,70,11,19,30,9,0
350319036,3519036,35,3,19,36,Markham,107,52,6,28,18,3,0
350319038,3519038,35,3,19,38,Richmond Hill,34,21,1,4,5,3,0
350319044,3519044,35,3,19,44,Whitchurch-Stouffville,201,105,10,43,34,9,0
350319046,3519046,35,3,19,46,Aurora,24,15,0,5,4,0,0
350319049,3519049,35,3,19,49,King,314,164,20,61,59,8,2
350319054,3519054,35,3,19,54,East Gwillimbury,209,122,5,40,33,8,1
350319070,3519070,35,3,19,70,Georgina,183,110,9,42,19,3,0
350344000,3544000,35,3,44,0,Muskoka District Municipality,260,191,11,44,14,0,0
350344002,3544002,35,3,44,2,Gravenhurst,34,23,2,7,2,0,0
350344018,3544018,35,3,44,18,Bracebridge,53,41,1,8,3,0,0
350344027,3544027,35,3,44,27,Lake of Bays,18,11,2,4,1,0,0
350344042,3544042,35,3,44,42,Huntsville,78,60,2,12,4,0,0
350344053,3544053,35,3,44,53,Muskoka Lakes,77,56,4,13,4,0,0
350346000,3546000,35,3,46,0,Haliburton County,87,60,4,19,3,1,0
350346006,3546006,35,3,46,6,Monmouth,28,18,1,8,1,0,0
350346016,3546016,35,3,46,16,"Anson, Hindon and Minden",33,21,2,9,0,1,0
350346024,3546024,35,3,46,24,Dysart and Others,26,21,1,2,2,0,0
350349000,3549000,35,3,49,0,Parry Sound District,425,286,15,102,17,4,1
350349014,3549014,35,3,49,14,Perry,28,23,0,3,2,0,0
350349019,3549019,35,3,49,19,Armour,25,20,0,2,3,0,0
350349024,3549024,35,3,49,24,Ryerson,35,25,2,8,0,0,0
350349028,3549028,35,3,49,28,McKellar,30,22,0,8,0,0,0
350349031,3549031,35,3,49,31,McDougall,43,27,2,10,3,1,0
350349042,3549042,35,3,49,42,Chapman,26,20,2,3,1,0,0
350349046,3549046,35,3,49,46,Strong,46,28,1,15,1,1,0
350349054,3549054,35,3,49,54,Machar,20,12,1,7,0,0,0
350349059,3549059,35,3,49,59,South Himsworth,62,32,5,21,4,0,0
350349066,3549066,35,3,49,66,North Himsworth,17,15,0,1,1,0,0
350349071,3549071,35,3,49,71,Nipissing,36,21,0,12,2,1,0
350349096,3549096,35,3,49,96,"Parry Sound, Unorganized, Centre Part",57,41,2,12,0,1,1
350400000,3500000,35,4,0,0,Eastern Ontario Region - RÇgion de l'Est de l'Ontario,10473,6191,988,2428,749,103,14
350401000,3501000,35,4,1,0,"Stormont, Dundas and Glengarry United Counties",2113,1121,294,467,216,15,0
350401001,3501001,35,4,1,1,Lancaster,168,90,27,22,29,0,0
350401006,3501006,35,4,1,6,Charlottenburgh,219,125,21,47,24,2,0
350401010,3501010,35,4,1,10,Cornwall,100,68,9,17,5,1,0
350401015,3501015,35,4,1,15,Osnabruck,141,82,10,45,4,0,0
350401017,3501017,35,4,1,17,Williamsburgh,133,74,12,33,11,3,0
350401022,3501022,35,4,1,22,Matilda,186,87,35,45,18,1,0
350401027,3501027,35,4,1,27,Mountain,222,122,25,60,14,1,0
350401031,3501031,35,4,1,31,Winchester,240,107,39,62,32,0,0
350401038,3501038,35,4,1,38,Finch,148,46,39,33,27,3,0
350401045,3501045,35,4,1,45,Roxborough,170,89,30,34,14,3,0
350401048,3501048,35,4,1,48,Kenyon,151,83,18,30,20,0,0
350401053,3501053,35,4,1,53,Lochiel,235,148,29,39,18,1,0
350402000,3502000,35,4,2,0,Prescott and Russell United Counties,1239,677,190,208,141,21,2
350402001,3502001,35,4,2,1,East Hawkesbury,164,91,22,39,10,2,0
350402006,3502006,35,4,2,6,West Hawkesbury,77,48,10,13,6,0,0
350402012,3502012,35,4,2,12,Caledonia,112,59,13,22,15,3,0
350402016,3502016,35,4,2,16,Longueuil,46,25,6,9,6,0,0
350402021,3502021,35,4,2,21,Alfred,114,64,21,14,10,4,1
350402026,3502026,35,4,2,26,South Plantagenet,135,73,22,16,21,2,1
350402031,3502031,35,4,2,31,North Plantagenet,111,60,17,20,12,2,0
350402037,3502037,35,4,2,37,Clarence,160,91,17,35,14,3,0
350402042,3502042,35,4,2,42,Cambridge,150,78,30,12,28,2,0
350402048,3502048,35,4,2,48,Russell,170,88,32,28,19,3,0
350406000,3506000,35,4,6,0,Ottawa-Carleton Regional Municipality,1455,847,131,333,123,14,7
350406001,3506001,35,4,6,1,Osgoode,289,173,27,61,25,3,0
350406004,3506004,35,4,6,4,Cumberland,188,96,22,42,27,1,0
350406006,3506006,35,4,6,6,Gloucester,88,54,5,14,11,3,1
350406012,3506012,35,4,6,12,Nepean,70,41,6,6,11,1,5
350406018,3506018,35,4,6,18,Rideau,211,113,23,58,15,2,0
350406027,3506027,35,4,6,27,Goulbourn,164,107,15,33,7,2,0
350406030,3506030,35,4,6,30,Kanata,45,28,2,12,3,0,0
350406042,3506042,35,4,6,42,West Carleton,400,235,31,107,24,2,1
350407000,3507000,35,4,7,0,Leeds and Grenville United Counties,1493,888,102,399,90,12,2
350407001,3507001,35,4,7,1,Edwardsburgh,158,97,12,35,12,2,0
350407006,3507006,35,4,7,6,Augusta,142,85,8,35,12,2,0
350407012,3507012,35,4,7,12,Elizabethtown,159,95,14,40,10,0,0
350407017,3507017,35,4,7,17,Front of Yonge,53,36,3,13,1,0,0
350407020,3507020,35,4,7,20,Front of Escott,54,36,3,13,2,0,0
350407022,3507022,35,4,7,22,Front of Leeds and Lansdowne,125,69,9,40,6,1,0
350407027,3507027,35,4,7,27,Rear of Leeds and Lansdowne,83,46,7,22,6,2,0
350407029,3507029,35,4,7,29,South Crosby,62,32,5,23,2,0,0
350407031,3507031,35,4,7,31,North Crosby,53,26,1,24,2,0,0
350407039,3507039,35,4,7,39,Bastard and South Burgess,121,77,10,27,6,1,0
350407041,3507041,35,4,7,41,Rear of Yonge and Escott,57,33,4,14,6,0,0
350407046,3507046,35,4,7,46,Kitley,95,64,2,18,9,2,0
350407049,3507049,35,4,7,49,South Elmsley,42,23,3,14,2,0,0
350407051,3507051,35,4,7,51,Wolford,62,35,4,20,3,0,0
350407056,3507056,35,4,7,56,Oxford-on-Rideau,156,95,11,40,6,2,2
350407061,3507061,35,4,7,61,South Gower,71,39,6,21,5,0,0
350409000,3509000,35,4,9,0,Lanark County,1065,659,82,289,29,6,0
350409001,3509001,35,4,9,1,Montague,101,68,6,23,4,0,0
350409008,3509008,35,4,9,8,North Elmsley,55,30,5,18,2,0,0
350409011,3509011,35,4,9,11,North Burgess,34,24,3,6,0,1,0
350409014,3509014,35,4,9,14,South Sherbrooke,17,12,1,3,1,0,0
350409016,3509016,35,4,9,16,Bathurst,125,76,12,31,6,0,0
350409019,3509019,35,4,9,19,Drummond,144,85,12,45,2,0,0
350409024,3509024,35,4,9,24,Beckwith,101,54,9,34,1,3,0
350409029,3509029,35,4,9,29,Ramsay,185,108,12,60,3,2,0
350409034,3509034,35,4,9,34,Lanark,95,52,7,30,6,0,0
350409040,3509040,35,4,9,40,"Lavant, Dalhousie, and North Sherbrooke",92,69,6,15,2,0,0
350409046,3509046,35,4,9,46,Pakenham,116,81,9,24,2,0,0
350410000,3510000,35,4,10,0,Frontenac County,823,517,57,196,43,8,2
350410001,3510001,35,4,10,1,Wolfe Island,88,50,8,22,7,1,0
350410006,3510006,35,4,10,6,Pittsburgh,138,84,12,33,7,1,1
350410009,3510009,35,4,10,9,Kingston,99,61,6,23,7,1,1
350410014,3510014,35,4,10,14,Storrington,104,57,10,29,8,0,0
350410018,3510018,35,4,10,18,Loughborough,86,66,2,17,1,0,0
350410022,3510022,35,4,10,22,Portland,127,78,11,29,9,0,0
350410026,3510026,35,4,10,26,Hinchinbrooke,58,35,3,17,1,2,0
350410029,3510029,35,4,10,29,Bedford,42,24,3,13,1,1,0
350410032,3510032,35,4,10,32,Oso,24,17,2,4,1,0,0
350410036,3510036,35,4,10,36,Olden,31,22,0,8,0,1,0
350410046,3510046,35,4,10,46,Clarendon and Miller,26,23,0,1,1,1,0
350411000,3511000,35,4,11,0,Lennox and Addington County,753,467,44,191,43,8,0
350411001,3511001,35,4,11,1,Amherst Island,25,13,2,8,1,1,0
350411004,3511004,35,4,11,4,Ernestown,158,103,7,35,11,2,0
350411011,3511011,35,4,11,11,South Fredericksburgh,63,33,7,19,3,1,0
350411014,3511014,35,4,11,14,Adolphustown,20,7,1,8,3,1,0
350411016,3511016,35,4,11,16,North Fredericksburgh,56,33,3,13,6,1,0
350411019,3511019,35,4,11,19,Richmond,121,85,10,23,3,0,0
350411024,3511024,35,4,11,24,Camden East,213,125,9,69,9,1,0
350411031,3511031,35,4,11,31,Sheffield,67,48,4,10,4,1,0
350411034,3511034,35,4,11,34,"Kaladar, Anglesea and Effingham",30,20,1,6,3,0,0
350447000,3547000,35,4,47,0,Renfrew County,1532,1015,88,345,64,19,1
350447001,3547001,35,4,47,1,McNab,172,123,7,38,3,1,0
350447006,3547006,35,4,47,6,Bagot and Blythfield,28,18,0,9,1,0,0
350447016,3547016,35,4,47,16,Sebastopol,37,25,2,6,4,0,0
350447019,3547019,35,4,47,19,Brudenell and Lyndoch,41,34,2,5,0,0,0
350447022,3547022,35,4,47,22,Raglan,38,30,1,4,3,0,0
350447026,3547026,35,4,47,26,"Sherwood, Jones and Burns",43,37,0,5,1,0,0
350447031,3547031,35,4,47,31,Hagarty and Richards,60,37,3,16,2,1,1
350447036,3547036,35,4,47,36,South Algona,45,32,3,7,1,2,0
350447038,3547038,35,4,47,38,Grattan,90,62,6,16,6,0,0
350447042,3547042,35,4,47,42,Admaston,120,68,6,34,10,2,0
350447046,3547046,35,4,47,46,Horton,88,64,4,16,2,2,0
350447049,3547049,35,4,47,49,Ross,135,78,7,43,6,1,0
350447054,3547054,35,4,47,54,Bromley,113,62,12,32,4,3,0
350447058,3547058,35,4,47,58,Westmeath,208,126,15,57,6,4,0
350447062,3547062,35,4,47,62,Pembroke,26,15,2,4,4,1,0
350447066,3547066,35,4,47,66,Stafford,69,50,4,11,4,0,0
350447069,3547069,35,4,47,69,Wilberforce,95,73,6,14,2,0,0
350447074,3547074,35,4,47,74,Alice and Fraser,98,64,7,23,3,1,0
350447092,3547092,35,4,47,92,"Rolph, Buchanan, Wylie and McKay",26,17,1,5,2,1,0
350500000,3500000,35,5,0,0,Northern Ontario Region - RÇgion du Nord de l'Ontario,2915,1820,223,616,210,41,5
350548000,3548000,35,5,48,0,Nipissing District,299,187,30,58,18,6,0
350548013,3548013,35,5,48,13,Papineau-Cameron,22,16,1,4,1,0,0
350548022,3548022,35,5,48,22,Calvin,28,18,1,7,1,1,0
350548027,3548027,35,5,48,27,Bonfield,45,37,0,7,1,0,0
350548031,3548031,35,5,48,31,Chisholm,52,26,10,12,3,1,0
350548051,3548051,35,5,48,51,Springer,27,14,3,5,5,0,0
350548058,3548058,35,5,48,58,Caldwell,49,26,8,10,4,1,0
350548094,3548094,35,5,48,94,"Nipissing, Unorganized, North Part",76,50,7,13,3,3,0
350551000,3551000,35,5,51,0,Manitoulin District,316,226,16,58,13,3,0
350551001,3551001,35,5,51,1,Tehkummah,27,16,0,9,2,0,0
350551004,3551004,35,5,51,4,Carnarvon,36,20,5,8,3,0,0
350551011,3551011,35,5,51,11,Assiginack,47,35,2,8,1,1,0
350551016,3551016,35,5,51,16,Howland,54,40,1,10,2,1,0
350551021,3551021,35,5,51,21,Billings,29,20,1,7,1,0,0
350551024,3551024,35,5,51,24,Gordon,41,32,2,5,1,1,0
350551028,3551028,35,5,51,28,Burpee,31,24,3,3,1,0,0
350551092,3551092,35,5,51,92,"Manitoulin, Unorganized, Centre Part",51,39,2,8,2,0,0
350552000,3552000,35,5,52,0,Sudbury District,193,127,8,41,14,3,0
350552001,3552001,35,5,52,1,"Cosby, Mason and Martland",29,22,2,3,2,0,0
350552004,3552004,35,5,52,4,"Casimir, Jennings and Appleby",41,26,1,11,3,0,0
350552008,3552008,35,5,52,8,Ratter and Dunnet,32,22,1,5,1,3,0
350552020,3552020,35,5,52,20,The Spanish River,58,35,3,17,3,0,0
350552093,3552093,35,5,52,93,"Sudbury, Unorganized, North Part",33,22,1,5,5,0,0
350553000,3553000,35,5,53,0,Sudbury Regional Municipality,172,110,6,37,11,7,1
350553012,3553012,35,5,53,12,Walden,47,30,2,12,1,1,1
350553024,3553024,35,5,53,24,Rayside-Balfour,75,42,2,18,8,5,0
350553028,3553028,35,5,53,28,Valley East,50,38,2,7,2,1,0
350554000,3554000,35,5,54,0,Timiskaming District,589,341,62,137,41,7,1
350554012,3554012,35,5,54,12,Haileybury,29,25,0,4,0,0,0
350554014,3554014,35,5,54,14,Harris,26,17,2,6,1,0,0
350554016,3554016,35,5,54,16,Dymond,38,18,4,11,4,0,1
350554021,3554021,35,5,54,21,Hudson,37,22,6,8,0,1,0
350554024,3554024,35,5,54,24,Kerns,59,30,9,16,2,2,0
350554026,3554026,35,5,54,26,Harley,39,21,5,11,2,0,0
350554029,3554029,35,5,54,29,Casey,33,18,3,6,5,1,0
350554032,3554032,35,5,54,32,Brethour,21,13,2,5,1,0,0
350554034,3554034,35,5,54,34,Hilliard,32,15,5,8,4,0,0
350554036,3554036,35,5,54,36,Armstrong,46,22,4,7,12,1,0
350554046,3554046,35,5,54,46,Dack,32,20,3,9,0,0,0
350554049,3554049,35,5,54,49,Evanturel,32,18,7,4,2,1,0
350554054,3554054,35,5,54,54,Chamberlain,24,10,4,8,2,0,0
350554094,3554094,35,5,54,94,"Timiskaming, Unorganized, West Part",141,92,8,34,6,1,0
350556000,3556000,35,5,56,0,Cochrane District,228,162,13,28,20,4,1
350556014,3556014,35,5,56,14,Black River-Matheson,66,53,2,8,2,1,0
350556027,3556027,35,5,56,27,Timmins,36,25,4,3,4,0,0
350556031,3556031,35,5,56,31,Iroquois Falls,24,17,0,4,3,0,0
350556092,3556092,35,5,56,92,"Cochrane, Unorganized, North Part",102,67,7,13,11,3,1
350557000,3557000,35,5,57,0,Algoma District,365,228,21,79,34,3,0
350557008,3557008,35,5,57,8,St. Joseph,56,34,3,12,7,0,0
350557011,3557011,35,5,57,11,Laird,37,22,2,6,6,1,0
350557016,3557016,35,5,57,16,Johnson,38,22,4,7,5,0,0
350557019,3557019,35,5,57,19,Plummer Additional,39,25,3,11,0,0,0
350557024,3557024,35,5,57,24,Thessalon,31,20,5,5,1,0,0
350557029,3557029,35,5,57,29,Day and Bright Additional,35,23,1,10,1,0,0
350557051,3557051,35,5,57,51,"Macdonald, Meredith and Aberdeen Additional",28,19,2,7,0,0,0
350557061,3557061,35,5,57,61,Sault Ste. Marie,28,14,0,7,6,1,0
350557095,3557095,35,5,57,95,"Algoma, Unorganized, North Part",73,49,1,14,8,1,0
350558000,3558000,35,5,58,0,Thunder Bay District,307,167,36,66,34,2,2
350558001,3558001,35,5,58,1,Neebing,23,10,5,5,2,0,1
350558004,3558004,35,5,58,4,Thunder Bay,32,16,4,5,7,0,0
350558008,3558008,35,5,58,8,Paipoonge,83,36,15,19,13,0,0
350558016,3558016,35,5,58,16,O'Connor,30,22,1,4,2,0,1
350558024,3558024,35,5,58,24,Oliver,41,20,3,10,7,1,0
350558090,3558090,35,5,58,90,"Thunder Bay, Unorganized",98,63,8,23,3,1,0
350559000,3559000,35,5,59,0,Rainy River District,336,222,22,77,13,2,0
350559011,3559011,35,5,59,11,Alberton,26,15,2,8,1,0,0
350559016,3559016,35,5,59,16,La Vallee,41,26,1,13,0,1,0
350559019,3559019,35,5,59,19,Emo,43,26,4,12,1,0,0
350559024,3559024,35,5,59,24,Chapple,72,55,5,11,1,0,0
350559031,3559031,35,5,59,31,Morley,45,26,4,12,3,0,0
350559039,3559039,35,5,59,39,Blue,33,23,2,6,2,0,0
350559041,3559041,35,5,59,41,Atwood,21,12,1,5,2,1,0
350559090,3559090,35,5,59,90,"Rainy River, Unorganized",55,39,3,10,3,0,0
350560000,3560000,35,5,60,0,Kenora District,110,50,9,35,12,4,0
350560090,3560090,35,5,60,90,"Kenora, Unorganized",110,50,9,35,12,4,0
460000000,4600000,46,0,0,0,Manitoba,24383,15340,1092,5755,1719,372,105
460100000,4600000,46,1,0,0,Agricultural Region  1 - RÇgion agricole  1,1731,1124,80,382,125,15,5
460105000,4605000,46,1,5,0,Division No.  5,1731,1124,80,382,125,15,5
460105024,4605024,46,1,5,24,Turtle Mountain,240,157,12,51,17,3,0
460105031,4605031,46,1,5,31,Morton,213,135,17,47,12,0,2
460105037,4605037,46,1,5,37,Winchester,169,104,6,47,11,0,1
460105043,4605043,46,1,5,43,Brenda,177,107,9,41,16,3,1
460105050,4605050,46,1,5,50,Arthur,158,112,2,29,12,3,0
460105055,4605055,46,1,5,55,Edward,145,99,3,28,14,1,0
460105058,4605058,46,1,5,58,Albert,140,99,6,29,5,1,0
460105061,4605061,46,1,5,61,Cameron,137,87,5,30,13,2,0
460105067,4605067,46,1,5,67,Whitewater,116,66,6,25,18,1,0
460105070,4605070,46,1,5,70,Riverside,110,74,6,24,4,1,1
460105076,4605076,46,1,5,76,Strathcona,126,84,8,31,3,0,0
460200000,4600000,46,2,0,0,Agricultural Region  2 - RÇgion agricole  2,2461,1513,127,570,213,32,6
460206000,4606000,46,2,6,0,Division No.  6,971,652,49,194,66,8,2
460206015,4606015,46,2,6,15,Sifton,186,119,9,46,11,1,0
460206023,4606023,46,2,6,23,Pipestone,252,171,12,47,20,2,0
460206028,4606028,46,2,6,28,Wallace,313,221,16,58,15,2,1
460206037,4606037,46,2,6,37,Woodworth,220,141,12,43,20,3,1
460207000,4607000,46,2,7,0,Division No.  7,1490,861,78,376,147,24,4
460207038,4607038,46,2,7,38,South Cypress,137,71,7,42,14,3,0
460207045,4607045,46,2,7,45,Oakland,193,123,6,47,15,2,0
460207051,4607051,46,2,7,51,Glenwood,151,90,11,34,14,2,0
460207057,4607057,46,2,7,57,Whitehead,157,109,9,28,10,1,0
460207065,4607065,46,2,7,65,North Cypress,278,144,20,69,40,4,1
460207071,4607071,46,2,7,71,Elton,430,240,19,115,43,10,3
460207075,4607075,46,2,7,75,Daly,144,84,6,41,11,2,0
460300000,4600000,46,3,0,0,Agricultural Region  3 - RÇgion agricole  3,2244,1476,91,512,130,26,9
460315000,4615000,46,3,15,0,Division No. 15,2244,1476,91,512,130,26,9
460315018,4615018,46,3,15,18,Langford,135,88,6,31,7,2,1
460315023,4615023,46,3,15,23,Odanah,107,71,5,24,6,1,0
460315027,4615027,46,3,15,27,Saskatchewan,172,106,11,42,10,3,0
460315033,4615033,46,3,15,33,Blanshard,131,78,6,35,10,0,2
460315036,4615036,46,3,15,36,Hamiota,156,115,7,27,7,0,0
460315041,4615041,46,3,15,41,Miniota,185,124,5,49,6,1,0
460315046,4615046,46,3,15,46,Archie,98,62,6,19,11,0,0
460315048,4615048,46,3,15,48,Ellice,93,50,6,21,9,4,3
460315055,4615055,46,3,15,55,Birtle,197,132,11,36,15,3,0
460315060,4615060,46,3,15,60,Shoal Lake,115,79,4,25,6,1,0
460315064,4615064,46,3,15,64,Strathclair,143,83,5,47,6,0,2
460315069,4615069,46,3,15,69,Harrison,124,86,1,28,8,1,0
460315073,4615073,46,3,15,73,Minto,122,82,1,32,5,2,0
460315078,4615078,46,3,15,78,Rosedale,249,173,10,51,10,4,1
460315091,4615091,46,3,15,91,Clanwilliam,103,69,4,22,6,2,0
460315095,4615095,46,3,15,95,Park (South),114,78,3,23,8,2,0
460400000,4600000,46,4,0,0,Agricultural Region  4 - RÇgion agricole  4,1083,713,25,277,52,12,4
460416000,4616000,46,4,16,0,Division No. 16,1083,713,25,277,52,12,4
460416002,4616002,46,4,16,2,Rossburn,183,121,7,51,1,2,1
460416019,4616019,46,4,16,19,Silver Creek,123,69,2,41,10,1,0
460416024,4616024,46,4,16,24,Russell,123,76,3,29,11,3,1
460416040,4616040,46,4,16,40,Shellmouth,132,86,4,35,6,1,0
460416042,4616042,46,4,16,42,Boulton,117,85,3,23,4,2,0
460416045,4616045,46,4,16,45,Hillsburg,136,89,4,35,6,0,2
460416049,4616049,46,4,16,49,Shell River,220,151,2,56,8,3,0
460416063,4616063,46,4,16,63,Park (North),49,36,0,7,6,0,0
460500000,4600000,46,5,0,0,Agricultural Region  5 - RÇgion agricole  5,1028,746,26,189,48,12,7
460520000,4620000,46,5,20,0,Division No. 20,1028,746,26,189,48,12,7
460520032,4620032,46,5,20,32,Mountain (South),137,102,1,24,6,3,1
460520037,4620037,46,5,20,37,Minitonas,257,179,6,50,18,2,2
460520041,4620041,46,5,20,41,Swan River,520,382,14,94,23,5,2
460520055,4620055,46,5,20,55,Mountain (North),114,83,5,21,1,2,2
460600000,4600000,46,6,0,0,Agricultural Region  6 - RÇgion agricole  6,2098,1474,60,462,76,17,9
460617000,4617000,46,6,17,0,Division No. 17,2098,1474,60,462,76,17,9
460617026,4617026,46,6,17,26,Alonsa,284,198,7,69,6,1,3
460617034,4617034,46,6,17,34,McCreary,155,106,5,36,6,2,0
460617040,4617040,46,6,17,40,Ste. Rose,132,100,7,15,6,3,1
460617045,4617045,46,6,17,45,Ochre River,149,97,8,38,5,1,0
460617048,4617048,46,6,17,48,Dauphin,412,278,9,103,17,3,2
460617053,4617053,46,6,17,53,Gilbert Plains,268,200,4,50,12,2,0
460617057,4617057,46,6,17,57,Grandview,249,175,10,57,5,1,1
460617063,4617063,46,6,17,63,Ethelbert,153,112,3,32,3,2,1
460617071,4617071,46,6,17,71,Mossey River,157,110,3,38,5,0,1
460617076,4617076,46,6,17,76,Lawrence,139,98,4,24,11,2,0
460700000,4600000,46,7,0,0,Agricultural Region  7 - RÇgion agricole  7,2793,1657,155,661,245,61,14
460708000,4608000,46,7,8,0,Division No.  8,1444,894,76,359,84,26,5
460708031,4608031,46,7,8,31,South Norfolk,213,133,10,51,15,3,1
460708042,4608042,46,7,8,42,Victoria,153,82,13,46,7,4,1
460708045,4608045,46,7,8,45,North Norfolk,396,265,13,82,28,7,1
460708054,4608054,46,7,8,54,Lansdowne,158,96,15,38,7,2,0
460708059,4608059,46,7,8,59,Westbourne,328,194,20,86,18,9,1
460708066,4608066,46,7,8,66,Lakeview,83,54,2,21,5,1,0
460708072,4608072,46,7,8,72,Glenella,113,70,3,35,4,0,1
460709000,4609000,46,7,9,0,Division No.  9,824,481,46,170,99,21,7
460709017,4609017,46,7,9,17,Grey,289,157,26,69,29,7,1
460709024,4609024,46,7,9,24,Portage la Prairie,535,324,20,101,70,14,6
460710000,4610000,46,7,10,0,Division No. 10,525,282,33,132,62,14,2
460710035,4610035,46,7,10,35,Macdonald,356,200,20,86,41,7,2
460710043,4610043,46,7,10,43,Cartier,118,63,8,27,14,6,0
460710052,4610052,46,7,10,52,St. Francois Xavier,51,19,5,19,7,1,0
460800000,4600000,46,8,0,0,Agricultural Region  8 - RÇgion agricole  8,3447,2105,178,794,307,47,16
460803000,4603000,46,8,3,0,Division No.  3,2133,1259,101,501,230,32,10
460803030,4603030,46,8,3,30,Montcalm,148,67,12,38,29,2,0
460803036,4603036,46,8,3,36,Rhineland,494,288,24,122,49,10,1
460803047,4603047,46,8,3,47,Stanley,504,329,11,99,52,7,6
460803058,4603058,46,8,3,58,Thompson,160,97,10,37,11,3,2
460803062,4603062,46,8,3,62,Roland,148,86,10,37,13,2,0
460803065,4603065,46,8,3,65,Morris,329,177,18,91,38,5,0
460803072,4603072,46,8,3,72,Dufferin,350,215,16,77,38,3,1
460804000,4604000,46,8,4,0,Division No.  4,1314,846,77,293,77,15,6
460804033,4604033,46,8,4,33,Pembina,319,221,12,47,31,4,4
460804039,4604039,46,8,4,39,Louise,260,165,7,70,15,2,1
460804051,4604051,46,8,4,51,Roblin,196,145,6,40,2,3,0
460804057,4604057,46,8,4,57,Argyle,214,119,20,62,10,2,1
460804063,4604063,46,8,4,63,Lorne,325,196,32,74,19,4,0
460900000,4600000,46,9,0,0,Agricultural Region  9 - RÇgion agricole  9,3007,1667,179,786,283,82,10
460902000,4602000,46,9,2,0,Division No.  2,1942,994,135,546,200,61,6
460902025,4602025,46,9,2,25,Franklin,249,144,13,70,20,2,0
460902032,4602032,46,9,2,32,De Salaberry,218,122,21,43,21,10,1
460902041,4602041,46,9,2,41,Hanover,640,309,54,177,73,25,2
460902053,4602053,46,9,2,53,La Broquerie,171,81,14,52,16,8,0
460902057,4602057,46,9,2,57,Ste. Anne,224,104,15,76,26,1,2
460902069,4602069,46,9,2,69,Tache,266,144,12,84,22,4,0
460902075,4602075,46,9,2,75,Ritchot,174,90,6,44,22,11,1
460911000,4611000,46,9,11,0,Division No. 11,183,92,8,48,25,9,1
460911040,4611040,46,9,11,40,Winnipeg,131,68,6,31,18,8,0
460911042,4611042,46,9,11,42,Headingley,52,24,2,17,7,1,1
460912000,4612000,46,9,12,0,Division No. 12,882,581,36,192,58,12,3
460912047,4612047,46,9,12,47,Springfield,520,334,24,110,42,8,2
460912052,4612052,46,9,12,52,Brokenhead,362,247,12,82,16,4,1
461000000,4600000,46,10,0,0,Agricultural Region 10 - RÇgion agricole 10,794,510,31,187,46,14,6
461001000,4601000,46,10,1,0,Division No.  1,794,510,31,187,46,14,6
461001035,4601035,46,10,1,35,Stuartburn,225,128,11,61,18,5,2
461001039,4601039,46,10,1,39,Piney,126,84,4,29,5,2,2
461001043,4601043,46,10,1,43,Reynolds,79,54,2,20,0,2,1
461001046,4601046,46,10,1,46,Whitemouth,155,93,12,42,5,3,0
461001057,4601057,46,10,1,57,Lac du Bonnet,126,94,1,18,10,2,1
461001071,4601071,46,10,1,71,Alexander,83,57,1,17,8,0,0
461100000,4600000,46,11,0,0,Agricultural Region 11 - RÇgion agricole 11,1590,1012,51,373,121,25,8
461113000,4613000,46,11,13,0,Division No. 13,641,419,25,144,41,10,2
461113032,4613032,46,11,13,32,East St. Paul,30,22,1,4,2,1,0
461113037,4613037,46,11,13,37,West St. Paul,32,22,2,3,4,1,0
461113043,4613043,46,11,13,43,St. Andrews,311,193,9,78,28,3,0
