AREAID,SGC,PROV,CAR,CD,CCS,AREANAME,TFAREA,NTOTFTR,TOTFTR,TOTFBR,TOTFNB,TOTTFT,ETOTTFT,NAPPLETR,APPLETR,APPLEBR,APPLENB,APPLETA,EAPPLETA,NPEARTR,PEARTR,PEARBR,PEARNB,PEARTA,EPEARTA,NPLUMTR,PLUMTR,PLUMBR,PLUMNB,PLUMTA,EPLUMTA,NSWCHTR,SWCHTR,SWCHBR,SWCHNB,SWCHTA,ESWCHTA,NSRCHTR,SRCHTR,SRCHBR,SRCHNB,SRCHTA,ESRCHTA,NPECHTR,PECHTR,PECHBR,PECHNB,PECHTA,EPECHTA,NAPCTTR,APCTTR,APCTBR,APCTNB,APCTTA,EAPCTTA,NOTREETR,OTREETR,OTREEBR,OTREENB,OTREETA,EOTREETA
110303032,1103032,11,3,3,32,Lot 13,41,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0
110303034,1103034,11,3,3,34,Lot 12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303036,1103036,11,3,3,36,Lot 11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303041,1103041,11,3,3,41,Lot  6,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303044,1103044,11,3,3,44,Lot  9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303046,1103046,11,3,3,46,Lot  8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303048,1103048,11,3,3,48,Lot  7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303049,1103049,11,3,3,49,Lot  5,26,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303051,1103051,11,3,3,51,Lot  4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303054,1103054,11,3,3,54,Lot  3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303056,1103056,11,3,3,56,Lot  2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303058,1103058,11,3,3,58,Lot  1,39,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000000,1200000,12,0,0,0,Nova Scotia - Nouvelle-êcosse,"4,453",346,"1,315,165","1,096,359","218,806","8,656","3,503",335,"1,258,370","1,046,280","212,090","8,067","3,265",152,"41,728","39,035","2,693",378,153,105,"8,067","6,772","1,295",111,45,76,"2,220","1,220","1,000",35,14,38,553,297,256,10,4,47,"3,099","2,116",983,36,14,8,41,25,16,2,0,12,"1,087",614,473,16,6
120100000,1200000,12,1,0,0,Agricultural Region 1 - RÇgion agricole 1,802,37,"20,142","15,772","4,370",184,74,33,"17,424","14,142","3,282",144,58,21,"1,300","1,042",258,14,6,19,438,265,173,8,3,13,414,254,160,5,2,6,x,x,x,x,x,13,130,33,97,2,0,4,x,x,x,x,x,6,359,9,350,9,4
120101000,1201000,12,1,1,0,Shelburne County,29,3,x,x,x,18,7,3,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120101006,1201006,12,1,1,6,Shelburne,29,3,x,x,x,18,7,3,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120102000,1202000,12,1,2,0,Yarmouth County,133,7,"4,020","3,434",586,45,18,6,x,x,x,31,13,3,x,x,x,2,0,4,109,82,27,4,1,0,0,0,0,0,0,1,x,x,x,x,x,3,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x
120102001,1202001,12,1,2,1,Argyle,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120102004,1202004,12,1,2,4,Yarmouth,97,7,"4,020","3,434",586,45,18,6,x,x,x,31,13,3,x,x,x,2,0,4,109,82,27,4,1,0,0,0,0,0,0,1,x,x,x,x,x,3,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x
120103000,1203000,12,1,3,0,Digby County,132,8,"5,836","4,550","1,286",33,14,5,"5,055","4,099",956,x,x,5,314,250,64,4,2,5,x,x,x,x,x,5,x,x,x,x,x,0,0,0,0,0,0,3,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x
120103001,1203001,12,1,3,1,Clare,80,4,x,x,x,11,5,3,x,x,x,x,x,3,x,x,x,x,x,4,127,32,95,x,x,2,x,x,x,x,x,0,0,0,0,0,0,3,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0
120103004,1203004,12,1,3,4,Digby,52,4,x,x,x,22,9,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,3,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x
120104000,1204000,12,1,4,0,Queens County,58,6,x,x,x,14,6,6,"1,525",268,"1,257",12,5,3,x,x,x,x,x,1,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x
120104008,1204008,12,1,4,8,"Queens, Subd. B",58,6,x,x,x,14,6,6,"1,525",268,"1,257",12,5,3,x,x,x,x,x,1,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x
120106000,1206000,12,1,6,0,Lunenburg County,450,13,"6,506","5,841",665,73,30,13,"5,458","5,148",310,60,24,9,633,505,128,7,3,9,180,143,37,3,1,5,51,21,30,x,x,4,40,10,30,x,x,6,25,7,18,x,x,2,x,x,x,x,x,3,x,x,x,x,x
120106001,1206001,12,1,6,1,Lunenburg,315,11,x,x,x,x,x,11,x,x,x,x,x,8,x,x,x,x,x,8,x,x,x,x,x,5,51,21,30,x,x,4,40,10,30,x,x,6,25,7,18,x,x,2,x,x,x,x,x,3,x,x,x,x,x
120106009,1206009,12,1,6,9,Chester,135,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120200000,1200000,12,2,0,0,Agricultural Region 2 - RÇgion agricole 2,"1,371",267,"1,287,992","1,078,222","209,770","8,357","3,382",263,"1,234,686","1,030,422","204,264","7,827","3,168",115,"40,078","37,689","2,389",358,145,70,"7,322","6,238","1,084",95,38,53,"1,766",940,826,28,11,22,x,x,x,x,x,30,"2,958","2,073",885,33,14,2,x,x,x,x,x,3,x,x,x,6,3
120205000,1205000,12,2,5,0,Annapolis County,271,32,"95,317","77,881","17,436",580,235,30,"88,507","71,626","16,881",509,206,15,"3,867","3,850",17,39,16,11,x,x,x,x,x,9,x,x,x,6,3,5,x,x,x,x,x,5,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0
120205001,1205001,12,2,5,1,"Annapolis, Subd. D",33,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120205004,1205004,12,2,5,4,"Annapolis, Subd. A",75,15,"47,564","40,455","7,109",238,96,14,"41,049","34,467","6,582",173,70,9,"3,609","3,597",12,36,14,8,"1,129","1,086",43,11,4,5,x,x,x,5,2,4,x,x,x,1,0,4,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0
120205009,1205009,12,2,5,9,"Annapolis, Subd. B",89,8,x,x,x,x,x,8,"5,461","5,319",142,132,54,4,x,x,x,x,x,2,x,x,x,x,x,4,x,x,x,1,0,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0
120205014,1205014,12,2,5,14,"Annapolis, Subd. C",74,7,"42,182","32,025","10,157",204,83,7,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120207000,1207000,12,2,7,0,Kings County,707,213,"1,132,301","954,147","178,154","7,467","3,022",211,"1,086,696","913,244","173,452","7,027","2,844",93,"35,865","33,547","2,318",309,125,55,"5,862","4,837","1,025",77,31,39,"1,141",733,408,18,7,15,x,x,x,x,x,24,x,x,x,22,9,1,x,x,x,x,x,3,x,x,x,6,3
120207001,1207001,12,2,7,1,"Kings, Subd. A",347,103,"572,894","487,212","85,682","4,045","1,637",103,"556,028","472,732","83,296","3,853","1,559",46,"11,995","11,027",968,133,54,30,"2,957","2,280",677,37,15,20,577,437,140,8,3,8,129,77,52,2,0,13,"1,208",659,549,12,5,0,0,0,0,0,0,0,0,0,0,0,0
120207011,1207011,12,2,7,11,"Kings, Subd. C",50,9,"47,503","40,230","7,273",241,97,9,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120207016,1207016,12,2,7,16,"Kings, Subd. B",205,64,"405,928","347,654","58,274","2,357",954,62,"394,892","337,336","57,556","2,240",907,28,"9,513","9,239",274,93,38,9,x,x,x,x,x,12,466,220,246,7,3,4,x,x,x,x,x,6,x,x,x,3,1,1,x,x,x,x,x,2,x,x,x,x,x
120207021,1207021,12,2,7,21,"Kings, Subd. D",105,37,"105,976","79,051","26,925",824,334,37,x,x,x,x,x,17,x,x,x,x,x,15,"2,580","2,259",321,32,13,7,98,76,22,3,1,3,x,x,x,2,0,5,377,198,179,7,3,0,0,0,0,0,0,1,x,x,x,x,x
120208000,1208000,12,2,8,0,Hants County,393,22,"60,374","46,194","14,180",310,126,22,"59,483","45,552","13,931",291,118,7,346,292,54,10,4,4,x,x,x,x,x,5,x,x,x,4,2,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0
120208001,1208001,12,2,8,1,West Hants,189,19,"60,351","46,185","14,166",309,125,19,"59,475","45,547","13,928",290,117,5,x,x,x,x,x,3,x,x,x,x,x,5,x,x,x,4,2,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0
120208008,1208008,12,2,8,8,East Hants,204,3,23,9,14,x,x,3,8,5,3,x,x,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120300000,1200000,12,3,0,0,Agricultural Region 3 - RÇgion agricole 3,"1,304",21,"4,266",583,"3,683",56,23,21,"4,066",479,"3,587",50,20,7,x,x,x,1,0,8,x,x,x,3,1,4,16,5,11,x,x,5,23,12,11,x,x,3,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x
120309000,1209000,12,3,9,0,Halifax County,210,7,"3,775",325,"3,450",32,13,7,"3,654",265,"3,389",30,12,3,53,14,39,x,x,2,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0
120309012,1209012,12,3,9,12,"Halifax, Subd. C",23,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120309018,1209018,12,3,9,18,"Halifax, Subd. D",35,2,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0
120309026,1209026,12,3,9,26,"Halifax, Subd. E",54,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120309031,1209031,12,3,9,31,"Halifax, Subd. F",65,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120309036,1209036,12,3,9,36,"Halifax, Subd. G",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120310000,1210000,12,3,10,0,Colchester County,538,6,294,130,164,10,4,6,x,x,x,9,4,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120310001,1210001,12,3,10,1,"Colchester, Subd. C",206,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120310008,1210008,12,3,10,8,"Colchester, Subd. B",187,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120310012,1210012,12,3,10,12,"Colchester, Subd. A",145,4,x,x,x,x,x,4,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120311000,1211000,12,3,11,0,Cumberland County,556,8,197,128,69,14,6,8,x,x,x,11,4,2,x,x,x,x,x,5,37,13,24,2,0,1,x,x,x,x,x,3,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x
120311001,1211001,12,3,11,1,"Cumberland, Subd. A",93,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0
120311006,1211006,12,3,11,6,"Cumberland, Subd. B",186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120311009,1211009,12,3,11,9,"Cumberland, Subd. C",167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120311014,1211014,12,3,11,14,"Cumberland, Subd. D",110,6,x,x,x,x,x,6,x,x,x,x,x,2,x,x,x,x,x,4,x,x,x,x,x,0,0,0,0,0,0,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x
120400000,1200000,12,4,0,0,Agricultural Region 4 - RÇgion agricole 4,690,10,"2,098","1,379",719,24,10,8,"1,642",933,709,x,x,5,x,x,x,2,0,4,x,x,x,2,0,3,4,4,0,x,x,3,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,x,x,x
120412000,1212000,12,4,12,0,Pictou County,343,5,x,x,x,x,x,3,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120412001,1212001,12,4,12,1,"Pictou, Subd. A",151,3,16,8,8,3,1,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120412006,1212006,12,4,12,6,"Pictou, Subd. B",94,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120412011,1212011,12,4,12,11,"Pictou, Subd. C",98,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120413000,1213000,12,4,13,0,Guysborough County,100,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120413001,1213001,12,4,13,1,St. Mary's,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120413004,1213004,12,4,13,4,Guysborough,67,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120414000,1214000,12,4,14,0,Antigonish County,247,4,x,x,x,7,3,4,x,x,x,6,2,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,x,x,x
120414001,1214001,12,4,14,1,"Antigonish, Subd. A",155,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x
120414006,1214006,12,4,14,6,"Antigonish, Subd. B",92,3,x,x,x,x,x,3,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x
120500000,1200000,12,5,0,0,Agricultural Region 5 - RÇgion agricole 5,286,11,667,403,264,34,14,10,552,304,248,x,x,4,27,26,1,2,0,4,x,x,x,2,0,3,20,17,3,1,0,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0
120515000,1215000,12,5,15,0,Inverness County,130,3,x,x,x,x,x,3,x,x,x,4,1,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120515001,1215001,12,5,15,1,"Inverness, Subd. C",25,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120515006,1215006,12,5,15,6,"Inverness, Subd. B",69,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120515011,1215011,12,5,15,11,"Inverness, Subd. A",36,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120516000,1216000,12,5,16,0,Richmond County,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120516001,1216001,12,5,16,1,"Richmond, Subd. C",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120517000,1217000,12,5,17,0,Cape Breton County,104,7,406,351,55,29,12,6,306,252,54,23,9,4,27,26,1,2,0,3,37,37,0,x,x,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0
120517030,1217030,12,5,17,30,Cape Breton,104,7,406,351,55,29,12,6,306,252,54,23,9,4,27,26,1,2,0,3,37,37,0,x,x,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0
120518000,1218000,12,5,18,0,Victoria County,34,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120518001,1218001,12,5,18,1,"Victoria, Subd. B",34,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000000,1300000,13,0,0,0,New Brunswick - Nouveau-Brunswick,"3,405",106,"200,497","168,648","31,849","1,330",538,103,"199,281","167,780","31,501","1,312",531,25,324,144,180,6,3,22,558,427,131,6,3,8,96,92,4,2,0,4,x,x,x,2,0,1,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x
130100000,1300000,13,1,0,0,Agricultural Region 1 - RÇgion agricole 1,"1,249",40,"110,374","91,340","19,034",579,235,40,"110,072","91,145","18,927",574,232,7,52,14,38,x,x,7,x,x,x,3,1,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130110000,1310000,13,1,10,0,York County,366,26,"65,136","60,105","5,031",412,167,26,"64,845","59,910","4,935",407,165,5,x,x,x,2,0,5,241,181,60,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130110004,1310004,13,1,10,4,Manners Sutton,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130110011,1310011,13,1,10,11,Canterbury,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130110016,1310016,13,1,10,16,Prince William,22,4,"22,445","18,850","3,595",93,37,4,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130110018,1310018,13,1,10,18,Kingsclear,35,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130110021,1310021,13,1,10,21,Queensbury,37,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130110024,1310024,13,1,10,24,Southampton,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130110026,1310026,13,1,10,26,Bright,52,10,"25,712","25,106",606,236,96,10,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130110028,1310028,13,1,10,28,Douglas,44,5,"1,524","1,306",218,21,9,5,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130110031,1310031,13,1,10,31,Saint Marys,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130110032,1310032,13,1,10,32,Fredericton,25,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130110036,1310036,13,1,10,36,Stanley,38,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130111000,1311000,13,1,11,0,Carleton County,474,8,"43,749","30,725","13,024",152,61,8,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130111001,1311001,13,1,11,1,Richmond,42,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130111004,1311004,13,1,11,4,Woodstock,39,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
