AREAID,SGC,PROV,CAR,CD,CCS,AREANAME,TFAREA,NTOTWHT,TOTWHT,ETOTWHT,NWHTSPG,WHTSPG,EWHTSPG,NWHTDUR,WHTDUR,EWHTDUR,NWHTWIN,WHTWIN,EWHTWIN,NOATS,OATS,EOATS,NBARLEY,BARLEY,EBARLEY,NMXDGRN,MXDGRN,EMXDGRN,NCORNGR,CORNGR,ECORNGR,NBUCWHT,BUCWHT,EBUCWHT,NTOTRYE,TOTRYE,ETOTRYE,NRYEFAL,RYEFAL,ERYEFAL,NRYESPG,RYESPG,ERYESPG,NCORNEN,CORNEN,ECORNEN,NALFALFA,ALFALFA,EALFALFA,NOTTAME,OTTAME,EOTTAME,NCANOLA,CANOLA,ECANOLA,NFLAXSD,FLAXSD,EFLAXSD,NSOYBNS,SOYBNS,ESOYBNS,NMUSTSD,MUSTSD,EMUSTSD,NSUNFLS,SUNFLS,ESUNFLS,NSAFLWR,SAFLWR,ESAFLWR,NPOTATS,POTATS,EPOTATS,NDFPEAS,DFPEAS,EDFPEAS,NLENTIL,LENTIL,ELENTIL,NTOTDRBN,TOTDRBN,ETOTDRBN,NWHITBN,WHITBN,EWHITBN,NFABABN,FABABN,EFABABN,NODFBNS,ODFBNS,EODFBNS,NCANARY,CANARY,ECANARY,NTOBACO,TOBACO,ETOBACO,NSUGARB,SUGARB,ESUGARB,NTRITCL,TRITCL,ETRITCL,NFORAGE,FORAGE,EFORAGE,NOFIELD,OFIELD,EOFIELD
110101032,1101032,11,1,1,32,Lot 44,29,1,x,x,0,0,0,0,0,0,1,x,x,3,195,79,6,"1,525",617,5,249,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,835,338,11,"1,155",467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"2,996","1,212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101034,1101034,11,1,1,34,Lot 45,19,0,0,0,0,0,0,0,0,0,0,0,0,3,420,170,6,"1,662",673,6,583,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,12,"2,180",882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"2,654","1,074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101039,1101039,11,1,1,39,Lot 47,19,0,0,0,0,0,0,0,0,0,0,0,0,3,85,34,8,"2,020",817,5,245,99,0,0,0,0,0,0,2,x,x,1,x,x,1,x,x,0,0,0,2,x,x,15,"1,459",590,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,11,"2,760","1,117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101042,1101042,11,1,1,42,Lot 41,22,0,0,0,0,0,0,0,0,0,0,0,0,5,96,39,6,620,251,6,224,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,293,119,14,"1,254",507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101046,1101046,11,1,1,46,Lot 40,19,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,12,"1,353",548,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,282,114,13,"1,558",631,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,6,"1,609",651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101049,1101049,11,1,1,49,Lot 39,17,2,x,x,2,x,x,0,0,0,0,0,0,3,385,156,5,477,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,5,556,225,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,7,"1,019",412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101051,1101051,11,1,1,51,Lot 38,20,1,x,x,1,x,x,0,0,0,0,0,0,5,110,45,5,205,83,8,630,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,65,26,11,702,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,872,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x
110200000,1100000,11,2,0,0,Agricultural Region 2 - RÇgion agricole 2,"1,088",140,"13,354","5,404",126,"11,265","4,559",0,0,0,31,"2,089",845,158,"5,646","2,285",387,"35,099","14,204",309,"15,297","6,190",9,262,106,8,36,15,21,760,308,17,725,293,4,35,14,35,917,371,146,"8,431","3,412",683,"56,553","22,886",1,x,x,0,0,0,70,"3,913","1,584",0,0,0,4,59,24,0,0,0,224,"30,891","12,501",2,x,x,0,0,0,7,x,x,2,x,x,0,0,0,5,156,63,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,5,18,7
110202000,1102000,11,2,2,0,Queens County,"1,088",140,"13,354","5,404",126,"11,265","4,559",0,0,0,31,"2,089",845,158,"5,646","2,285",387,"35,099","14,204",309,"15,297","6,190",9,262,106,8,36,15,21,760,308,17,725,293,4,35,14,35,917,371,146,"8,431","3,412",683,"56,553","22,886",1,x,x,0,0,0,70,"3,913","1,584",0,0,0,4,59,24,0,0,0,224,"30,891","12,501",2,x,x,0,0,0,7,x,x,2,x,x,0,0,0,5,156,63,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,5,18,7
110202001,1102001,11,2,2,1,Lot 62,16,1,x,x,0,0,0,0,0,0,1,x,x,2,x,x,2,x,x,3,107,43,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,8,"1,100",445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110202004,1102004,11,2,2,4,Lot 60,17,2,x,x,2,x,x,0,0,0,1,x,x,1,x,x,4,248,100,5,207,84,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,3,x,x,8,610,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,480,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
110202006,1102006,11,2,2,6,Lot 58,19,5,"1,043",422,4,534,216,0,0,0,4,509,206,2,x,x,4,403,163,5,176,71,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,5,99,40,8,570,231,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x
110202008,1102008,11,2,2,8,Lot 57,49,17,"1,804",730,12,"1,174",475,0,0,0,10,630,255,9,609,246,25,"2,355",953,11,448,181,0,0,0,0,0,0,3,x,x,3,x,x,0,0,0,1,x,x,6,235,95,25,"1,880",761,0,0,0,0,0,0,4,157,64,0,0,0,0,0,0,0,0,0,11,"2,290",927,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
110202009,1102009,11,2,2,9,Lot 50,57,12,"1,092",442,12,x,x,0,0,0,1,x,x,9,325,132,26,"2,291",927,19,885,358,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,2,x,x,10,480,194,42,"4,257","1,723",0,0,0,0,0,0,7,243,98,0,0,0,0,0,0,0,0,0,16,"1,355",548,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110202012,1102012,11,2,2,12,Lot 49,37,6,550,223,6,550,223,0,0,0,0,0,0,6,389,157,8,927,375,16,"1,961",794,1,x,x,0,0,0,2,x,x,2,x,x,0,0,0,1,x,x,6,260,105,24,"3,125","1,265",0,0,0,0,0,0,5,135,55,0,0,0,0,0,0,0,0,0,7,"1,757",711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110202014,1102014,11,2,2,14,Lot 48,64,4,239,97,4,239,97,0,0,0,0,0,0,10,472,191,20,"1,445",585,18,509,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,532,215,36,"2,083",843,0,0,0,0,0,0,3,89,36,0,0,0,1,x,x,0,0,0,6,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x
110202026,1102026,11,2,2,26,Lot 31,94,8,765,310,8,x,x,0,0,0,1,x,x,13,415,168,29,"2,859","1,157",29,"1,763",713,3,x,x,2,x,x,2,x,x,1,x,x,1,x,x,2,x,x,13,424,172,54,"4,215","1,706",0,0,0,0,0,0,8,619,251,0,0,0,0,0,0,0,0,0,30,"2,826","1,144",0,0,0,0,0,0,2,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110202028,1102028,11,2,2,28,Lot 65,49,10,417,169,9,x,x,0,0,0,1,x,x,10,293,119,20,924,374,19,770,312,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,5,204,83,37,"2,254",912,0,0,0,0,0,0,5,165,67,0,0,0,2,x,x,0,0,0,13,636,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110202029,1102029,11,2,2,29,Lot 30,49,3,100,40,3,100,40,0,0,0,0,0,0,12,287,116,11,400,162,14,335,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,153,62,33,"1,816",735,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,10,947,383,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
110202031,1102031,11,2,2,31,Lot 29,50,10,800,324,10,800,324,0,0,0,0,0,0,3,46,19,18,"1,191",482,16,940,380,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,7,277,112,25,"1,610",652,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,19,"1,737",703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110202036,1102036,11,2,2,36,Lot 67,69,1,x,x,1,x,x,0,0,0,0,0,0,6,220,89,30,"2,146",868,13,431,174,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,8,371,150,46,"3,232","1,308",0,0,0,0,0,0,4,224,91,0,0,0,0,0,0,0,0,0,11,894,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110202038,1102038,11,2,2,38,Lot 20,46,3,"1,162",470,2,x,x,0,0,0,3,x,x,7,169,68,21,"2,751","1,113",9,437,177,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,12,"1,646",666,33,"3,802","1,539",0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,8,"5,076","2,054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110202039,1102039,11,2,2,39,Lot 21,30,1,x,x,1,x,x,0,0,0,1,x,x,5,490,198,10,"1,232",499,4,79,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,24,"2,401",972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"1,792",725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110202040,1102040,11,2,2,40,Miltonvale Park,31,3,201,81,2,x,x,0,0,0,1,x,x,7,107,43,9,552,223,10,382,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,303,123,18,"1,286",520,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,5,273,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110202041,1102041,11,2,2,41,Lot 22,33,10,784,317,9,x,x,0,0,0,1,x,x,6,216,87,14,"1,240",502,13,877,355,2,x,x,0,0,0,2,x,x,1,x,x,1,x,x,4,96,39,8,252,102,25,"1,979",801,0,0,0,0,0,0,5,500,202,0,0,0,0,0,0,0,0,0,3,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110202042,1102042,11,2,2,42,Lot 23,50,10,942,381,10,942,381,0,0,0,0,0,0,6,100,40,18,"2,665","1,078",15,842,341,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,6,315,127,2,x,x,33,"3,075","1,244",0,0,0,0,0,0,3,110,45,0,0,0,0,0,0,0,0,0,8,315,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110202044,1102044,11,2,2,44,Lot 24,65,7,525,212,7,x,x,0,0,0,1,x,x,1,x,x,28,"2,367",958,23,948,384,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,4,67,27,4,133,54,47,"3,280","1,327",0,0,0,0,0,0,10,533,216,0,0,0,0,0,0,0,0,0,5,885,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110202049,1102049,11,2,2,49,Lot 33,75,10,789,319,9,x,x,0,0,0,2,x,x,9,250,101,31,"2,896","1,172",12,372,151,0,0,0,0,0,0,4,28,11,4,28,11,0,0,0,2,x,x,7,133,54,45,"4,142","1,676",1,x,x,0,0,0,5,486,197,0,0,0,0,0,0,0,0,0,17,"2,044",827,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110202052,1102052,11,2,2,52,Lot 34,59,3,x,x,3,x,x,0,0,0,1,x,x,5,143,58,16,"2,439",987,14,419,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,783,317,32,"3,121","1,263",0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,13,"1,460",591,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110202054,1102054,11,2,2,54,Lot 35,32,2,x,x,2,x,x,0,0,0,0,0,0,4,119,48,4,x,x,14,505,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,6,383,155,18,"1,252",507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110202056,1102056,11,2,2,56,Lot 36,39,6,101,41,5,x,x,0,0,0,1,x,x,12,338,137,13,615,249,12,369,149,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,5,169,68,26,"1,697",687,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,8,287,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110202058,1102058,11,2,2,58,Lot 37,28,2,x,x,1,x,x,0,0,0,1,x,x,10,363,147,10,"1,091",442,6,235,95,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,2,x,x,6,237,96,16,"1,807",731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"1,176",476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110202085,1102085,11,2,2,85,Cornwall,30,4,250,101,4,250,101,0,0,0,0,0,0,3,209,85,16,"1,203",487,9,"1,300",526,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,3,83,34,3,59,24,20,"1,959",793,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,11,"2,035",824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110300000,1100000,11,3,0,0,Agricultural Region 3 - RÇgion agricole 3,756,52,"6,204","2,511",47,"5,826","2,358",0,0,0,8,378,153,172,"7,074","2,863",323,"41,338","16,729",107,"5,537","2,241",10,522,211,2,x,x,15,982,397,2,x,x,13,x,x,73,"1,561",632,112,"5,512","2,231",461,"44,078","17,838",2,x,x,0,0,0,14,380,154,0,0,0,0,0,0,0,0,0,323,"58,581","23,707",1,x,x,0,0,0,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,253,102,2,x,x
110303000,1103000,11,3,3,0,Prince County,756,52,"6,204","2,511",47,"5,826","2,358",0,0,0,8,378,153,172,"7,074","2,863",323,"41,338","16,729",107,"5,537","2,241",10,522,211,2,x,x,15,982,397,2,x,x,13,x,x,73,"1,561",632,112,"5,512","2,231",461,"44,078","17,838",2,x,x,0,0,0,14,380,154,0,0,0,0,0,0,0,0,0,323,"58,581","23,707",1,x,x,0,0,0,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,253,102,2,x,x
110303001,1103001,11,3,3,1,Lot 28,46,3,497,201,3,497,201,0,0,0,0,0,0,10,351,142,24,"3,312","1,340",4,280,113,0,0,0,2,x,x,2,x,x,1,x,x,1,x,x,1,x,x,3,x,x,30,"2,908","1,177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,"4,939","1,999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303006,1103006,11,3,3,6,Lot 27,50,4,498,202,3,x,x,0,0,0,1,x,x,3,155,63,27,"2,963","1,199",8,465,188,0,0,0,0,0,0,2,x,x,0,0,0,2,x,x,1,x,x,6,306,124,31,"4,624","1,871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,"5,536","2,240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303009,1103009,11,3,3,9,Lot 26,51,6,"1,207",488,5,x,x,0,0,0,2,x,x,7,288,117,34,"4,284","1,734",12,736,298,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,5,300,121,35,"3,773","1,527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,"6,435","2,604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
110303011,1103011,11,3,3,11,Lot 25,33,4,196,79,3,x,x,0,0,0,1,x,x,5,245,99,17,"3,405","1,378",2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,494,200,18,"2,272",919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"3,551","1,437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303012,1103012,11,3,3,12,Lot 19,46,5,"1,315",532,5,"1,315",532,0,0,0,0,0,0,9,260,105,18,"2,261",915,3,142,57,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,5,363,147,28,"1,978",800,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,19,"4,168","1,687",1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303016,1103016,11,3,3,16,Lot 18,44,3,310,125,3,310,125,0,0,0,0,0,0,6,151,61,19,"4,265","1,726",1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,8,263,106,22,"3,548","1,436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"4,873","1,972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303019,1103019,11,3,3,19,Lot 17,52,5,346,140,5,x,x,0,0,0,1,x,x,11,838,339,20,"2,922","1,182",8,210,85,0,0,0,0,0,0,2,x,x,0,0,0,2,x,x,3,95,38,5,529,214,24,"3,034","1,228",1,x,x,0,0,0,3,119,48,0,0,0,0,0,0,0,0,0,9,"2,985","1,208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x
110303028,1103028,11,3,3,28,Lot 16,34,3,x,x,3,x,x,0,0,0,0,0,0,9,330,134,13,929,376,8,367,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,53,21,8,522,211,21,"1,700",688,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,7,791,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303031,1103031,11,3,3,31,Lot 14,30,2,x,x,2,x,x,0,0,0,0,0,0,9,203,82,13,"2,069",837,4,171,69,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,5,236,96,19,"1,812",733,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,8,"2,752","1,114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303032,1103032,11,3,3,32,Lot 13,41,1,x,x,1,x,x,0,0,0,1,x,x,15,537,217,12,809,327,4,138,56,1,x,x,0,0,0,2,x,x,1,x,x,1,x,x,5,108,44,9,387,157,28,"1,842",745,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,11,"1,779",720,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303034,1103034,11,3,3,34,Lot 12,20,0,0,0,0,0,0,0,0,0,0,0,0,5,129,52,8,319,129,5,183,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,11,781,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303036,1103036,11,3,3,36,Lot 11,22,1,x,x,1,x,x,0,0,0,0,0,0,5,179,72,6,631,255,3,117,47,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,5,63,25,3,122,49,11,913,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,737,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303041,1103041,11,3,3,41,Lot  6,42,0,0,0,0,0,0,0,0,0,0,0,0,10,550,223,18,"2,631","1,065",11,521,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,120,49,4,119,48,32,"3,014","1,220",1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"4,574","1,851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303044,1103044,11,3,3,44,Lot  9,19,1,x,x,1,x,x,0,0,0,0,0,0,6,161,65,7,382,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,148,60,15,683,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,596,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303046,1103046,11,3,3,46,Lot  8,35,1,x,x,1,x,x,0,0,0,0,0,0,6,182,74,14,"1,522",616,4,312,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,365,148,7,283,115,23,"2,158",873,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,20,"2,867","1,160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303048,1103048,11,3,3,48,Lot  7,28,2,x,x,2,x,x,0,0,0,0,0,0,3,77,31,15,"1,368",554,10,406,164,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,7,193,78,8,322,130,17,"1,269",514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"1,596",646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303049,1103049,11,3,3,49,Lot  5,26,1,x,x,0,0,0,0,0,0,1,x,x,12,536,217,6,905,366,5,407,165,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,6,101,41,5,252,102,17,"1,330",538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"1,729",700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
110303051,1103051,11,3,3,51,Lot  4,49,4,299,121,3,x,x,0,0,0,1,x,x,9,521,211,27,"3,837","1,553",9,701,284,3,46,19,0,0,0,2,x,x,0,0,0,2,x,x,8,201,81,6,195,79,34,"3,595","1,455",0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,25,"5,410","2,189",0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303054,1103054,11,3,3,54,Lot  3,33,4,181,73,4,181,73,0,0,0,0,0,0,15,727,294,15,"1,711",692,5,224,91,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,5,50,20,8,333,135,22,"1,391",563,0,0,0,0,0,0,3,39,16,0,0,0,0,0,0,0,0,0,12,"1,961",794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110303056,1103056,11,3,3,56,Lot  2,16,0,0,0,0,0,0,0,0,0,0,0,0,9,437,177,3,348,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,9,647,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,929,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
