AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,NTFAREA,NTOTWHT,TOTWHT,ETOTWHT,NWHTDUR,WHTDUR,EWHTDUR,NWHTSPG,WHTSPG,EWHTSPG,NWHTWIN,WHTWIN,EWHTWIN,NOATS,OATS,EOATS,NBARLEY,BARLEY,EBARLEY,NMXDGRN,MXDGRN,EMXDGRN,NCORNGR,CORNGR,ECORNGR,NBUCWHT,BUCWHT,EBUCWHT,NTOTRYE,TOTRYE,ETOTRYE,NRYEFAL,RYEFAL,ERYEFAL,NRYESPG,RYESPG,ERYESPG,NCORNEN,CORNEN,ECORNEN,NALFALFA,ALFALFA,EALFALFA,NOTTAME,OTTAME,EOTTAME,NFCROPS,FCROPS,EFCROPS,NCANOLA,CANOLA,ECANOLA,NFLAXSD,FLAXSD,EFLAXSD,NSOYBNS,SOYBNS,ESOYBNS,NSUNFLS,SUNFLS,ESUNFLS,NPOTATS,POTATS,EPOTATS,NMUSTSD,MUSTSD,EMUSTSD,NDFPEAS,DFPEAS,EDFPEAS,NLENTIL,LENTIL,ELENTIL,NTOTDRBN,TOTDRBN,ETOTDRBN,NWHITBN,WHITBN,EWHITBN,NFABABN,FABABN,EFABABN,NODFBNS,ODFBNS,EODFBNS,NCANARY,CANARY,ECANARY,NTOBACO,TOBACO,ETOBACO,NSUGARB,SUGARB,ESUGARB,NMILLET,MILLET,EMILLET,NTRITCL,TRITCL,ETRITCL,NSAFLWR,SAFLWR,ESAFLWR,NCARAWAY,CARAWAY,ECARAWAY,NFORAGE,FORAGE,EFORAGE,NOFIELD,OFIELD,EOFIELD,NALFASD,ALFASD,EALFASD,NALSIKE,ALSIKE,EALSIKE,NCLOVRD,CLOVRD,ECLOVRD,NBFTREF,BFTREF,EBFTREF,NCLOVSW,CLOVSW,ECLOVSW,NTIMOTHY,TIMOTHY,ETIMOTHY,NBROMSD,BROMSD,EBROMSD,NFESCUE,FESCUE,EFESCUE,NCWHTSD,CWHTSD,ECWHTSD,NOFORGSD,OFORGSD,EOFORGSD
100305999,10,3,5,999,1005999,- Division No.  9,21,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,5,129,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000000,11,0,0,0,1100000,- Prince Edward Island - Ile-du-Prince-êdouard,"2,361",186,"11,321","4,581",0,0,0,156,"8,714","3,526",53,"2,607","1,055",507,"17,540","7,098",836,"84,183","34,068",750,"40,742","16,488",21,465,188,8,66,27,78,"3,682","1,490",49,"2,664","1,078",31,"1,018",412,131,"2,888","1,169",420,"19,160","7,754","1,445","105,301","42,614",69,"1,503",608,0,0,0,0,0,0,110,"5,877","2,378",0,0,0,613,"77,809","31,488",1,x,x,9,498,202,0,0,0,40,"1,705",690,18,606,245,6,63,25,24,"1,036",419,0,0,0,31,"1,879",760,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,3,75,30,14,851,344,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
110001000,11,0,1,0,1101000,#NAME?,396,33,"1,961",794,0,0,0,27,"1,487",602,11,474,192,95,"3,865","1,564",137,"14,308","5,790",113,"6,201","2,509",3,x,x,3,x,x,18,985,399,13,x,x,5,x,x,7,114,46,57,"3,100","1,255",232,"16,659","6,742",10,259,105,0,0,0,0,0,0,26,"1,671",676,0,0,0,82,"10,826","4,381",0,0,0,0,0,0,0,0,0,11,921,373,6,x,x,1,x,x,8,537,217,0,0,0,18,"1,101",446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110001001,11,0,1,1,1101001,- Lot 64,32,4,280,113,0,0,0,4,280,113,0,0,0,10,201,81,11,"1,008",408,5,303,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,560,227,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,5,309,125,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110001006,11,0,1,6,1101006,- Lot 63,19,7,239,97,0,0,0,5,79,32,3,160,65,2,x,x,9,770,312,4,306,124,0,0,0,0,0,0,4,306,124,4,306,124,0,0,0,2,x,x,3,167,68,7,650,263,1,x,x,0,0,0,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,345,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110001008,11,0,1,8,1101008,- Lot 61,24,1,x,x,0,0,0,0,0,0,1,x,x,7,313,127,7,357,144,4,x,x,0,0,0,0,0,0,2,x,x,1,x,x,1,x,x,0,0,0,2,x,x,15,579,234,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,3,41,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110001009,11,0,1,9,1101009,- Lot 59,23,5,636,257,0,0,0,5,x,x,2,x,x,7,223,90,6,418,169,3,164,66,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,12,554,224,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,1,x,x,1,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110001014,11,0,1,14,1101014,- Lot 51,30,2,x,x,0,0,0,1,x,x,1,x,x,10,334,135,10,542,219,8,502,203,0,0,0,0,0,0,3,233,94,3,233,94,0,0,0,1,x,x,2,x,x,20,"1,716",694,2,x,x,0,0,0,0,0,0,2,x,x,0,0,0,7,"1,111",450,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,2,x,x,0,0,0,4,312,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110001016,11,0,1,16,1101016,- Lot 52,26,3,x,x,0,0,0,3,x,x,1,x,x,0,0,0,12,"1,539",623,6,404,163,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,114,46,12,997,403,1,x,x,0,0,0,0,0,0,4,615,249,0,0,0,4,237,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110001019,11,0,1,19,1101019,- Lot 53,19,3,342,138,0,0,0,3,x,x,1,x,x,2,x,x,9,"1,044",422,8,400,162,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,4,77,31,13,565,229,0,0,0,0,0,0,0,0,0,5,285,115,0,0,0,4,399,161,0,0,0,0,0,0,0,0,0,3,283,115,3,x,x,0,0,0,2,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110001026,11,0,1,26,1101026,- Lot 54,25,1,x,x,0,0,0,1,x,x,0,0,0,10,462,187,5,559,226,7,304,123,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,6,224,91,16,724,293,0,0,0,0,0,0,0,0,0,3,214,87,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110001028,11,0,1,28,1101028,- Lot 55,20,2,x,x,0,0,0,2,x,x,0,0,0,5,177,72,5,424,172,6,219,89,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,3,102,41,14,"1,238",501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,124,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110001029,11,0,1,29,1101029,- Lot 56,16,0,0,0,0,0,0,0,0,0,0,0,0,3,41,17,6,368,149,8,371,150,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,2,x,x,12,881,357,1,x,x,0,0,0,0,0,0,2,x,x,0,0,0,4,253,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110001031,11,0,1,31,1101031,- Lot 43,16,0,0,0,0,0,0,0,0,0,0,0,0,6,332,134,7,895,362,3,157,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,270,109,13,974,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,910,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110001032,11,0,1,32,1101032,- Lot 44,18,0,0,0,0,0,0,0,0,0,0,0,0,4,87,35,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,6,194,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110001034,11,0,1,34,1101034,- Lot 45,21,1,x,x,0,0,0,0,0,0,1,x,x,7,604,244,11,"1,470",595,7,735,297,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,15,"2,594","1,050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"2,603","1,053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110001039,11,0,1,39,1101039,- Lot 47,22,0,0,0,0,0,0,0,0,0,0,0,0,3,59,24,9,"1,603",649,13,597,242,0,0,0,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,4,63,25,14,797,323,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,11,"1,916",775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110001042,11,0,1,42,1101042,- Lot 41,26,0,0,0,0,0,0,0,0,0,0,0,0,6,252,102,9,736,298,10,295,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,464,188,19,"1,297",525,2,x,x,0,0,0,0,0,0,1,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110001046,11,0,1,46,1101046,- Lot 40,23,1,x,x,0,0,0,1,x,x,0,0,0,5,172,70,14,"2,182",883,8,519,210,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,4,811,328,13,"1,489",603,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,6,"1,406",569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110001049,11,0,1,49,1101049,- Lot 39,17,1,x,x,0,0,0,1,x,x,0,0,0,5,267,108,1,x,x,3,261,106,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,259,105,7,371,150,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,6,439,178,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110001051,11,0,1,51,1101051,- Lot 38,19,2,x,x,0,0,0,1,x,x,1,x,x,3,189,76,4,98,40,8,420,170,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,5,208,84,9,479,194,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,5,206,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110002000,11,0,2,0,1102000,#NAME?,"1,130",117,"7,755","3,138",0,0,0,99,"5,989","2,424",35,"1,766",715,178,"5,444","2,203",375,"34,272","13,869",454,"25,014","10,123",12,189,76,4,30,12,26,426,172,17,x,x,10,x,x,51,"1,445",585,209,"9,334","3,777",708,"49,096","19,868",38,837,339,0,0,0,0,0,0,55,"3,340","1,352",0,0,0,206,"20,094","8,132",1,x,x,8,x,x,0,0,0,20,505,204,7,x,x,4,x,x,11,332,134,0,0,0,13,778,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,10,628,254,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
110002006,11,0,2,6,1102006,- Lot 58,45,4,281,114,0,0,0,2,x,x,3,x,x,4,132,53,9,"1,041",421,15,635,257,0,0,0,0,0,0,4,127,51,4,x,x,1,x,x,3,39,16,5,276,112,28,"1,808",732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,481,195,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,6,314,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110002008,11,0,2,8,1102008,- Lot 57,49,12,850,344,0,0,0,7,186,75,8,664,269,8,715,289,23,"1,894",766,24,"1,629",659,0,0,0,0,0,0,3,105,42,3,105,42,0,0,0,2,x,x,8,370,150,24,"2,132",863,2,x,x,0,0,0,0,0,0,2,x,x,0,0,0,6,"1,373",556,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,7,464,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110002009,11,0,2,9,1102009,- Lot 50,70,12,"1,156",468,0,0,0,12,x,x,3,x,x,15,653,264,29,"2,514","1,017",27,"1,737",703,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,4,99,40,19,673,272,46,"3,433","1,389",5,52,21,0,0,0,0,0,0,7,369,149,0,0,0,19,"1,762",713,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110002012,11,0,2,12,1102012,- Lot 49,46,5,85,34,0,0,0,5,85,34,0,0,0,8,313,127,12,"1,465",593,19,"1,950",789,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,3,x,x,14,487,197,31,"2,781","1,125",2,x,x,0,0,0,0,0,0,2,x,x,0,0,0,9,552,223,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110002014,11,0,2,14,1102014,- Lot 48,66,2,x,x,0,0,0,2,x,x,0,0,0,15,372,151,19,"1,187",480,21,912,369,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,15,399,161,42,"2,602","1,053",1,x,x,0,0,0,0,0,0,3,62,25,0,0,0,7,54,22,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110002026,11,0,2,26,1102026,- Lot 31,102,5,423,171,0,0,0,4,x,x,3,x,x,18,560,227,28,"2,733","1,106",38,"1,592",644,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,3,64,26,18,945,382,65,"4,054","1,641",5,62,25,0,0,0,0,0,0,3,455,184,0,0,0,27,"1,830",741,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110002027,11,0,2,27,1102027,#NAME?,55,9,275,111,0,0,0,8,x,x,1,x,x,7,210,85,17,"2,165",876,18,"1,725",698,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,7,444,180,10,345,140,30,"3,164","1,280",0,0,0,0,0,0,0,0,0,3,81,33,0,0,0,14,"2,491","1,008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,124,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110002028,11,0,2,28,1102028,- Lot 65,63,8,264,107,0,0,0,6,115,47,4,149,60,7,170,69,19,"1,116",452,38,"1,585",641,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,7,287,116,45,"2,278",922,4,46,19,0,0,0,0,0,0,3,x,x,0,0,0,18,609,246,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
110002029,11,0,2,29,1102029,- Lot 30,44,1,x,x,0,0,0,1,x,x,0,0,0,5,90,36,3,90,36,19,518,210,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,2,x,x,31,"1,632",660,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,5,120,49,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110002031,11,0,2,31,1102031,- Lot 29,36,4,240,97,0,0,0,4,240,97,0,0,0,5,176,71,14,933,378,13,827,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,9,396,160,20,"1,094",443,0,0,0,0,0,0,0,0,0,3,65,26,0,0,0,9,"1,060",429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110002036,11,0,2,36,1102036,- Lot 67,63,1,x,x,0,0,0,1,x,x,1,x,x,8,187,76,28,"2,197",889,18,689,279,0,0,0,0,0,0,2,x,x,0,0,0,2,x,x,2,x,x,13,683,276,38,"2,800","1,133",3,110,45,0,0,0,0,0,0,3,85,34,0,0,0,6,939,380,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110002038,11,0,2,38,1102038,- Lot 20,45,2,x,x,0,0,0,2,x,x,1,x,x,8,277,112,23,"3,364","1,361",15,841,340,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,13,798,323,32,"2,755","1,115",1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,7,"1,892",766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110002039,11,0,2,39,1102039,- Lot 21,32,2,x,x,0,0,0,1,x,x,1,x,x,2,x,x,9,"1,099",445,12,657,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,274,111,20,"2,026",820,3,64,26,0,0,0,0,0,0,0,0,0,0,0,0,8,"2,032",822,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110002040,11,0,2,40,1102040,#NAME?,31,1,x,x,0,0,0,1,x,x,0,0,0,7,139,56,8,557,225,8,284,115,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,167,68,21,"1,099",445,1,x,x,0,0,0,0,0,0,2,x,x,0,0,0,4,157,64,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110002041,11,0,2,41,1102041,- Lot 22,38,9,536,217,0,0,0,6,458,185,4,78,32,6,93,38,13,"1,379",558,24,"1,602",648,0,0,0,0,0,0,3,x,x,2,x,x,1,x,x,2,x,x,11,374,151,26,"1,730",700,1,x,x,0,0,0,0,0,0,8,545,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110002042,11,0,2,42,1102042,- Lot 23,57,9,469,190,0,0,0,8,x,x,1,x,x,10,231,93,21,"1,900",769,24,"2,352",952,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,6,363,147,10,334,135,38,"2,329",943,0,0,0,0,0,0,0,0,0,4,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110002044,11,0,2,44,1102044,- Lot 24,57,12,370,150,0,0,0,12,370,150,0,0,0,5,96,39,28,"2,190",886,33,"1,896",767,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,6,91,37,8,453,183,45,"2,766","1,119",1,x,x,0,0,0,0,0,0,6,233,94,0,0,0,4,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110002049,11,0,2,49,1102049,- Lot 33,78,8,425,172,0,0,0,8,334,135,3,91,37,12,295,119,30,"2,512","1,017",24,845,342,3,x,x,1,x,x,2,x,x,2,x,x,0,0,0,7,68,28,12,565,229,43,"2,775","1,123",3,9,4,0,0,0,0,0,0,3,x,x,0,0,0,23,"1,101",446,0,0,0,2,x,x,0,0,0,4,x,x,1,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
