HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NCRTORGNY,NCRTFULL,NCRTTRAN,NCRTNOT,NORGFLD,NCRTFLD,NTRNFLD,NNONFLD,NORGFRTVG,NCRTFRTVG,NTRNFRTVG,NNONFRTVG,NORGANML,NCRTANML,NTRNANML,NNONANML,NORGMAPL,NCRTMAPL,NTRNMAPL,NNONMAPL,NORGOTH,NCRTOTH,NTRNOTH,NNONOTH
24,13,59,15,Saint-Amable,42,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,13,59,20,Varennes,46,4,1,1,3,3,1,1,1,1,1,0,0,1,0,0,1,2,0,0,2,0,0,0,0
24,13,59,25,Verchäres,53,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,59,30,Calixa-LavallÇe,43,4,0,0,4,1,0,0,1,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0
24,7,60,0,L'Assomption,168,7,0,1,7,1,0,0,1,4,0,1,3,5,0,0,5,0,0,0,0,0,0,0,0
24,7,60,13,Repentigny,22,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
24,7,60,20,Saint-Sulpice,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,60,28,L'Assomption,86,5,0,0,5,1,0,0,1,3,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0
24,7,60,40,L'êpiphanie,44,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,7,61,0,Joliette,269,14,1,0,13,4,0,0,4,4,0,0,4,6,0,0,6,5,1,0,4,0,0,0,0
24,7,61,5,Saint-Paul,76,4,1,0,3,1,0,0,1,1,0,0,1,2,0,0,2,1,1,0,0,0,0,0,0
24,7,61,27,Saint-Thomas,62,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,7,61,40,Saint-Ambroise-de-Kildare,62,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
24,7,61,45,Notre-Dame-de-Lourdes,25,3,0,0,3,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,7,61,50,Sainte-MÇlanie,44,4,0,0,4,1,0,0,1,2,0,0,2,3,0,0,3,2,0,0,2,0,0,0,0
24,7,62,0,Matawinie,224,17,3,0,14,3,2,0,1,6,1,0,5,4,0,0,4,4,0,0,4,1,0,0,1
24,7,62,7,Saint-FÇlix-de-Valois,89,4,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
24,7,62,15,Saint-Jean-de-Matha,46,3,1,0,2,0,0,0,0,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0
24,7,62,30,Sainte-Marcelline-de-Kildare,23,3,0,0,3,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0
24,7,62,37,Rawdon,28,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
24,7,62,75,Saint-Damien,38,5,0,0,5,1,0,0,1,4,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0
24,7,63,0,Montcalm,469,23,8,1,15,8,2,1,6,5,3,0,2,7,3,0,4,10,2,0,8,0,0,0,0
24,7,63,5,Sainte-Marie-SalomÇ,23,2,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
24,7,63,13,Saint-Jacques,62,2,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
24,7,63,25,Saint-Alexis,57,5,3,1,2,2,1,1,1,1,1,0,0,1,1,0,0,2,1,0,1,0,0,0,0
24,7,63,30,Saint-Esprit,69,5,2,0,3,1,0,0,1,0,0,0,0,2,1,0,1,4,1,0,3,0,0,0,0
24,7,63,35,Saint-Roch-de-l'Achigan,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,63,48,Saint-Lin--Laurentides,72,4,0,0,4,3,0,0,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
24,7,63,60,Sainte-Julienne,30,3,1,0,2,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
24,7,63,65,Saint-Liguori,44,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,7,64,0,Les Moulins,104,6,0,2,4,1,0,0,1,1,0,1,0,2,0,0,2,3,0,1,2,0,0,0,0
24,7,64,8,Terrebonne,41,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
24,7,64,15,Mascouche,63,4,0,1,3,1,0,0,1,1,0,1,0,1,0,0,1,2,0,0,2,0,0,0,0
24,6,65,0,Laval,152,11,2,0,9,0,0,0,0,7,2,0,5,2,1,0,1,3,0,0,3,2,0,0,2
24,6,65,5,Laval,152,11,2,0,9,0,0,0,0,7,2,0,5,2,1,0,1,3,0,0,3,2,0,0,2
24,6,66,0,MontrÇal,73,18,5,1,12,4,0,0,4,9,5,1,3,2,0,0,2,2,0,0,2,1,0,0,1
24,6,66,23,MontrÇal,73,18,5,1,12,4,0,0,4,9,5,1,3,2,0,0,2,2,0,0,2,1,0,0,1
24,13,67,0,Roussillon,197,11,5,0,6,6,2,0,4,5,3,0,2,2,0,0,2,0,0,0,0,0,0,0,0
24,13,67,5,Saint-Mathieu,26,2,0,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
24,13,67,10,Saint-Philippe,31,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,67,35,Saint-Constant,43,3,0,0,3,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,13,67,40,Saint-Isidore,43,3,3,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,67,45,Mercier,54,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,13,68,0,Les Jardins-de-Napierville,607,27,3,4,21,13,3,2,8,14,3,1,10,8,1,1,6,2,0,0,2,3,0,0,3
24,13,68,5,Saint-Bernard-de-Lacolle,62,5,0,1,4,3,0,1,2,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0
24,13,68,15,Hemmingford,91,10,2,1,8,6,2,0,4,5,2,0,3,5,1,1,3,1,0,0,1,1,0,0,1
24,13,68,20,Sainte-Clotilde-de-ChÉteauguay,48,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
24,13,68,25,Saint-Patrice-de-Sherrington,78,3,0,1,2,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
24,13,68,35,Saint-Cyprien-de-Napierville,71,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
24,13,68,40,Saint-Jacques-le-Mineur,40,2,1,0,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,13,68,45,Saint-êdouard,41,2,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,13,68,50,Saint-Michel,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,68,55,Saint-RÇmi,111,2,0,0,2,2,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
24,13,69,0,Le Haut-Saint-Laurent,648,56,18,8,34,29,14,7,11,14,4,1,9,21,5,3,13,9,1,0,8,1,0,0,1
24,13,69,5,Havelock,52,5,1,0,4,2,1,0,1,2,1,0,1,4,1,0,3,0,0,0,0,0,0,0,0
24,13,69,10,Franklin,81,6,0,0,6,0,0,0,0,4,0,0,4,0,0,0,0,2,0,0,2,1,0,0,1
24,13,69,17,Saint-Chrysostome,75,3,1,1,1,2,1,0,1,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0
24,13,69,30,Träs-Saint-Sacrement,74,2,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,13,69,37,Ormstown,87,8,5,2,2,6,4,2,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
24,13,69,45,Hinchinbrooke,72,6,1,0,5,2,0,0,2,1,0,0,1,1,0,0,1,2,1,0,1,0,0,0,0
24,13,69,50,Elgin,41,12,5,2,6,7,4,2,1,2,1,0,1,7,3,1,3,1,0,0,1,0,0,0,0
24,13,69,60,Godmanchester,67,10,3,3,6,8,3,3,4,0,0,0,0,4,0,1,3,3,0,0,3,0,0,0,0
24,13,69,65,Sainte-Barbe,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,69,70,Saint-Anicet,57,4,1,0,3,2,1,0,1,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
24,13,69,75,Dundee,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,70,0,Beauharnois-Salaberry,325,9,3,0,7,7,3,0,4,1,0,0,1,3,0,0,3,0,0,0,0,1,0,0,1
24,13,70,12,Sainte-Martine,111,3,1,0,2,2,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
24,13,70,22,Beauharnois,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,70,30,Saint-êtienne-de-Beauharnois,28,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,70,35,Saint-Louis-de-Gonzague,53,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,70,40,Saint-Stanislas-de-Kostka,40,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,13,70,52,Salaberry-de-Valleyfield,64,2,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
24,13,71,0,Vaudreuil-Soulanges,492,45,4,3,38,23,2,2,19,16,2,2,12,14,1,0,13,6,0,0,6,4,1,0,3
24,13,71,15,Saint-TÇlesphore,50,3,0,0,3,3,0,0,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
24,13,71,20,Saint-Polycarpe,64,3,0,1,2,3,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,71,40,Coteau-du-Lac,32,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,71,45,Saint-Clet,32,2,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,71,50,Les Cädres,54,5,1,0,4,2,1,0,1,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
24,13,71,83,Vaudreuil-Dorion,74,12,0,0,12,5,0,0,5,3,0,0,3,4,0,0,4,4,0,0,4,2,0,0,2
24,13,71,110,Sainte-Marthe,58,2,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,13,71,115,Sainte-Justine-de-Newton,48,5,2,0,3,4,1,0,3,1,1,0,0,4,1,0,3,0,0,0,0,1,1,0,0
24,13,71,125,Träs-Saint-RÇdempteur,21,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,13,71,133,Rigaud,59,11,0,0,11,3,0,0,3,7,0,0,7,2,0,0,2,1,0,0,1,1,0,0,1
24,9,72,0,Deux-Montagnes,304,14,3,0,11,5,1,0,4,9,3,0,6,3,0,0,3,2,0,0,2,1,0,0,1
24,9,72,5,Saint-Eustache,98,7,2,0,5,3,1,0,2,3,2,0,1,1,0,0,1,1,0,0,1,1,0,0,1
24,9,72,25,Saint-Joseph-du-Lac,103,5,1,0,4,0,0,0,0,4,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0
24,9,72,32,Oka,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,9,72,43,Saint-Placide,44,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0
24,9,73,0,ThÇräse-De Blainville,91,4,2,1,2,2,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
24,9,73,15,Blainville,26,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,9,73,35,Sainte-Anne-des-Plaines,65,3,2,1,1,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,9,74,0,Mirabel,373,26,9,2,18,8,2,1,5,11,5,1,5,6,0,0,6,4,1,0,3,5,3,0,2
24,9,74,5,Mirabel,373,26,9,2,18,8,2,1,5,11,5,1,5,6,0,0,6,4,1,0,3,5,3,0,2
24,9,75,0,La Riviäre-du-Nord,79,11,4,0,7,2,1,0,1,2,0,0,2,5,2,0,3,4,2,0,2,0,0,0,0
24,9,75,17,Saint-JÇrìme,43,6,2,0,4,0,0,0,0,0,0,0,0,3,0,0,3,4,2,0,2,0,0,0,0
24,9,75,28,Sainte-Sophie,36,5,2,0,3,2,1,0,1,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0
24,9,76,0,Argenteuil,209,31,9,1,21,14,2,1,11,10,5,0,5,5,0,0,5,5,2,0,3,2,1,0,1
24,9,76,8,Saint-AndrÇ-d'Argenteuil,93,10,2,1,7,4,0,1,3,3,2,0,1,3,0,0,3,0,0,0,0,1,0,0,1
24,9,76,20,Lachute,24,4,0,0,4,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0
24,9,76,43,Brownsburg-Chatham,58,12,7,0,5,5,2,0,3,5,3,0,2,0,0,0,0,3,2,0,1,1,1,0,0
24,9,76,52,Grenville-sur-la-Rouge,34,5,0,0,5,4,0,0,4,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0
24,9,78,0,Les Laurentides,134,29,9,0,20,11,5,0,6,6,2,0,4,12,5,0,7,8,3,0,5,6,3,0,3
24,9,78,10,Val-David,16,7,1,0,6,0,0,0,0,3,0,0,3,2,0,0,2,0,0,0,0,2,1,0,1
24,9,78,55,Montcalm,16,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1
24,9,78,75,BrÇbeuf,45,7,2,0,5,3,2,0,1,2,1,0,1,4,2,0,2,2,0,0,2,1,1,0,0
24,9,78,102,Mont-Tremblant,20,3,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,1
24,9,78,130,La Minerve,37,9,4,0,5,7,3,0,4,1,1,0,0,6,3,0,3,3,2,0,1,0,0,0,0
24,9,79,0,Antoine-Labelle,258,37,11,2,26,11,1,2,8,9,1,0,8,13,0,2,11,13,8,0,5,2,1,0,1
24,9,79,25,Kiamika,43,6,3,0,3,1,0,0,1,1,0,0,1,1,0,0,1,5,3,0,2,0,0,0,0
24,9,79,37,Riviäre-Rouge,42,10,2,0,9,1,0,0,1,5,1,0,4,4,0,0,4,2,1,0,1,0,0,0,0
24,9,79,88,Mont-Laurier,75,11,1,0,10,4,0,0,4,1,0,0,1,4,0,0,4,2,1,0,1,1,0,0,1
24,9,79,97,Ferme-Neuve,51,3,2,0,1,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
24,9,79,110,Mont-Saint-Michel,47,7,3,2,3,3,0,2,1,2,0,0,2,3,0,2,1,4,3,0,1,0,0,0,0
24,8,80,0,Papineau,283,36,8,2,28,19,3,1,15,15,8,1,6,22,2,2,18,7,0,0,7,4,2,0,2
24,8,80,15,Notre-Dame-de-Bonsecours,20,3,0,0,3,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,8,80,20,Notre-Dame-de-la-Paix,34,4,1,1,3,2,0,1,1,3,1,0,2,3,0,1,2,0,0,0,0,2,1,0,1
24,8,80,27,Saint-AndrÇ-Avellin,41,4,1,0,3,2,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
24,8,80,37,Papineauville,38,2,1,0,1,2,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
24,8,80,55,Lochaber,27,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,8,80,60,Lochaber-Partie-Ouest,24,3,0,0,3,1,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
24,8,80,65,Mayo,17,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,8,80,70,Saint-Sixte,16,2,0,0,2,1,0,0,1,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0
24,8,80,78,Ripon,26,9,4,0,5,5,2,0,3,4,4,0,0,5,2,0,3,2,0,0,2,0,0,0,0
24,8,80,85,Mulgrave-et-Derry,20,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,8,80,95,Lac-Simon,20,6,1,1,5,1,0,0,1,4,1,1,2,5,0,1,4,3,0,0,3,1,1,0,0
24,8,81,0,Gatineau,90,12,1,0,11,7,1,0,6,2,0,0,2,3,0,0,3,1,0,0,1,2,0,0,2
24,8,81,17,Gatineau,90,12,1,0,11,7,1,0,6,2,0,0,2,3,0,0,3,1,0,0,1,2,0,0,2
24,8,82,0,Les Collines-de-l'Outaouais,307,42,6,1,36,16,1,1,14,14,4,0,10,25,2,1,22,2,0,0,2,4,1,0,4
24,8,82,5,L'Ange-Gardien,52,9,3,0,6,3,1,0,2,2,2,0,0,6,1,0,5,0,0,0,0,1,0,0,1
24,8,82,10,Notre-Dame-de-la-Salette,21,3,2,0,1,1,0,0,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24,8,82,15,Val-des-Monts,41,3,0,0,3,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
24,8,82,20,Cantley,22,4,0,0,4,1,0,0,1,3,0,0,3,1,0,0,1,1,0,0,1,0,0,0,0
24,8,82,30,Pontiac,97,7,0,0,7,2,0,0,2,3,0,0,3,3,0,0,3,0,0,0,0,1,0,0,1
24,8,82,35,La Pàche,74,16,1,1,15,8,0,1,7,4,0,0,4,12,0,1,11,1,0,0,1,2,1,0,2
24,8,83,0,La VallÇe-de-la-Gatineau,208,21,3,0,18,10,1,0,9,2,1,0,1,15,2,0,13,1,1,0,0,1,0,0,1
24,8,83,10,Low,45,7,0,0,7,5,0,0,5,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0
24,8,83,15,Kazabazua,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,8,83,20,Lac-Sainte-Marie,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,8,83,32,Gracefield,36,3,1,0,2,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24,8,83,50,Bouchette,21,4,0,0,4,1,0,0,1,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
24,8,83,70,DÇlÇage,26,5,1,0,4,1,1,0,0,2,1,0,1,3,1,0,2,0,0,0,0,1,0,0,1
24,8,83,88,Montcerf-Lytton,39,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
24,8,84,0,Pontiac,329,20,3,0,17,8,0,0,8,6,3,0,3,10,0,0,10,2,0,0,2,1,0,0,1
24,8,84,5,Bristol,51,7,1,0,6,4,0,0,4,1,1,0,0,5,0,0,5,1,0,0,1,0,0,0,0
24,8,84,15,Clarendon,114,3,0,0,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
24,8,84,35,Grand-Calumet,31,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,8,84,40,Litchfield,36,3,1,0,2,1,0,0,1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
24,8,84,65,Mansfield-et-Pontefract,32,2,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,8,84,82,L'Isle-aux-Allumettes,42,4,0,0,4,1,0,0,1,1,0,0,1,2,0,0,2,1,0,0,1,0,0,0,0
24,8,84,95,Sheenboro,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,10,85,0,TÇmiscamingue,284,20,2,1,17,9,1,1,7,2,0,0,2,11,1,1,9,2,0,0,2,0,0,0,0
24,10,85,15,Saint-êdouard-de-Fabre,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,10,85,20,BÇarn,32,4,0,1,3,2,0,1,1,0,0,0,0,3,0,1,2,1,0,0,1,0,0,0,0
24,10,85,30,Duhamel-Ouest,30,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,10,85,37,Lorrainville,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,10,85,45,Saint-Bruno-de-Guigues,49,3,0,0,3,3,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,10,85,50,Laverlochäre,19,2,1,0,1,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,10,85,55,Fugäreville,27,5,1,0,4,1,0,0,1,1,0,0,1,2,1,0,1,1,0,0,1,0,0,0,0
24,10,85,85,Saint-Eugäne-de-Guigues,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,10,85,90,Notre-Dame-du-Nord,22,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,10,85,100,NÇdÇlec,24,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,10,85,105,RÇmigny,20,3,0,0,3,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0
24,10,86,0,Rouyn-Noranda,66,9,1,0,8,6,1,0,5,1,0,0,1,7,1,0,6,0,0,0,0,0,0,0,0
24,10,86,42,Rouyn-Noranda,66,9,1,0,8,6,1,0,5,1,0,0,1,7,1,0,6,0,0,0,0,0,0,0,0
24,10,87,0,Abitibi-Ouest,206,12,3,1,8,9,3,1,5,2,0,0,2,9,1,1,7,0,0,0,0,0,0,0,0
24,10,87,10,Rapide-Danseur,22,4,1,0,3,3,1,0,2,1,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0
24,10,87,25,Palmarolle,31,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
24,10,87,30,Sainte-Germaine-BoulÇ,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,10,87,35,Poularies,17,2,1,0,1,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,10,87,42,Taschereau,24,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,10,87,58,Macamic,18,2,0,1,1,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0
24,10,87,75,Clerval,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,10,87,80,La Reine,16,2,1,0,1,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,10,87,90,La Sarre,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,10,88,0,Abitibi,188,23,10,2,11,14,7,0,7,7,4,1,2,6,2,0,4,1,1,0,0,2,0,1,1
24,10,88,10,Rochebaucourt,25,8,2,1,5,6,2,0,4,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0
24,10,88,22,Barraute,17,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24,10,88,40,Saint-Marc-de-Figuery,18,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24,10,88,45,La Motte,31,4,1,0,3,2,0,0,2,3,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0
24,10,88,55,Amos,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,10,88,60,Saint-FÇlix-de-Dalquier,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,10,88,85,Sainte-Gertrude-Manneville,23,2,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,10,88,904,Lac-Chicobi,28,6,4,0,2,3,2,0,1,2,2,0,0,1,1,0,0,1,1,0,0,1,0,0,1
24,10,89,0,VallÇe-de-l'Or,41,8,2,1,6,6,2,1,3,3,0,1,2,5,1,0,4,0,0,0,0,0,0,0,0
24,10,89,8,Val-d'Or,41,8,2,1,6,6,2,1,3,3,0,1,2,5,1,0,4,0,0,0,0,0,0,0,0
24,4,90,0,La Tuque,19,4,1,0,3,1,0,0,1,1,0,0,1,2,0,0,2,1,1,0,0,0,0,0,0
24,4,90,12,La Tuque,19,4,1,0,3,1,0,0,1,1,0,0,1,2,0,0,2,1,1,0,0,0,0,0,0
24,2,91,0,Le Domaine-du-Roy,200,22,8,5,13,10,4,1,7,7,3,1,3,11,1,3,7,0,0,0,0,1,0,0,1
24,2,91,15,Saint-Franáois-de-Sales,20,3,0,0,3,1,0,0,1,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
24,2,91,20,Chambord,25,2,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,2,91,35,Saint-Prime,39,6,2,5,2,4,2,1,2,1,0,1,0,4,0,3,1,0,0,0,0,0,0,0,0
24,2,91,42,Saint-FÇlicien,71,8,3,0,5,3,1,0,2,1,1,0,0,5,1,0,4,0,0,0,0,0,0,0,0
24,2,91,50,La DorÇ,23,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24,2,91,902,Lac-Ashuapmushuan,22,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,2,92,0,Maria-Chapdelaine,258,18,8,2,10,6,4,0,2,12,4,0,8,3,0,2,1,0,0,0,0,0,0,0,0
24,2,92,5,Saint-Augustin,18,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,92,15,Sainte-Jeanne-d'Arc,27,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
24,2,92,30,Albanel,46,2,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
24,2,92,40,Normandin,63,2,0,0,2,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,2,92,50,Saint-Edmond-les-Plaines,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,92,55,Girardville,19,3,1,0,2,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
24,2,92,65,Saint-Eugäne-d'Argentenay,31,4,1,0,3,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
24,2,92,902,Chute-des-Passes,31,5,3,0,2,1,1,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
