HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NCOMPNY,NACCNT,NLIVECRP,NWRDPRS,NDESKPUB,NBANK,NINTNET,NEMAIL,NOTHCMP
46,6,17,34,McCreary,119,39,28,16,26,8,16,31,28,0
46,6,17,40,Ste. Rose,109,31,21,11,19,6,7,17,16,0
46,6,17,45,Ochre River,112,42,31,16,27,5,13,33,30,0
46,6,17,48,Dauphin,325,119,81,43,81,18,49,94,83,0
46,6,17,53,Gilbert Plains,189,76,57,37,51,8,27,56,54,0
46,6,17,57,Grandview,190,71,49,24,46,5,22,50,51,0
46,6,17,63,Ethelbert,118,31,19,12,21,6,12,21,18,0
46,6,17,71,Mossey River,129,42,29,11,25,5,13,26,25,0
46,6,17,76,Lawrence,121,35,21,18,25,6,11,32,29,1
46,12,18,0,Division No. 18,"1,382",507,326,222,348,76,187,388,363,0
46,12,18,31,Gimli,67,23,15,8,16,3,10,19,17,0
46,12,18,37,Armstrong,231,80,54,42,59,15,27,69,68,0
46,12,18,40,St. Laurent,56,18,9,10,10,6,10,13,13,0
46,12,18,44,Coldwell,116,38,23,13,27,7,14,28,26,0
46,12,18,52,Eriksdale,95,37,16,17,26,9,10,26,21,0
46,12,18,57,Siglunes,115,39,21,15,22,4,16,25,25,0
46,12,18,60,Grahamdale,183,63,42,31,47,11,22,47,44,0
46,12,18,68,Fisher,227,97,69,44,68,14,36,75,69,0
46,12,18,71,Bifrost,292,112,77,42,73,7,42,86,80,0
46,12,19,0,Division No. 19,110,40,27,14,34,4,15,31,24,0
46,12,19,45,"Division No. 19, Unorganized",110,40,27,14,34,4,15,31,24,0
46,5,20,0,Division No. 20,798,302,213,104,197,50,127,238,217,0
46,5,20,32,Mountain (South),106,25,14,7,16,2,8,22,19,0
46,5,20,37,Minitonas,200,96,67,33,69,14,37,80,74,0
46,5,20,41,Swan River,419,153,111,54,95,32,70,116,105,0
46,5,20,55,Mountain (North),73,28,21,10,17,2,12,20,19,0
46,12,21,0,Division No. 21,109,49,34,16,34,9,20,40,30,0
46,12,21,78,"Division No. 21, Unorganized",109,49,34,16,34,9,20,40,30,0
47,0,0,0,Saskatchewan,"44,329","19,301","13,252","6,878","12,911","2,476","10,362","15,403","14,070",22
47,10,0,0,Agricultural Region 1A - rÇgion agricole 1A,"1,823",767,519,275,488,103,413,610,537,1
47,11,0,0,Agricultural Region 1B - rÇgion agricole 1B,"1,743",784,555,353,533,131,462,616,588,5
47,20,0,0,Agricultural Region 2A - rÇgion agricole 2A,"1,324",593,389,206,402,71,304,472,431,0
47,21,0,0,Agricultural Region 2B - rÇgion agricole 2B,"2,460","1,244",882,411,867,138,675,"1,003",908,1
47,30,0,0,Agricultural Region 3AN - rÇgion agricole 3AN,"1,086",501,331,156,319,67,289,398,339,0
47,31,0,0,Agricultural Region 3AS - rÇgion agricole 3AS,"2,043",904,614,308,583,109,525,730,662,0
47,32,0,0,Agricultural Region 3BN - rÇgion agricole 3BN,"2,246","1,069",750,417,768,126,641,919,845,2
47,33,0,0,Agricultural Region 3BS - rÇgion agricole 3BS,"1,212",529,371,194,359,73,293,417,379,0
47,40,0,0,Agricultural Region 4A - rÇgion agricole 4A,971,431,312,200,314,61,251,359,331,0
47,41,0,0,Agricultural Region 4B - rÇgion agricole 4B,"1,003",464,315,143,332,55,225,387,338,1
47,50,0,0,Agricultural Region 5A - rÇgion agricole 5A,"3,449","1,394",944,488,906,188,765,"1,109","1,019",2
47,51,0,0,Agricultural Region 5B - rÇgion agricole 5B,"3,572","1,317",835,468,832,187,655,"1,030",957,3
47,60,0,0,Agricultural Region 6A - rÇgion agricole 6A,"3,133","1,515","1,072",522,"1,046",176,859,"1,215","1,120",1
47,61,0,0,Agricultural Region 6B - rÇgion agricole 6B,"3,207","1,537","1,109",587,"1,064",214,811,"1,217","1,117",0
47,70,0,0,Agricultural Region 7A - rÇgion agricole 7A,"1,704",841,589,247,577,99,488,702,638,1
47,71,0,0,Agricultural Region 7B - rÇgion agricole 7B,"1,740",754,514,235,480,75,396,608,554,0
47,80,0,0,Agricultural Region 8A - rÇgion agricole 8A,"2,444","1,029",678,345,668,138,536,798,751,0
47,81,0,0,Agricultural Region 8B - rÇgion agricole 8B,"2,374","1,036",745,320,669,129,541,822,753,2
47,90,0,0,Agricultural Region 9A - rÇgion agricole 9A,"3,953","1,467",979,530,957,194,687,"1,131","1,019",3
47,91,0,0,Agricultural Region 9B - rÇgion agricole 9B,"2,842","1,125",749,473,747,142,546,860,784,0
47,0,1,0,Division No.  1,"2,287",974,672,380,632,141,520,770,690,1
47,10,1,1,Argyle No. 1,100,40,25,14,25,4,23,35,29,0
47,10,1,6,Mount Pleasant No. 2,133,63,40,33,44,10,43,52,45,0
47,10,1,11,Enniskillen No. 3,139,61,44,19,35,8,33,46,43,0
47,10,1,16,Coalfields No. 4,99,46,33,16,27,5,21,42,33,0
47,10,1,22,Estevan No. 5,154,69,55,30,49,10,32,57,50,0
47,10,1,27,Benson No. 35,114,53,36,10,28,3,29,43,38,0
47,10,1,31,Browning No. 34,123,50,30,21,33,10,25,41,33,0
47,10,1,36,Moose Creek No. 33,129,57,37,26,43,11,34,45,42,0
47,10,1,39,Reciprocity No. 32,120,50,37,19,30,4,31,40,34,0
47,10,1,43,Storthoaks No. 31,91,42,28,9,26,2,22,25,22,1
47,10,1,47,Antler No. 61,144,62,41,16,36,2,27,42,38,0
47,10,1,53,Moose Mountain No. 63,161,68,44,30,46,12,34,54,50,0
47,10,1,58,Brock No. 64,108,37,22,12,19,6,17,31,29,0
47,10,1,63,Tecumseh No. 65,127,31,19,6,21,7,15,23,21,0
47,11,1,69,Golden West No. 95,106,42,28,17,27,9,16,33,26,0
47,11,1,72,Hazelwood No. 94,88,34,23,18,27,8,18,27,28,0
47,11,1,76,Wawken No. 93,127,44,31,20,32,9,28,37,35,0
47,11,1,91,Walpole No. 92,114,64,47,35,40,13,37,52,47,0
47,11,1,94,Maryfield No. 91,110,61,52,29,44,8,35,45,47,0
47,0,2,0,Division No.  2,"2,255","1,005",654,350,667,127,540,811,730,0
47,10,2,1,Cambria No. 6,81,38,28,14,26,9,27,34,30,0
47,31,2,6,Souris Valley No. 7,105,49,37,16,30,9,29,40,36,0
47,31,2,11,Lake Alma No. 8,92,46,26,19,29,7,23,40,35,0
47,31,2,14,Surprise Valley No. 9,89,39,20,15,26,5,24,34,30,0
47,31,2,18,Happy Valley No. 10,58,19,11,6,14,2,12,17,17,0
47,31,2,24,Bengough No. 40,144,55,31,19,31,5,31,45,38,0
47,31,2,26,The Gap No. 39,109,53,38,16,33,7,22,41,33,0
47,31,2,29,Laurier No. 38,107,43,30,16,29,3,28,37,31,0
47,20,2,33,Lomond No. 37,102,52,26,12,35,1,28,42,38,0
47,20,2,37,Cymri No. 36,117,48,27,17,32,6,26,41,37,0
47,20,2,42,Griffin No. 66,121,58,35,20,30,7,26,44,37,0
47,20,2,44,Weyburn No. 67,197,92,63,31,58,12,38,58,53,0
47,20,2,51,Brokenshell No. 68,100,48,28,18,38,5,25,43,41,0
47,20,2,52,Norton No. 69,116,47,31,15,33,7,27,38,35,0
47,31,2,57,Key West No. 70,146,70,44,23,47,9,40,51,49,0
47,20,2,61,Elmsthorpe No. 100,103,49,30,20,34,9,25,40,33,0
47,20,2,66,Caledonia No. 99,101,43,36,19,32,5,18,35,32,0
47,20,2,69,Scott No. 98,107,51,36,17,35,3,31,48,45,0
47,20,2,73,Wellington No. 97,121,51,34,14,34,6,24,40,38,0
47,20,2,76,Fillmore No. 96,139,54,43,23,41,10,36,43,42,0
47,0,3,0,Division No.  3,"2,240","1,028",714,339,684,136,616,822,758,0
47,31,3,1,Hart Butte No. 11,107,48,28,11,29,3,23,39,34,0
47,31,3,6,Poplar Valley No. 12,93,42,31,17,29,7,28,34,30,0
47,31,3,11,Old Post No. 43,159,67,46,34,41,8,42,53,56,0
47,33,3,16,Glen McPherson No. 46,50,17,13,7,13,1,11,12,14,0
47,33,3,18,Mankota No. 45,138,56,39,30,33,8,25,44,36,0
47,31,3,22,Waverley No. 44,129,54,46,19,36,10,32,42,41,0
47,31,3,26,Willow Bunch No. 42,142,58,42,27,39,8,34,49,46,0
47,31,3,29,Excel No. 71,146,64,46,20,32,6,37,47,41,0
47,31,3,34,Lake of the Rivers No. 72,116,51,35,11,36,8,29,39,34,0
47,31,3,38,Stonehenge No. 73,162,74,47,19,53,4,42,62,54,0
47,31,3,42,Wood River No. 74,139,72,56,20,49,8,49,60,57,0
47,33,3,48,Pinto Creek No. 75,101,44,33,16,33,7,27,41,38,0
47,33,3,54,Auvergne No. 76,103,52,32,24,32,11,33,41,37,0
47,33,3,59,Whiska Creek No. 106,118,60,40,21,45,11,38,51,48,0
47,33,3,64,Glen Bain No. 105,118,63,41,13,44,7,33,48,45,0
47,30,3,68,Gravelbourg No. 104,139,73,52,13,47,12,54,58,54,0
47,30,3,74,Sutton No. 103,102,55,39,13,40,6,32,40,39,0
47,30,3,93,Lake Johnston No. 102,78,31,18,6,21,8,18,27,24,0
47,30,3,96,Terrell No. 101,100,47,30,18,32,3,29,35,30,0
47,0,4,0,Division No.  4,"1,555",668,485,283,473,89,377,539,492,0
47,33,4,3,Val Marie No. 17,125,40,31,19,30,7,19,26,27,0
47,33,4,6,Lone Tree No. 18,74,31,22,9,20,4,19,22,23,0
47,40,4,11,Frontier No. 19,97,49,39,26,37,9,33,42,42,0
47,40,4,19,Reno No. 51,154,70,56,37,56,11,42,60,54,0
47,40,4,24,White Valley No. 49,192,96,69,41,70,12,57,78,74,0
47,33,4,28,Wise Creek No. 77,89,33,23,10,20,6,23,31,26,0
47,33,4,34,Grassy Creek No. 78,86,41,34,19,29,3,22,31,26,0
47,40,4,38,Arlington No. 79,82,39,32,18,29,5,26,34,32,0
47,40,4,45,Maple Creek No. 111,219,87,55,39,61,10,40,70,62,0
47,40,4,50,Piapot No. 110,134,47,30,22,34,7,28,40,38,0
47,40,4,54,Carmichael No. 109,93,43,31,17,27,7,25,35,29,0
47,33,4,58,Bone Creek No. 108,91,46,26,12,29,3,16,33,29,0
47,33,4,61,Lac Pelletier No. 107,119,46,37,14,31,5,27,37,30,0
47,0,5,0,Division No.  5,"2,736","1,162",768,457,772,168,685,929,872,6
47,11,5,1,Moosomin No. 121,111,53,39,24,36,13,31,39,38,0
47,11,5,7,Martin No. 122,107,52,33,23,27,7,32,40,35,1
47,11,5,11,Silverwood No. 123,135,60,37,18,35,4,32,43,44,0
47,11,5,14,Kingsley No. 124,140,73,51,28,51,7,49,56,54,0
47,11,5,18,Chester No. 125,139,55,41,29,40,12,33,46,43,0
47,11,5,27,Wolseley No. 155,141,68,49,30,45,12,42,52,54,1
47,11,5,28,Elcapo No. 154,164,68,50,28,45,10,41,56,55,3
47,11,5,33,Willowdale No. 153,115,43,26,21,38,9,25,37,34,0
47,11,5,37,Rocanville No. 151,146,67,48,33,46,10,43,53,48,0
47,50,5,41,Spy Hill No. 152,103,41,25,19,22,4,20,34,33,1
47,50,5,47,Langenburg No. 181,162,62,46,24,47,10,37,53,55,0
47,50,5,51,Fertile Belt No. 183,199,76,44,31,49,9,50,64,57,0
47,50,5,57,Grayson No. 184,131,63,38,14,36,4,39,54,45,0
47,50,5,63,McLeod No. 185,186,74,50,25,51,11,50,66,55,0
47,50,5,67,Stanley No. 215,160,67,42,21,42,7,37,52,48,0
47,50,5,73,Cana No. 214,222,86,54,33,57,8,50,67,65,0
47,50,5,77,Saltcoats No. 213,183,76,47,33,52,14,29,57,49,0
47,50,5,93,Churchbridge No. 211,192,78,48,23,53,17,45,60,60,0
47,0,6,0,Division No.  6,"3,500","1,711","1,239",582,"1,188",206,969,"1,368","1,271",1
47,21,6,1,Montmartre No. 126,188,74,53,23,48,10,43,56,47,0
47,21,6,4,Francis No. 127,218,107,81,37,76,15,63,86,76,0
47,21,6,11,Lajord No. 128,164,88,51,25,56,9,49,78,68,0
47,21,6,13,Bratt's Lake No. 129,125,81,62,18,51,8,44,65,59,1
47,21,6,16,Redburn No. 130,113,66,56,21,48,10,39,56,51,0
47,21,6,21,Pense No. 160,123,68,45,23,46,3,33,58,49,0
47,21,6,26,Sherwood No. 159,168,107,75,29,75,12,55,85,84,0
47,21,6,27,Regina,60,22,20,10,18,2,12,16,19,0
47,21,6,29,Edenwold No. 158,355,169,116,62,126,23,99,143,132,0
47,21,6,34,South Qu'Appelle No. 157,266,119,86,46,85,15,61,90,84,0
47,21,6,38,Indian Head No. 156,111,60,43,25,46,8,35,49,41,0
47,50,6,42,Abernethy No. 186,139,69,56,24,53,11,46,58,60,0
47,50,6,48,North Qu'Appelle No. 187,102,45,34,16,31,4,20,32,34,0
47,60,6,53,Lumsden No. 189,221,104,80,31,67,14,63,84,79,0
47,60,6,59,Dufferin No. 190,138,64,37,26,42,7,34,49,48,0
47,60,6,63,Sarnia No. 221,141,63,41,18,39,6,40,59,47,0
47,60,6,70,Longlaketon No. 219,257,112,79,37,79,6,60,80,80,0
47,60,6,71,McKillop No. 220,134,76,58,27,52,15,48,63,62,0
47,50,6,91,Cupar No. 218,222,107,85,44,79,13,69,84,77,0
47,50,6,96,Lipton No. 217,156,69,50,27,45,13,31,46,43,0
47,50,6,99,Tullymet No. 216,99,41,31,13,26,2,25,31,31,0
47,0,7,0,Division No.  7,"2,478","1,180",808,444,789,148,667,964,854,1
47,21,7,1,Baildon No. 131,158,74,55,22,50,5,36,58,55,0
47,30,7,4,Hillsborough No. 132,39,15,9,7,11,3,9,14,10,0
47,30,7,6,Rodgers No. 133,63,28,19,13,17,5,15,22,17,0
47,30,7,11,Shamrock No. 134,100,46,26,16,33,6,24,40,34,0
47,32,7,14,Lawtonia No. 135,118,52,36,24,36,9,27,46,43,0
47,32,7,18,Coulee No. 136,156,69,55,26,50,11,40,59,49,0
47,32,7,21,Excelsior No. 166,197,97,69,36,74,13,54,76,73,0
47,32,7,24,Morse No. 165,173,74,45,27,40,7,40,62,55,0
47,30,7,29,Chaplin No. 164,75,30,19,15,11,1,9,22,16,0
47,30,7,32,Wheatlands No. 163,85,39,22,11,23,7,17,31,23,0
47,21,7,36,Caron No. 162,103,46,27,24,32,2,26,35,30,0
47,21,7,38,Moose Jaw No. 161,203,105,67,32,68,10,43,80,66,0
47,21,7,42,Marquis No. 191,105,58,45,14,42,6,37,48,47,0
47,30,7,47,Eyebrow No. 193,113,54,38,15,31,10,31,45,37,0
47,30,7,53,Enfield No. 194,127,53,35,19,31,3,35,41,36,0
47,32,7,58,Canaan No. 225,78,42,33,21,35,9,31,39,36,0
47,32,7,63,Victory No. 226,118,72,54,34,59,10,50,63,56,0
47,32,7,66,King George No. 256,85,42,30,22,29,5,28,32,35,0
47,32,7,67,Coteau No. 255,119,64,49,18,45,9,45,56,51,1
47,30,7,71,Maple Bush No. 224,65,30,24,10,22,3,16,23,19,0
47,61,7,76,Huron No. 223,73,32,22,16,17,2,17,24,23,0
47,60,7,91,Craik No. 222,125,58,29,22,33,12,37,48,43,0
47,0,8,0,Division No.  8,"2,707","1,268",878,418,908,140,691,"1,079",974,2
47,32,8,1,Swift Current No. 137,340,128,93,58,91,11,71,108,101,0
47,32,8,6,Webb No. 138,135,61,47,23,40,3,35,53,48,0
47,41,8,9,Gull Lake No. 139,88,42,28,14,27,4,21,34,28,0
47,41,8,16,Big Stick No. 141,73,36,27,11,25,7,20,31,26,0
47,41,8,21,Enterprise No. 142,82,56,35,19,42,9,26,50,43,0
47,41,8,24,Fox Valley No. 171,132,45,29,11,25,5,15,35,30,0
47,41,8,28,Pittville No. 169,109,46,29,12,28,3,23,37,34,0
47,32,8,31,Riverside No. 168,176,81,52,27,54,7,49,67,62,0
47,32,8,38,Saskatchewan Landing No. 167,122,57,33,13,36,2,33,52,46,0
47,32,8,42,Lacadena No. 228,259,134,89,55,108,23,77,122,116,0
47,41,8,46,Miry Creek No. 229,153,79,55,26,57,10,46,66,56,0
47,41,8,53,Clinworth No. 230,114,46,35,17,38,3,25,39,37,0
47,41,8,56,Happyland No. 231,194,81,51,18,64,8,33,70,59,1
47,41,8,61,Deer Forks No. 232,58,33,26,15,26,6,16,25,25,0
47,70,8,65,Chesterfield No. 261,185,88,63,29,65,13,52,77,66,0
47,70,8,71,Newcombe No. 260,105,48,36,11,35,5,29,41,36,0
47,70,8,74,Snipe Lake No. 259,212,111,85,26,76,14,59,88,87,0
47,32,8,92,Monet No. 257,170,96,65,33,71,7,61,84,74,1
47,0,9,0,Division No.  9,"2,656",932,608,329,574,138,434,708,649,1
47,50,9,1,Calder No. 241,143,46,29,18,30,7,23,36,31,0
47,50,9,6,Wallace No. 243,201,74,49,21,38,6,36,60,51,1
47,50,9,11,Orkney No. 244,250,105,71,45,68,17,51,82,73,0
47,50,9,19,Garry No. 245,145,47,35,16,28,5,20,37,30,0
47,51,9,23,Insinger No. 275,150,50,26,22,33,9,29,39,37,0
47,51,9,29,Good Lake No. 274,153,56,39,16,36,7,23,43,41,0
47,51,9,33,Sliding Hills No. 273,148,65,47,14,46,17,36,53,55,0
47,51,9,37,Cote No. 271,143,49,28,12,28,7,22,39,35,0
47,51,9,42,St. Philips No. 301,111,30,21,12,22,9,17,23,21,0
47,51,9,46,Keys No. 303,107,42,26,12,26,6,22,36,31,0
47,51,9,49,Buchanan No. 304,159,57,38,18,35,7,27,41,37,0
47,51,9,54,Invermay No. 305,136,40,19,19,22,10,15,34,32,0
47,51,9,60,Hazel Dell No. 335,181,51,34,15,25,4,25,39,32,0
47,51,9,62,Preeceville No. 334,281,92,56,41,62,13,39,71,65,0
47,51,9,67,Clayton No. 333,236,84,57,28,50,8,35,50,50,0
47,51,9,75,Livingston No. 331,112,44,33,20,25,6,14,25,28,0
47,0,10,0,Division No. 10,"2,135",901,598,304,580,116,482,736,665,3
47,50,10,3,Ituna Bon Accord No. 246,159,68,49,14,44,13,38,53,53,0
47,50,10,8,Kellross No. 247,165,51,29,11,24,7,23,40,34,0
47,50,10,14,Touchwood No. 248,130,49,32,16,31,6,26,43,35,0
47,60,10,24,Mount Hope No. 279,242,127,90,47,85,22,82,107,98,1
47,51,10,31,Emerald No. 277,164,56,38,22,42,8,30,48,45,1
47,51,10,36,Foam Lake No. 276,241,93,54,35,59,15,41,70,64,0
47,51,10,41,Elfros No. 307,137,52,32,17,32,7,17,40,40,0
47,51,10,46,Big Quill No. 308,175,68,43,20,40,10,44,63,55,0
47,60,10,52,Prairie Rose No. 309,107,56,44,19,39,2,34,44,39,0
47,60,10,56,Leroy No. 339,158,81,66,32,57,6,36,65,54,0
47,51,10,61,Lakeside No. 338,116,63,36,24,44,5,36,57,51,0
47,51,10,66,Lakeview No. 337,136,49,32,19,34,8,25,39,36,1
47,51,10,71,Sasman No. 336,205,88,53,28,49,7,50,67,61,0
47,0,11,0,Division No. 11,"3,273","1,583","1,137",560,"1,126",208,847,"1,268","1,174",0
47,60,11,3,Last Mountain Valley No. 250,127,62,45,16,47,5,29,49,45,0
47,60,11,6,Big Arm No. 251,100,47,32,18,31,5,32,39,37,0
47,60,11,11,Arm River No. 252,104,56,40,19,40,4,22,42,38,0
47,61,11,16,Willner No. 253,118,47,28,13,36,7,26,44,41,0
47,61,11,18,Loreburn No. 254,156,87,70,31,67,13,48,75,66,0
47,61,11,26,Rudy No. 284,162,88,74,27,66,10,53,71,64,0
47,61,11,31,Rosedale No. 283,150,68,53,25,46,8,44,54,47,0
47,60,11,34,McCraney No. 282,141,58,40,23,39,5,31,45,44,0
47,60,11,39,Wood Creek No. 281,114,55,36,14,36,3,36,46,38,0
47,60,11,42,Wreford No. 280,80,38,31,14,25,3,15,29,30,0
47,60,11,46,Usborne No. 310,125,62,38,23,45,4,42,52,46,0
47,60,11,52,Morris No. 312,146,75,53,25,54,13,50,59,56,0
47,60,11,59,Lost River No. 313,77,38,29,9,28,5,20,32,27,0
47,61,11,61,Dundurn No. 314,88,58,44,28,43,11,33,43,46,0
47,61,11,65,Corman Park No. 344,918,431,295,162,292,70,201,338,314,0
47,61,11,66,Saskatoon,71,30,25,11,23,3,17,27,26,0
47,60,11,69,Blucher No. 343,179,94,68,26,74,9,57,76,69,0
47,60,11,76,Colonsay No. 342,112,54,39,22,38,8,24,41,40,0
47,60,11,91,Viscount No. 341,157,75,54,33,58,14,34,56,54,0
47,60,11,96,Wolverine No. 340,148,60,43,21,38,8,33,50,46,0
47,0,12,0,Division No. 12,"2,100",982,698,353,665,116,538,789,727,1
47,70,12,1,Pleasant Valley No. 288,110,48,36,13,31,5,31,39,37,0
47,70,12,4,St. Andrews No. 287,154,89,61,25,60,10,51,73,71,0
47,61,12,11,Milden No. 286,101,50,38,12,31,2,30,43,38,0
47,61,12,20,Fertile Valley No. 285,170,75,55,35,57,6,39,60,55,0
47,61,12,26,Montrose No. 315,141,72,54,28,47,10,30,48,45,0
47,61,12,29,Harris No. 316,86,43,31,17,35,8,34,41,38,0
47,70,12,34,Marriott No. 317,114,66,42,29,43,7,35,54,52,1
47,70,12,38,Mountain View No. 318,106,58,38,18,39,4,36,51,48,0
47,71,12,42,Biggar No. 347,239,97,71,29,58,8,50,78,65,0
47,61,12,50,Perdue No. 346,113,61,49,23,37,5,28,47,37,0
47,61,12,54,Vanscoy No. 345,246,125,90,47,95,24,68,94,89,0
47,61,12,64,Eagle Creek No. 376,125,47,34,21,34,9,25,38,35,0
47,71,12,69,Glenside No. 377,96,40,27,15,20,1,14,30,28,0
47,71,12,72,Rosemount No. 378,58,19,15,3,12,0,8,12,12,0
47,91,12,78,Battle River No. 438,241,92,57,38,66,17,59,81,77,0
47,0,13,0,Division No. 13,"2,407","1,087",730,353,732,132,598,899,805,0
47,70,13,6,Kindersley No. 290,295,142,96,43,93,17,88,123,101,0
47,70,13,11,Milton No. 292,71,35,25,12,25,5,20,29,26,0
47,70,13,16,Antelope Park No. 322,55,14,7,5,9,2,8,11,8,0
47,70,13,19,Prairiedale No. 321,63,27,17,5,19,2,17,23,20,0
47,70,13,24,Oakdale No. 320,108,50,39,17,37,7,29,42,40,0
47,70,13,28,Winslow No. 319,126,65,44,14,45,8,33,51,46,0
47,71,13,32,Grandview No. 349,111,52,38,18,37,7,28,43,39,0
47,71,13,38,Mariposa No. 350,92,39,28,13,29,6,31,35,35,0
47,71,13,41,Progress No. 351,121,51,34,23,31,7,27,39,37,0
47,71,13,46,Heart's Hill No. 352,97,49,32,15,35,6,31,41,38,0
47,71,13,49,Eye Hill No. 382,154,63,36,17,37,5,32,47,43,0
47,71,13,56,Grass Lake No. 381,151,53,34,12,37,6,30,40,36,0
47,71,13,59,Tramping Lake No. 380,91,37,22,8,23,3,16,31,27,0
47,71,13,64,Reford No. 379,116,64,51,24,44,9,38,57,52,0
47,71,13,68,Buffalo No. 409,204,106,74,27,59,6,55,83,76,0
47,71,13,72,Round Valley No. 410,121,46,29,16,29,6,18,39,39,0
47,71,13,76,Senlac No. 411,89,38,23,15,29,5,18,33,27,0
47,91,13,79,Manitou Lake No. 442,135,60,39,22,44,7,28,51,45,0
47,91,13,92,Hillsdale No. 440,111,56,36,24,36,15,27,46,39,0
47,91,13,96,Cut Knife No. 439,96,40,26,23,34,3,24,35,31,0
47,0,14,0,Division No. 14,"3,348","1,363",894,463,883,182,716,"1,067",995,1
47,80,14,1,Hudson Bay No. 394,218,78,53,28,47,13,31,51,51,0
47,80,14,6,Porcupine No. 395,250,83,50,27,52,14,43,62,56,0
47,51,14,21,Kelvington No. 366,151,48,34,18,31,5,32,38,41,0
47,51,14,23,Ponass Lake No. 367,186,71,42,32,49,12,32,58,50,1
47,51,14,26,Spalding No. 368,144,69,47,24,42,7,44,57,50,0
47,80,14,34,Barrier Valley No. 397,144,48,34,19,28,6,27,36,35,0
47,80,14,35,Pleasantdale No. 398,162,66,38,19,45,9,30,52,55,0
47,80,14,38,Bjorkdale No. 426,230,79,48,27,49,8,43,63,58,0
47,80,14,43,Tisdale No. 427,172,88,63,28,56,13,43,68,67,0
47,80,14,47,Star City No. 428,222,120,77,46,72,18,58,93,84,0
47,80,14,53,Willow Creek No. 458,162,75,57,28,50,12,52,67,61,0
47,80,14,56,Connaught No. 457,161,93,64,32,64,11,51,74,72,0
47,80,14,59,Arborfield No. 456,154,61,42,19,44,8,28,54,49,0
47,80,14,67,Moose Range No. 486,301,125,82,32,81,10,62,87,77,0
47,80,14,72,Nipawin No. 487,268,113,70,40,80,16,68,91,86,0
47,90,14,77,Torch River No. 488,423,146,93,44,93,20,72,116,103,0
47,0,15,0,Division No. 15,"3,875","1,641","1,143",538,"1,055",194,833,"1,288","1,175",3
47,81,15,1,St. Peter No. 369,216,120,82,35,67,15,48,103,84,0
47,81,15,7,Humboldt No. 370,204,90,64,33,54,10,45,69,58,0
47,81,15,11,Bayne No. 371,180,79,48,25,59,11,39,66,58,0
47,81,15,14,Grant No. 372,150,63,50,18,47,9,42,54,46,0
47,81,15,18,Aberdeen No. 373,149,61,44,23,37,10,29,44,39,0
47,61,15,26,Laird No. 404,201,105,72,37,65,13,52,81,70,0
47,61,15,31,Rosthern No. 403,288,118,75,54,73,13,66,89,83,0
47,81,15,36,Fish Creek No. 402,123,40,29,10,27,7,20,31,32,0
47,81,15,39,Hoodoo No. 401,184,70,54,16,52,11,40,56,53,0
47,81,15,44,Three Lakes No. 400,175,75,56,24,37,8,35,53,49,0
47,81,15,48,Lake Lenore No. 399,112,57,38,20,40,7,34,47,47,0
47,81,15,51,Flett's Springs No. 429,175,90,66,26,59,11,51,79,72,0
47,81,15,54,Invergordon No. 430,185,60,45,20,38,8,28,41,40,1
47,81,15,57,St. Louis No. 431,194,85,63,22,64,12,54,68,66,1
47,90,15,61,Duck Lake No. 463,148,45,29,17,26,2,20,30,30,0
47,90,15,64,Prince Albert No. 461,352,137,87,38,79,14,62,104,90,0
47,81,15,67,Birch Hills No. 460,141,66,45,17,43,3,35,52,51,0
47,81,15,71,Kinistino No. 459,186,80,61,31,45,7,41,59,58,0
47,90,15,79,Garden River No. 490,133,46,29,11,34,8,21,34,34,1
47,90,15,94,Buckland No. 491,238,91,64,41,68,7,43,76,65,0
47,90,15,99,Paddockwood No. 520,141,63,42,20,41,8,28,52,50,0
47,0,16,0,Division No. 16,"2,518",939,635,359,616,135,441,719,647,2
47,90,16,5,Mayfield No. 406,129,60,43,22,40,5,22,46,45,1
47,90,16,8,Great Bend No. 405,139,48,31,19,33,6,19,33,34,0
47,90,16,13,Blaine Lake No. 434,111,45,31,18,35,10,30,43,36,0
47,90,16,18,Redberry No. 435,167,54,41,16,29,5,20,37,34,0
47,90,16,23,Douglas No. 436,140,65,40,22,40,9,26,49,44,0
47,90,16,28,North Battleford No. 437,196,74,43,21,54,12,35,63,57,1
47,90,16,33,Round Hill No. 467,118,46,29,17,21,5,22,39,30,0
47,90,16,38,Meeting Lake No. 466,124,35,24,14,25,7,14,28,20,0
47,90,16,41,Leask No. 464,183,62,42,24,51,16,39,45,41,0
47,90,16,46,Shellbrook No. 493,223,96,70,40,60,14,46,70,71,0
47,90,16,51,Canwood No. 494,364,142,92,53,94,18,68,105,91,0
47,90,16,56,Spiritwood No. 496,337,115,83,55,72,15,51,81,74,0
47,90,16,62,Medstead No. 497,155,56,41,19,38,6,36,47,43,0
47,90,16,75,Big River No. 555,132,41,25,19,24,7,13,33,27,0
47,0,17,0,Division No. 17,"2,259",877,591,366,567,100,408,647,592,0
47,91,17,1,Meota No. 468,130,67,51,18,43,5,37,53,44,0
47,91,17,8,Turtle River No. 469,106,44,32,23,26,7,20,33,30,0
47,91,17,13,Paynton No. 470,61,21,15,9,16,4,11,16,15,0
47,91,17,17,Eldon No. 471,163,69,50,30,45,12,34,47,46,0
47,91,17,22,Wilton No. 472,204,93,67,39,65,9,43,75,69,0
