HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NCHEMSF,CHEMSF,ECHEMSF,NTILLSF,TILLSF,ETILLSF,NCOMBSF,COMBSF,ECOMBSF,NHERBCI,HERBCI,EHERBCI,NINSECTI,INSECTI,EINSECTI,NFUNGIC,FUNGIC,EFUNGIC,NFERTIL,FERTIL,EFERTIL,NLIME,LIME,ELIME,NCROPROT,NROTGRAZ,NCOVCROP,NGRNMAN,NBUFFZON,NWINDYES,NMANURNY,NMAPPLY,NMSOLD,NMBOUGHT,NMANOTH,NMCOMPIN,MCOMPIN,EMCOMPIN,NMCOMPIN1,NMCOMPIN2,NMCOMPIN3,NMCOMPNO,MCOMPNO,EMCOMPNO,NMCOMPNO1,NMCOMPNO2,NMCOMPNO3,NMSOLIN,MSOLIN,EMSOLIN,NMSOLIN1,NMSOLIN2,NMSOLIN3,NMSOLNO,MSOLNO,EMSOLNO,NMSOLNO1,NMSOLNO2,NMSOLNO3,NMLIQINJ,MLIQINJ,EMLIQINJ,NMLIQINJ1,NMLIQINJ2,NMLIQINJ3,NMLIQSUR,MLIQSUR,EMLIQSUR,NMLIQSUR1,NMLIQSUR2,NMLIQSUR3,NMIRRIG,MIRRIG,EMIRRIG,NMIRRIG1,NMIRRIG2,NMIRRIG3,NTILARS,TILARS,ETILARS,NTILCONV,TILCONV,ETILCONV,NTILCONS,TILCONS,ETILCONS,NTILLNO,TILLNO,ETILLNO,NIRRIG,IRRIG,EIRRIG,NIRRFLD,IRRFLD,EIRRFLD,NIRRHAY,IRRHAY,EIRRHAY,NIRRVEG,IRRVEG,EIRRVEG,NIRRFRT,IRRFRT,EIRRFRT,NIRROTH,IRROTH,EIRROTH
11,1,1,28,Lot 55,19,0,0,0,0,0,0,0,0,0,9,"1,510",611,2,x,x,2,x,x,10,"1,563",633,8,556,225,15,12,1,5,10,12,16,15,4,0,1,6,148,60,4,2,1,5,100,40,2,4,0,5,272,110,4,2,0,3,50,20,1,2,0,1,x,x,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"1,306",529,11,753,305,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,1,32,Lot 44,23,0,0,0,0,0,0,1,x,x,10,"6,078","2,460",9,"3,911","1,583",8,"4,031","1,631",14,"6,156","2,491",8,"2,906","1,176",19,5,2,5,9,8,12,10,2,0,2,4,113,46,3,3,1,3,170,69,0,3,0,3,190,77,1,2,1,2,x,x,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"6,636","2,685",13,x,x,4,"3,440","1,392",2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
11,1,1,34,Lot 45,30,0,0,0,0,0,0,0,0,0,22,"8,379","3,391",12,"4,481","1,813",11,"4,530","1,833",20,"8,475","3,430",13,"4,950","2,003",23,9,4,17,19,15,13,12,2,0,3,4,84,34,2,1,1,1,x,x,0,1,0,8,275,111,6,2,0,2,x,x,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"9,394","3,802",19,"8,936","3,616",4,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,1,42,Lot 41,24,0,0,0,0,0,0,1,x,x,10,"4,244","1,717",6,"1,168",473,5,"1,673",677,16,"4,585","1,855",8,"1,813",734,13,8,3,2,7,12,16,14,1,0,1,6,177,72,3,5,0,5,199,81,1,4,0,4,430,174,4,1,0,1,x,x,0,1,0,1,x,x,1,0,0,1,x,x,0,1,0,0,0,0,0,0,0,13,"4,099","1,659",12,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,1,46,Lot 40,31,0,0,0,1,x,x,0,0,0,17,"6,811","2,756",12,"2,804","1,135",11,"3,576","1,447",21,"7,171","2,902",15,"3,618","1,464",24,10,8,14,14,19,19,17,2,3,2,4,231,93,3,1,0,5,103,42,0,4,1,5,215,87,5,0,0,4,76,31,0,4,0,5,630,255,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,"7,854","3,178",19,"4,973","2,013",7,"2,749","1,112",3,132,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,1,49,Lot 39,19,0,0,0,0,0,0,0,0,0,11,"3,246","1,314",7,"1,331",539,8,"1,351",547,10,"3,032","1,227",4,917,371,11,3,4,5,13,8,7,7,0,1,0,3,x,x,2,1,0,2,x,x,0,2,0,1,x,x,1,0,0,2,x,x,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"2,724","1,102",8,"1,662",673,1,x,x,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
11,1,1,51,Lot 38,19,0,0,0,0,0,0,0,0,0,6,430,174,2,x,x,2,x,x,9,"1,192",482,8,323,131,13,5,2,2,9,8,11,10,2,1,0,4,190,77,3,3,0,3,170,69,1,3,0,2,x,x,2,1,0,5,277,112,2,4,0,1,x,x,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,800,324,8,643,260,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,0,Queens,835,3,x,x,10,161,65,3,x,x,402,"78,938","31,945",175,"27,108","10,970",153,"31,624","12,798",506,"111,776","45,234",305,"29,065","11,762",590,315,144,214,439,395,654,589,86,46,61,155,"7,826","3,167",88,80,12,116,"3,938","1,594",15,110,2,213,"12,211","4,942",163,83,9,214,"11,629","4,706",25,201,7,48,"7,610","3,080",46,6,0,50,"5,831","2,360",11,45,0,3,x,x,1,3,0,542,"102,440","41,456",465,"75,385","30,507",115,"22,910","9,271",28,"4,145","1,677",15,661,267,2,x,x,0,0,0,7,364,147,6,x,x,0,0,0
11,2,2,6,Lot 58,45,0,0,0,1,x,x,0,0,0,23,"6,193","2,506",15,"2,574","1,042",12,"4,350","1,760",23,"6,791","2,748",10,"2,195",888,17,7,10,6,20,22,20,16,5,2,5,10,193,78,3,6,2,2,x,x,0,2,0,3,65,26,1,1,1,4,x,x,0,4,0,4,600,243,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"7,801","3,157",15,"5,747","2,326",0,0,0,3,"2,054",831,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0
11,2,2,8,Lot 57,38,1,x,x,1,x,x,0,0,0,30,"10,562","4,274",16,"3,224","1,305",16,"4,615","1,868",32,"11,121","4,501",23,"2,357",954,33,11,17,17,24,24,24,22,2,3,1,8,264,107,8,2,0,4,78,32,0,4,0,11,"1,032",418,10,3,0,4,236,96,0,4,0,2,x,x,2,0,0,3,516,209,0,3,0,0,0,0,0,0,0,34,"11,194","4,530",27,"7,683","3,109",14,x,x,1,x,x,3,176,71,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0
11,2,2,9,Lot 50,47,0,0,0,0,0,0,0,0,0,30,"6,805","2,754",16,"1,994",807,14,"1,856",751,36,"10,272","4,157",27,"2,161",875,43,24,9,18,36,23,44,43,7,4,1,8,443,179,4,6,1,7,172,70,0,7,0,20,931,377,18,5,1,14,"1,620",656,2,14,2,10,934,378,10,0,0,8,"1,145",463,0,8,0,0,0,0,0,0,0,38,"8,279","3,350",35,"7,173","2,903",10,x,x,1,x,x,2,x,x,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0
11,2,2,12,Lot 49,27,0,0,0,0,0,0,0,0,0,15,"2,777","1,124",4,476,193,2,x,x,16,"4,260","1,724",10,"1,038",420,20,9,7,7,14,14,26,24,2,3,7,6,343,139,4,4,0,5,77,31,1,4,0,9,437,177,7,3,1,12,501,203,2,11,0,3,230,93,2,1,0,2,x,x,0,2,0,0,0,0,0,0,0,20,"3,635","1,471",19,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,14,Lot 48,44,0,0,0,3,36,15,0,0,0,18,"1,666",674,8,588,238,7,575,233,23,"2,481","1,004",14,670,271,30,15,2,7,17,15,31,25,2,0,7,5,93,38,1,4,0,6,157,64,0,6,0,6,278,113,5,4,0,11,370,150,2,11,0,1,x,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"2,244",908,21,"1,736",703,5,508,206,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0
11,2,2,26,Lot 31,62,0,0,0,1,x,x,0,0,0,30,"7,347","2,973",17,"2,047",828,15,"3,994","1,616",39,"8,827","3,572",26,"3,403","1,377",41,28,12,21,33,31,51,45,5,5,2,8,"1,790",724,4,4,0,9,512,207,1,8,1,15,838,339,11,5,1,19,923,374,1,18,0,2,x,x,2,1,0,4,569,230,3,2,0,0,0,0,0,0,0,36,"8,006","3,240",32,"4,973","2,013",9,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,28,Lot 65,52,0,0,0,0,0,0,0,0,0,26,"3,321","1,344",12,"1,503",608,12,"1,465",593,31,"4,448","1,800",16,"1,924",779,40,20,7,17,21,22,43,36,4,1,4,16,471,191,9,8,1,8,274,111,2,8,0,11,298,121,10,4,0,10,325,132,1,10,0,1,x,x,1,0,0,1,x,x,0,1,0,0,0,0,0,0,0,38,"4,274","1,730",33,"3,893","1,575",4,286,116,3,95,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,29,Lot 30,31,0,0,0,0,0,0,0,0,0,9,523,212,4,x,x,2,x,x,14,"1,043",422,10,297,120,16,14,3,3,15,17,28,25,5,1,4,8,253,102,4,4,1,11,356,144,2,10,0,4,50,20,1,3,0,7,440,178,2,7,0,0,0,0,0,0,0,2,x,x,0,2,0,0,0,0,0,0,0,16,760,308,13,577,234,3,183,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,31,Lot 29,34,0,0,0,1,x,x,0,0,0,14,"2,244",908,4,438,177,4,438,177,17,"2,697","1,091",11,832,337,28,14,11,10,19,17,25,25,2,1,1,9,246,100,5,5,0,5,485,196,2,5,0,6,195,79,4,2,0,15,344,139,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,"2,967","1,201",21,"2,383",964,5,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,36,Lot 67,49,0,0,0,1,x,x,0,0,0,19,"2,316",937,4,"1,341",543,5,"1,369",554,28,"6,738","2,727",21,"1,036",419,38,20,7,7,25,22,43,41,5,1,3,9,347,140,3,4,3,6,155,63,1,5,0,14,"2,167",877,8,9,0,17,808,327,4,15,1,3,246,100,3,2,0,6,765,310,1,6,0,0,0,0,0,0,0,33,"5,583","2,259",27,"3,651","1,478",7,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,38,Lot 20,29,0,0,0,0,0,0,0,0,0,14,"2,591","1,049",6,"1,027",416,5,982,397,18,"3,479","1,408",11,883,357,24,10,3,10,15,12,25,20,11,4,2,3,174,70,3,2,0,4,198,80,1,4,0,11,646,261,10,2,0,7,586,237,1,6,0,1,x,x,1,0,0,2,x,x,0,2,0,0,0,0,0,0,0,19,"3,377","1,367",16,x,x,7,"1,598",647,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,39,Lot 21,40,0,0,0,0,0,0,0,0,0,16,"3,861","1,562",4,"1,352",547,5,"1,336",541,26,"6,981","2,825",15,564,228,28,12,6,11,26,19,34,29,2,2,5,10,834,338,8,3,2,6,133,54,1,5,1,11,349,141,10,4,1,8,553,224,0,8,0,2,x,x,2,0,0,3,187,76,0,3,0,0,0,0,0,0,0,26,"6,854","2,774",26,"6,020","2,436",3,x,x,1,x,x,2,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0
11,2,2,40,Miltonvale Park,19,0,0,0,1,x,x,0,0,0,8,187,76,1,x,x,1,x,x,15,"1,534",621,8,375,152,15,11,1,4,9,10,16,15,2,0,2,1,x,x,1,0,0,1,x,x,0,1,0,12,484,196,11,3,0,9,309,125,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"1,022",414,13,914,370,3,108,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,42,Lot 23,45,0,0,0,0,0,0,0,0,0,20,"3,175","1,285",4,166,67,4,238,96,28,"6,117","2,475",16,"1,252",507,32,13,4,8,24,13,39,30,6,1,3,8,399,161,4,3,1,5,399,161,0,5,0,12,506,205,8,5,0,10,833,337,1,8,1,2,x,x,2,0,0,6,935,378,2,6,0,0,0,0,0,0,0,27,"4,371","1,769",20,"2,876","1,164",11,"1,495",605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,44,Lot 24,46,0,0,0,0,0,0,0,0,0,21,"5,340","2,161",5,"2,094",847,5,"2,127",861,28,"8,081","3,270",15,"1,854",750,33,20,10,10,24,21,35,33,5,4,1,8,385,156,5,3,1,4,103,42,0,4,0,15,750,304,9,7,1,14,510,206,4,11,1,3,470,190,2,1,0,2,x,x,0,2,0,1,x,x,0,1,0,28,"6,318","2,557",24,"3,982","1,611",5,x,x,2,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0
11,2,2,49,Lot 33,72,1,x,x,0,0,0,1,x,x,26,"6,075","2,458",12,"1,437",582,13,"2,573","1,041",35,"7,178","2,905",21,"2,186",885,40,25,13,14,26,36,54,48,8,10,8,11,381,154,8,3,0,10,130,53,1,10,0,11,611,247,9,5,0,14,904,366,2,12,2,6,"1,597",646,6,1,0,6,596,241,4,4,0,0,0,0,0,0,0,42,"7,142","2,890",35,"4,946","2,002",10,"2,163",875,3,33,13,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
11,2,2,52,Lot 34,50,0,0,0,0,0,0,0,0,0,21,"5,288","2,140",13,"1,760",712,9,"1,433",580,30,"6,463","2,615",19,"1,943",786,32,21,7,15,27,26,35,35,5,3,2,7,243,98,2,6,0,10,408,165,0,10,0,10,"1,110",449,8,3,0,11,670,271,0,11,0,3,875,354,3,0,0,2,x,x,1,1,0,1,x,x,0,1,0,30,"6,789","2,747",25,x,x,7,"3,957","1,601",2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
11,2,2,54,Lot 35,25,0,0,0,0,0,0,1,x,x,12,"1,937",784,6,"1,680",680,6,"1,697",687,17,"2,917","1,180",8,"1,462",592,19,9,5,8,19,11,20,19,1,0,3,3,75,30,1,2,0,4,90,36,1,4,0,7,227,92,6,2,1,7,480,194,0,7,0,3,"1,088",440,3,0,0,3,410,166,0,3,0,0,0,0,0,0,0,18,"2,341",947,15,"2,046",828,3,x,x,2,x,x,2,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0
11,2,2,56,Lot 36,29,0,0,0,0,0,0,1,x,x,20,"2,813","1,138",5,866,350,2,x,x,20,"2,978","1,205",9,511,207,24,13,3,6,17,11,21,21,0,1,0,6,393,159,4,4,0,1,x,x,0,1,0,8,321,130,7,3,1,10,287,116,0,10,0,2,x,x,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,"2,736","1,107",19,"2,645","1,070",1,x,x,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
11,2,2,58,Lot 37,21,1,x,x,1,x,x,0,0,0,9,977,395,6,710,287,3,680,275,10,"3,026","1,225",4,"1,015",411,15,3,4,7,5,8,17,16,3,0,0,7,411,166,4,5,0,5,107,43,2,4,0,6,120,49,2,5,0,1,x,x,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,1,0,15,"2,447",990,11,"2,352",952,3,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,85,Cornwall,30,0,0,0,0,0,0,0,0,0,21,"2,940","1,190",13,"1,657",671,11,"1,343",543,20,"4,344","1,758",11,"1,107",448,22,16,3,8,23,21,23,21,4,0,0,4,x,x,3,2,0,3,47,19,0,3,0,11,796,322,8,5,1,10,840,340,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"4,300","1,740",18,"4,232","1,713",3,68,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,3,0,Prince,579,1,x,x,5,96,39,3,x,x,331,"95,830","38,781",225,"54,599","22,095",200,"51,087","20,674",396,"120,661","48,830",251,"37,822","15,306",446,137,112,197,317,272,421,359,93,60,40,144,"10,875","4,401",107,48,5,54,"1,672",677,13,46,1,145,"9,085","3,677",117,39,4,70,"3,769","1,525",19,58,1,22,"3,364","1,361",19,8,1,19,"2,126",860,8,14,0,0,0,0,0,0,0,413,"121,962","49,356",371,"104,469","42,277",81,"16,121","6,524",16,"1,372",555,36,"3,693","1,495",22,x,x,0,0,0,3,x,x,9,58,23,3,36,15
11,3,3,1,Lot 28,40,0,0,0,1,x,x,0,0,0,28,"6,633","2,684",24,"4,308","1,743",24,"4,468","1,808",32,"8,983","3,635",26,"3,210","1,299",36,10,11,20,31,20,25,21,3,2,6,11,592,240,7,4,0,5,170,69,2,4,0,6,245,99,4,2,0,0,0,0,0,0,0,2,x,x,2,0,0,3,653,264,1,2,0,0,0,0,0,0,0,34,"9,288","3,759",28,"7,749","3,136",9,x,x,2,x,x,2,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0
11,3,3,6,Lot 27,35,1,x,x,1,x,x,0,0,0,20,"6,697","2,710",17,"3,279","1,327",17,"3,514","1,422",23,"7,855","3,179",17,"4,548","1,841",29,10,6,12,19,18,21,17,5,4,1,5,237,96,3,2,0,4,130,53,1,3,0,6,215,87,3,4,0,3,77,31,0,3,0,1,x,x,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,"8,819","3,569",23,"7,383","2,988",5,x,x,1,x,x,3,135,55,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x
11,3,3,9,Lot 26,42,0,0,0,0,0,0,0,0,0,27,"10,301","4,169",22,"6,289","2,545",19,"4,218","1,707",33,"12,200","4,937",21,"4,339","1,756",38,7,15,17,29,23,29,29,4,6,0,9,"1,339",542,6,4,1,8,212,86,0,8,0,8,323,131,5,3,0,8,305,123,3,6,0,5,"1,310",530,3,2,0,1,x,x,1,0,0,0,0,0,0,0,0,36,"13,819","5,592",31,"12,315","4,984",9,x,x,2,x,x,8,"1,350",546,8,"1,350",546,0,0,0,0,0,0,0,0,0,0,0,0
11,3,3,11,Lot 25,30,0,0,0,1,x,x,0,0,0,18,"8,057","3,261",11,"5,202","2,105",10,"4,952","2,004",20,"9,299","3,763",15,"3,040","1,230",24,9,10,15,21,15,20,17,8,3,1,4,285,115,2,2,0,0,0,0,0,0,0,10,809,327,9,2,1,3,112,45,3,1,0,1,x,x,1,1,0,1,x,x,1,1,0,0,0,0,0,0,0,26,"8,776","3,552",25,"7,867","3,184",4,x,x,2,x,x,4,975,395,4,975,395,0,0,0,0,0,0,0,0,0,0,0,0
11,3,3,12,Lot 19,36,0,0,0,0,0,0,0,0,0,15,"4,313","1,745",8,"1,911",773,7,"1,907",772,19,"7,383","2,988",11,"1,112",450,26,9,8,10,17,16,29,23,9,3,1,9,550,223,6,5,0,7,477,193,3,6,0,7,302,122,6,2,0,9,598,242,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"7,107","2,876",17,"5,743","2,324",5,"1,364",552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,3,16,Lot 18,26,0,0,0,0,0,0,0,0,0,10,"6,708","2,715",8,"3,732","1,510",6,"4,061","1,643",15,"9,273","3,753",7,"1,159",469,14,7,6,8,11,9,23,15,11,5,2,4,"1,230",498,3,2,0,5,87,35,1,5,0,1,x,x,1,0,0,3,805,326,2,1,0,2,x,x,2,1,0,2,x,x,1,2,0,0,0,0,0,0,0,13,"8,950","3,622",8,"7,200","2,914",5,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
11,3,3,19,Lot 17,33,0,0,0,0,0,0,0,0,0,12,"5,618","2,274",9,"4,240","1,716",9,"4,240","1,716",21,"6,480","2,622",12,"1,918",776,20,6,5,10,11,11,23,18,3,7,8,10,"1,562",632,7,3,1,3,145,59,2,3,0,4,210,85,2,2,0,5,83,34,2,4,0,0,0,0,0,0,0,1,x,x,0,1,0,0,0,0,0,0,0,21,"6,573","2,660",17,"5,449","2,205",4,"1,064",431,3,60,24,5,211,85,4,x,x,0,0,0,0,0,0,0,0,0,1,x,x
11,3,3,28,Lot 16,29,0,0,0,1,x,x,0,0,0,12,"4,641","1,878",5,"2,005",811,3,"1,885",763,19,"6,468","2,618",10,"2,036",824,23,9,4,10,16,16,24,22,4,3,2,9,394,159,8,2,0,3,80,32,1,2,0,10,875,354,9,1,0,11,488,197,1,11,0,1,x,x,1,1,0,1,x,x,0,1,0,0,0,0,0,0,0,20,"5,184","2,098",20,x,x,2,x,x,0,0,0,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x
11,3,3,31,Lot 14,31,0,0,0,0,0,0,0,0,0,21,"5,014","2,029",7,"2,584","1,046",6,"2,619","1,060",22,"5,394","2,183",13,"1,478",598,26,8,5,6,16,18,25,21,4,3,6,10,720,291,9,2,0,2,x,x,0,2,0,11,642,260,9,2,2,6,338,137,1,6,0,2,x,x,2,1,1,2,x,x,0,2,0,0,0,0,0,0,0,23,"5,735","2,321",21,"5,210","2,108",5,525,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,3,32,Lot 13,27,0,0,0,0,0,0,0,0,0,17,"2,173",879,6,"1,167",472,6,767,310,16,"2,037",824,11,"1,018",412,22,12,4,8,18,14,20,19,3,1,1,5,66,27,3,1,1,5,92,37,1,4,0,10,531,215,9,1,0,2,x,x,0,2,0,3,180,73,3,0,0,3,160,65,1,2,0,0,0,0,0,0,0,22,"2,383",964,22,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,3,34,Lot 12,19,0,0,0,0,0,0,0,0,0,9,549,222,6,183,74,3,140,57,12,659,267,4,185,75,12,7,1,5,6,10,15,13,2,4,1,5,148,60,3,3,1,1,x,x,0,1,0,6,x,x,3,4,0,4,185,75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,537,217,10,x,x,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0
11,3,3,41,Lot  6,35,0,0,0,0,0,0,1,x,x,22,"5,083","2,057",16,"2,931","1,186",16,"2,530","1,024",31,"8,426","3,410",14,"2,562","1,037",30,8,9,16,28,22,25,22,8,6,2,9,686,278,8,2,0,1,x,x,0,1,0,10,823,333,9,1,0,3,175,71,0,3,0,1,x,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"8,709","3,524",25,"6,548","2,650",8,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
11,3,3,44,Lot  9,21,0,0,0,0,0,0,0,0,0,16,"3,473","1,405",11,"2,923","1,183",10,"2,954","1,195",14,"3,606","1,459",11,391,158,20,8,3,8,8,10,16,14,1,2,2,4,72,29,4,0,0,1,x,x,0,1,0,8,243,98,7,3,0,1,x,x,0,1,0,0,0,0,0,0,0,1,x,x,0,1,0,0,0,0,0,0,0,20,"4,052","1,640",19,"3,853","1,559",2,x,x,2,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0
11,3,3,46,Lot  8,36,0,0,0,1,x,x,1,x,x,19,"4,785","1,936",13,"2,438",987,11,"2,391",968,22,"7,560","3,059",17,"2,900","1,174",27,5,5,12,19,14,28,21,8,4,1,13,822,333,10,5,0,1,x,x,0,0,1,7,545,221,6,3,0,1,x,x,1,0,0,2,x,x,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"7,100","2,873",22,"6,425","2,600",4,675,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,3,48,Lot  7,35,0,0,0,0,0,0,0,0,0,23,"6,233","2,522",15,"3,513","1,422",13,"3,113","1,260",27,"7,119","2,881",17,"1,853",750,30,7,4,12,21,11,29,27,9,4,1,14,757,306,12,4,0,4,80,32,1,3,0,13,945,382,11,3,1,3,215,87,0,3,1,0,0,0,0,0,0,2,x,x,2,1,0,0,0,0,0,0,0,29,"7,060","2,857",28,"6,511","2,635",3,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
11,3,3,51,Lot  4,39,0,0,0,0,0,0,0,0,0,24,"8,793","3,558",15,"4,022","1,628",16,"4,046","1,637",27,"10,439","4,225",18,"2,416",978,32,5,9,11,20,16,34,27,8,2,3,8,644,261,5,2,1,1,x,x,1,0,0,15,"1,415",573,14,2,0,3,140,57,2,1,0,0,0,0,0,0,0,1,x,x,0,1,0,0,0,0,0,0,0,30,"10,194","4,125",29,"8,752","3,542",6,"1,442",584,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
11,3,3,54,Lot  3,37,0,0,0,0,0,0,1,x,x,23,"6,311","2,554",20,"3,587","1,452",16,"3,207","1,298",27,"6,888","2,787",21,"3,475","1,406",26,8,6,16,21,18,26,25,3,1,1,10,621,251,7,4,0,1,x,x,0,1,0,12,720,291,10,3,0,4,98,40,0,4,0,2,x,x,2,1,0,1,x,x,1,0,0,0,0,0,0,0,0,23,"7,366","2,981",21,"6,924","2,802",4,442,179,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0
11,3,3,58,Lot  1,28,0,0,0,0,0,0,0,0,0,15,448,181,12,285,115,8,75,30,16,592,240,6,182,74,11,2,1,1,5,11,9,8,0,0,1,5,150,61,4,1,0,2,x,x,0,2,0,1,x,x,0,1,0,1,x,x,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,310,125,5,228,92,3,82,33,0,0,0,3,16,6,0,0,0,0,0,0,0,0,0,3,16,6,0,0,0
12,5,0,0,Agricultural Region 5 - rÇgion agricole 5,291,1,x,x,0,0,0,0,0,0,46,"1,442",584,12,439,178,7,121,49,134,"11,262","4,558",42,"1,600",647,89,96,19,26,77,78,193,167,22,13,45,57,"1,467",594,19,34,11,30,692,280,1,27,3,39,"1,162",470,12,28,2,48,"2,591","1,049",8,43,1,6,171,69,5,2,0,14,"1,655",670,7,13,1,0,0,0,0,0,0,108,"2,555","1,034",76,"1,520",615,27,602,244,20,433,175,12,113,46,2,x,x,0,0,0,5,x,x,8,66,27,0,0,0
12,1,0,0,Agricultural Region 1 - rÇgion agricole 1,591,0,0,0,6,195,79,2,x,x,119,"4,380","1,773",53,"2,512","1,017",32,"1,042",422,303,"17,436","7,056",58,"1,393",564,99,155,27,39,117,121,335,250,72,24,79,68,905,366,17,33,25,49,855,346,6,39,8,60,"1,186",480,14,42,12,110,"3,757","1,520",9,99,9,0,0,0,0,0,0,5,608,246,2,5,0,1,x,x,0,1,0,119,"1,304",528,81,673,272,24,344,139,19,287,116,24,263,106,1,x,x,0,0,0,9,45,18,18,208,84,2,x,x
