HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NTOTFCAP01,NTOTFCAP02,NTOTFCAP03,NTOTFCAP04,NTOTFCAP05,NTOTFCAP06,NTOTFCAP07,NTOTFCAP08,NTOTFCAP09
46,6,17,26,Alonsa,227,15,32,47,31,52,32,12,4,2
46,6,17,34,McCreary,119,6,19,25,21,31,6,4,4,3
46,6,17,40,Ste. Rose,109,4,20,12,18,34,11,4,6,0
46,6,17,45,Ochre River,112,5,15,22,17,34,11,6,0,2
46,6,17,48,Dauphin,325,25,50,71,38,71,27,15,19,9
46,6,17,53,Gilbert Plains,189,15,35,30,27,44,16,7,8,7
46,6,17,57,Grandview,190,16,24,31,30,58,16,8,7,0
46,6,17,63,Ethelbert,118,12,21,30,22,24,3,4,1,1
46,6,17,71,Mossey River,129,11,25,32,15,32,8,3,2,1
46,6,17,76,Lawrence,121,9,14,30,11,35,11,8,3,0
46,12,18,0,Division No. 18,"1,382",93,228,286,211,321,117,55,46,25
46,12,18,31,Gimli,67,7,16,16,7,10,5,1,5,0
46,12,18,37,Armstrong,231,20,44,58,42,45,13,7,0,2
46,12,18,40,St. Laurent,56,8,10,11,4,17,4,1,0,1
46,12,18,44,Coldwell,116,4,13,22,23,37,10,2,4,1
46,12,18,52,Eriksdale,95,7,14,27,10,24,10,2,1,0
46,12,18,57,Siglunes,115,7,13,26,17,32,11,6,3,0
46,12,18,60,Grahamdale,183,11,45,26,30,36,15,9,9,2
46,12,18,68,Fisher,227,15,32,39,40,52,15,9,12,13
46,12,18,71,Bifrost,292,14,41,61,38,68,34,18,12,6
46,12,19,0,Division No. 19,110,14,17,14,16,35,9,1,3,1
46,12,19,45,"Division No. 19, Unorganized",110,14,17,14,16,35,9,1,3,1
46,5,20,0,Division No. 20,798,67,125,167,84,183,75,40,41,16
46,5,20,32,Mountain (South),106,14,20,28,11,22,5,5,1,0
46,5,20,37,Minitonas,200,11,25,41,22,43,24,15,11,8
46,5,20,41,Swan River,419,37,71,82,43,98,37,16,27,8
46,5,20,55,Mountain (North),73,5,9,16,8,20,9,4,2,0
46,12,21,0,Division No. 21,109,16,19,18,13,24,14,2,3,0
46,12,21,78,"Division No. 21, Unorganized",109,16,19,18,13,24,14,2,3,0
47,0,0,0,Saskatchewan,"44,329","2,148","5,372","8,180","6,136","11,632","5,250","2,378","2,323",910
47,10,0,0,Agricultural Region 1A - rÇgion agricole 1A,"1,823",87,207,320,260,513,228,91,85,32
47,11,0,0,Agricultural Region 1B - rÇgion agricole 1B,"1,743",69,208,337,259,524,174,80,65,27
47,20,0,0,Agricultural Region 2A - rÇgion agricole 2A,"1,324",53,169,252,220,325,132,71,77,25
47,21,0,0,Agricultural Region 2B - rÇgion agricole 2B,"2,460",95,284,452,360,659,271,122,145,72
47,30,0,0,Agricultural Region 3AN - rÇgion agricole 3AN,"1,086",36,110,196,140,321,152,63,55,13
47,31,0,0,Agricultural Region 3AS - rÇgion agricole 3AS,"2,043",102,196,339,285,600,285,124,74,38
47,32,0,0,Agricultural Region 3BN - rÇgion agricole 3BN,"2,246",93,249,333,312,590,279,146,171,73
47,33,0,0,Agricultural Region 3BS - rÇgion agricole 3BS,"1,212",29,116,156,145,345,195,102,77,47
47,40,0,0,Agricultural Region 4A - rÇgion agricole 4A,971,26,66,101,102,267,168,87,108,46
47,41,0,0,Agricultural Region 4B - rÇgion agricole 4B,"1,003",26,87,124,97,302,153,81,98,35
47,50,0,0,Agricultural Region 5A - rÇgion agricole 5A,"3,449",270,511,753,514,815,295,146,102,43
47,51,0,0,Agricultural Region 5B - rÇgion agricole 5B,"3,572",277,555,765,513,798,348,144,134,38
47,60,0,0,Agricultural Region 6A - rÇgion agricole 6A,"3,133",149,383,563,443,881,351,159,158,46
47,61,0,0,Agricultural Region 6B - rÇgion agricole 6B,"3,207",132,386,644,465,839,361,152,135,93
47,70,0,0,Agricultural Region 7A - rÇgion agricole 7A,"1,704",56,155,231,200,448,269,136,142,67
47,71,0,0,Agricultural Region 7B - rÇgion agricole 7B,"1,740",62,162,243,227,512,286,112,109,27
47,80,0,0,Agricultural Region 8A - rÇgion agricole 8A,"2,444",161,360,526,300,551,258,134,115,39
47,81,0,0,Agricultural Region 8B - rÇgion agricole 8B,"2,374",102,300,503,309,597,268,123,137,35
47,90,0,0,Agricultural Region 9A - rÇgion agricole 9A,"3,953",212,584,885,591,977,374,133,145,52
47,91,0,0,Agricultural Region 9B - rÇgion agricole 9B,"2,842",111,284,457,394,768,403,172,191,62
47,0,1,0,Division No.  1,"2,287",107,251,401,335,665,280,119,95,34
47,10,1,1,Argyle No. 1,100,6,15,21,7,30,11,4,6,0
47,10,1,6,Mount Pleasant No. 2,133,9,11,20,16,47,16,6,6,2
47,10,1,11,Enniskillen No. 3,139,3,13,23,27,39,15,8,11,0
47,10,1,16,Coalfields No. 4,99,4,10,19,18,23,15,4,2,4
47,10,1,22,Estevan No. 5,154,8,20,31,27,42,15,5,4,2
47,10,1,27,Benson No. 35,114,4,15,22,24,29,11,3,6,0
47,10,1,31,Browning No. 34,123,7,16,10,14,34,22,11,8,1
47,10,1,36,Moose Creek No. 33,129,6,13,22,11,41,19,8,6,3
47,10,1,39,Reciprocity No. 32,120,3,15,15,22,35,18,6,4,2
47,10,1,43,Storthoaks No. 31,91,2,7,13,8,33,17,4,4,3
47,10,1,47,Antler No. 61,144,3,19,30,22,29,23,9,8,1
47,10,1,53,Moose Mountain No. 63,161,14,21,24,23,52,17,5,5,0
47,10,1,58,Brock No. 64,108,7,8,30,15,23,10,6,3,6
47,10,1,63,Tecumseh No. 65,127,10,21,26,16,35,5,7,5,2
47,11,1,69,Golden West No. 95,106,3,13,22,23,28,9,5,2,1
47,11,1,72,Hazelwood No. 94,88,1,3,19,8,39,11,4,2,1
47,11,1,76,Wawken No. 93,127,6,12,26,24,32,14,5,5,3
47,11,1,91,Walpole No. 92,114,8,8,14,15,42,9,10,6,2
47,11,1,94,Maryfield No. 91,110,3,11,14,15,32,23,9,2,1
47,0,2,0,Division No.  2,"2,255",101,251,409,356,593,258,129,115,43
47,10,2,1,Cambria No. 6,81,1,3,14,10,21,14,5,7,6
47,31,2,6,Souris Valley No. 7,105,6,8,16,16,29,9,7,11,3
47,31,2,11,Lake Alma No. 8,92,4,8,16,11,34,12,6,1,0
47,31,2,14,Surprise Valley No. 9,89,2,6,22,12,26,13,6,1,1
47,31,2,18,Happy Valley No. 10,58,2,6,7,7,15,12,7,1,1
47,31,2,24,Bengough No. 40,144,7,10,28,27,45,17,5,3,2
47,31,2,26,The Gap No. 39,109,10,9,12,15,32,16,6,6,3
47,31,2,29,Laurier No. 38,107,5,12,7,17,35,15,10,5,1
47,20,2,33,Lomond No. 37,102,4,8,21,9,28,17,8,6,1
47,20,2,37,Cymri No. 36,117,3,11,23,23,28,14,7,6,2
47,20,2,42,Griffin No. 66,121,3,13,35,20,29,8,4,6,3
47,20,2,44,Weyburn No. 67,197,13,34,35,26,58,11,12,8,0
47,20,2,51,Brokenshell No. 68,100,2,16,20,11,28,10,6,6,1
47,20,2,52,Norton No. 69,116,6,22,15,23,26,16,4,4,0
47,31,2,57,Key West No. 70,146,11,20,35,21,31,18,6,3,1
47,20,2,61,Elmsthorpe No. 100,103,2,14,18,21,22,11,6,7,2
47,20,2,66,Caledonia No. 99,101,5,7,19,16,24,6,7,12,5
47,20,2,69,Scott No. 98,107,4,4,18,18,20,13,9,12,9
47,20,2,73,Wellington No. 97,121,7,20,20,25,27,9,4,7,2
47,20,2,76,Fillmore No. 96,139,4,20,28,28,35,17,4,3,0
47,0,3,0,Division No.  3,"2,240",81,223,341,286,673,347,142,100,47
47,31,3,1,Hart Butte No. 11,107,10,8,19,19,28,11,7,4,1
47,31,3,6,Poplar Valley No. 12,93,4,13,16,15,22,12,6,3,2
47,31,3,11,Old Post No. 43,159,6,10,22,18,39,34,15,11,4
47,33,3,16,Glen McPherson No. 46,50,2,3,6,7,11,9,7,5,0
47,33,3,18,Mankota No. 45,138,3,13,14,10,42,24,15,13,4
47,31,3,22,Waverley No. 44,129,3,15,20,18,44,9,8,8,4
47,31,3,26,Willow Bunch No. 42,142,4,17,23,22,38,25,5,4,4
47,31,3,29,Excel No. 71,146,6,16,31,17,51,15,4,3,3
47,31,3,34,Lake of the Rivers No. 72,116,7,10,25,11,28,19,12,3,1
47,31,3,38,Stonehenge No. 73,162,11,14,22,24,55,22,6,3,5
47,31,3,42,Wood River No. 74,139,4,14,18,15,48,26,8,4,2
47,33,3,48,Pinto Creek No. 75,101,2,11,11,7,31,18,12,4,5
47,33,3,54,Auvergne No. 76,103,2,7,11,16,33,19,10,4,1
47,33,3,59,Whiska Creek No. 106,118,2,13,21,15,37,13,6,7,4
47,33,3,64,Glen Bain No. 105,118,2,15,14,12,41,23,6,3,2
47,30,3,68,Gravelbourg No. 104,139,4,17,18,18,42,25,7,8,0
47,30,3,74,Sutton No. 103,102,2,9,12,15,33,20,4,5,2
47,30,3,93,Lake Johnston No. 102,78,2,9,15,12,19,12,4,3,2
47,30,3,96,Terrell No. 101,100,5,9,23,15,31,11,0,5,1
47,0,4,0,Division No.  4,"1,555",42,120,180,180,417,257,133,149,77
47,33,4,3,Val Marie No. 17,125,1,14,9,11,32,26,13,7,12
47,33,4,6,Lone Tree No. 18,74,1,6,13,12,14,9,7,7,5
47,40,4,11,Frontier No. 19,97,1,6,11,7,22,22,13,12,3
47,40,4,19,Reno No. 51,154,2,11,15,11,46,27,12,20,10
47,40,4,24,White Valley No. 49,192,9,15,17,17,53,34,23,18,6
47,33,4,28,Wise Creek No. 77,89,5,6,8,12,27,17,5,7,2
47,33,4,34,Grassy Creek No. 78,86,3,10,16,13,17,10,9,3,5
47,40,4,38,Arlington No. 79,82,1,5,9,14,20,13,6,11,3
47,40,4,45,Maple Creek No. 111,219,7,12,26,31,63,29,16,21,14
47,40,4,50,Piapot No. 110,134,3,12,12,13,33,24,10,20,7
47,40,4,54,Carmichael No. 109,93,3,5,11,9,30,19,7,6,3
47,33,4,58,Bone Creek No. 108,91,2,6,15,13,29,7,7,9,3
47,33,4,61,Lac Pelletier No. 107,119,4,12,18,17,31,20,5,8,4
47,0,5,0,Division No.  5,"2,736",155,405,575,420,692,233,114,103,39
47,11,5,1,Moosomin No. 121,111,5,25,22,12,23,10,6,5,3
47,11,5,7,Martin No. 122,107,5,12,18,19,32,10,4,5,2
47,11,5,11,Silverwood No. 123,135,1,21,29,20,40,11,7,4,2
47,11,5,14,Kingsley No. 124,140,5,17,26,22,46,17,2,5,0
47,11,5,18,Chester No. 125,139,4,13,29,17,44,18,6,8,0
47,11,5,27,Wolseley No. 155,141,5,13,26,22,46,10,6,11,2
47,11,5,28,Elcapo No. 154,164,12,19,27,22,53,13,9,6,3
47,11,5,33,Willowdale No. 153,115,5,25,26,21,25,8,2,0,3
47,11,5,37,Rocanville No. 151,146,6,16,39,19,42,11,5,4,4
47,50,5,41,Spy Hill No. 152,103,4,12,21,18,28,7,6,5,2
47,50,5,47,Langenburg No. 181,162,12,26,30,31,33,12,7,6,5
47,50,5,51,Fertile Belt No. 183,199,14,41,50,36,33,5,7,10,3
47,50,5,57,Grayson No. 184,131,13,21,21,21,30,13,6,5,1
47,50,5,63,McLeod No. 185,186,9,24,29,34,46,28,8,7,1
47,50,5,67,Stanley No. 215,160,12,29,44,17,28,15,10,3,2
47,50,5,73,Cana No. 214,222,24,37,57,30,50,10,4,6,4
47,50,5,77,Saltcoats No. 213,183,8,30,46,22,43,18,11,5,0
47,50,5,93,Churchbridge No. 211,192,11,24,35,37,50,17,8,8,2
47,0,6,0,Division No.  6,"3,500",175,436,694,518,907,370,158,170,72
47,21,6,1,Montmartre No. 126,188,7,21,30,25,63,24,10,8,0
47,21,6,4,Francis No. 127,218,5,32,38,25,75,23,8,8,4
47,21,6,11,Lajord No. 128,164,5,15,15,27,40,29,15,11,7
47,21,6,13,Bratt's Lake No. 129,125,9,6,14,16,32,16,8,18,6
47,21,6,16,Redburn No. 130,113,6,6,12,17,22,20,7,14,9
47,21,6,21,Pense No. 160,123,2,11,19,17,31,15,11,8,9
47,21,6,26,Sherwood No. 159,168,5,13,31,23,47,15,12,12,10
47,21,6,27,Regina,60,11,18,17,8,6,0,0,0,0
47,21,6,29,Edenwold No. 158,355,14,44,75,69,90,35,12,15,1
47,21,6,34,South Qu'Appelle No. 157,266,8,39,74,45,66,19,4,7,4
47,21,6,38,Indian Head No. 156,111,4,19,18,14,25,17,5,5,4
47,50,6,42,Abernethy No. 186,139,8,13,28,17,32,25,6,6,4
47,50,6,48,North Qu'Appelle No. 187,102,4,12,25,10,25,9,9,6,2
47,60,6,53,Lumsden No. 189,221,10,27,54,37,39,20,12,19,3
47,60,6,59,Dufferin No. 190,138,6,11,23,27,40,16,5,7,3
47,60,6,63,Sarnia No. 221,141,5,14,30,13,53,14,6,5,1
47,60,6,70,Longlaketon No. 219,257,16,55,53,38,63,26,2,4,0
47,60,6,71,McKillop No. 220,134,9,21,28,19,38,6,8,4,1
47,50,6,91,Cupar No. 218,222,22,30,54,29,57,20,5,4,1
47,50,6,96,Lipton No. 217,156,13,17,40,24,34,12,6,8,2
47,50,6,99,Tullymet No. 216,99,6,12,16,18,29,9,7,1,1
47,0,7,0,Division No.  7,"2,478",94,253,415,341,680,309,164,164,58
47,21,7,1,Baildon No. 131,158,3,14,28,29,45,21,7,8,3
47,30,7,4,Hillsborough No. 132,39,3,3,6,7,14,4,2,0,0
47,30,7,6,Rodgers No. 133,63,2,8,10,10,18,7,3,4,1
47,30,7,11,Shamrock No. 134,100,1,10,19,14,27,13,12,3,1
47,32,7,14,Lawtonia No. 135,118,6,10,13,18,30,22,10,7,2
47,32,7,18,Coulee No. 136,156,4,20,23,27,38,19,9,14,2
47,32,7,21,Excelsior No. 166,197,5,25,32,32,51,26,13,9,4
47,32,7,24,Morse No. 165,173,6,25,37,31,37,14,8,13,2
47,30,7,29,Chaplin No. 164,75,2,10,19,7,13,13,5,4,2
47,30,7,32,Wheatlands No. 163,85,4,8,19,8,28,11,4,2,1
47,21,7,36,Caron No. 162,103,4,17,21,14,25,8,2,9,3
47,21,7,38,Moose Jaw No. 161,203,11,22,42,22,59,16,12,12,7
47,21,7,42,Marquis No. 191,105,1,7,18,9,33,13,9,10,5
47,30,7,47,Eyebrow No. 193,113,4,7,23,12,40,15,7,4,1
47,30,7,53,Enfield No. 194,127,4,14,24,14,42,13,7,9,0
47,32,7,58,Canaan No. 225,78,3,10,17,4,20,6,8,7,3
47,32,7,63,Victory No. 226,118,8,8,13,12,31,13,16,14,3
47,32,7,66,King George No. 256,85,2,6,12,9,26,13,6,8,3
47,32,7,67,Coteau No. 255,119,6,13,11,18,31,22,5,5,8
47,30,7,71,Maple Bush No. 224,65,3,6,8,8,14,8,8,8,2
47,61,7,76,Huron No. 223,73,5,3,5,13,23,11,4,7,2
47,60,7,91,Craik No. 222,125,7,7,15,23,35,21,7,7,3
47,0,8,0,Division No.  8,"2,707",89,272,370,313,741,380,189,239,114
47,32,8,1,Swift Current No. 137,340,25,49,69,48,84,36,11,16,2
47,32,8,6,Webb No. 138,135,4,18,16,15,41,18,11,9,3
47,41,8,9,Gull Lake No. 139,88,3,13,11,5,22,10,7,16,1
47,41,8,16,Big Stick No. 141,73,0,4,4,6,23,16,7,10,3
47,41,8,21,Enterprise No. 142,82,1,1,7,6,24,20,6,10,7
47,41,8,24,Fox Valley No. 171,132,4,11,15,17,43,17,12,8,5
47,41,8,28,Pittville No. 169,109,3,13,12,11,33,15,10,10,2
47,32,8,31,Riverside No. 168,176,8,17,26,21,45,23,13,16,7
47,32,8,38,Saskatchewan Landing No. 167,122,6,12,28,17,26,15,4,7,7
47,32,8,42,Lacadena No. 228,259,4,23,23,36,87,29,19,24,14
47,41,8,46,Miry Creek No. 229,153,6,18,17,15,44,23,16,9,5
47,41,8,53,Clinworth No. 230,114,3,9,17,8,32,17,9,14,5
47,41,8,56,Happyland No. 231,194,6,16,31,27,58,24,12,15,5
47,41,8,61,Deer Forks No. 232,58,0,2,10,2,23,11,2,6,2
47,70,8,65,Chesterfield No. 261,185,7,13,26,20,49,32,9,18,11
47,70,8,71,Newcombe No. 260,105,0,12,18,13,24,14,8,9,7
47,70,8,74,Snipe Lake No. 259,212,3,28,27,22,40,37,20,20,15
47,32,8,92,Monet No. 257,170,6,13,13,24,43,23,13,22,13
47,0,9,0,Division No.  9,"2,656",229,432,611,383,570,226,103,79,23
47,50,9,1,Calder No. 241,143,12,17,29,26,34,17,7,1,0
47,50,9,6,Wallace No. 243,201,11,37,38,27,53,17,9,5,4
47,50,9,11,Orkney No. 244,250,22,43,67,20,63,17,11,5,2
47,50,9,19,Garry No. 245,145,13,24,29,27,26,13,9,2,2
47,51,9,23,Insinger No. 275,150,10,23,39,15,38,10,7,5,3
47,51,9,29,Good Lake No. 274,153,15,28,38,16,33,11,4,6,2
47,51,9,33,Sliding Hills No. 273,148,7,19,34,22,27,17,14,7,1
47,51,9,37,Cote No. 271,143,10,22,30,15,28,19,10,6,3
47,51,9,42,St. Philips No. 301,111,15,22,23,14,23,10,1,1,2
47,51,9,46,Keys No. 303,107,10,17,22,12,18,12,10,6,0
47,51,9,49,Buchanan No. 304,159,13,22,38,24,36,17,4,4,1
47,51,9,54,Invermay No. 305,136,11,22,35,18,30,14,1,5,0
47,51,9,60,Hazel Dell No. 335,181,15,35,50,32,33,10,3,2,1
47,51,9,62,Preeceville No. 334,281,34,50,55,58,58,16,2,8,0
47,51,9,67,Clayton No. 333,236,20,36,62,36,47,17,7,9,2
47,51,9,75,Livingston No. 331,112,11,15,22,21,23,9,4,7,0
47,0,10,0,Division No. 10,"2,135",150,290,391,325,542,213,98,93,33
47,50,10,3,Ituna Bon Accord No. 246,159,18,27,27,21,43,14,3,4,2
47,50,10,8,Kellross No. 247,165,19,22,38,28,39,10,5,3,1
47,50,10,14,Touchwood No. 248,130,15,13,29,21,39,7,2,2,2
47,60,10,24,Mount Hope No. 279,242,7,27,36,43,76,29,7,13,4
47,51,10,31,Emerald No. 277,164,11,25,33,28,40,17,3,7,0
47,51,10,36,Foam Lake No. 276,241,23,39,40,34,54,26,12,10,3
47,51,10,41,Elfros No. 307,137,12,18,29,16,31,18,7,5,1
47,51,10,46,Big Quill No. 308,175,12,29,31,21,47,18,11,5,1
47,60,10,52,Prairie Rose No. 309,107,4,10,16,20,25,10,11,8,3
47,60,10,56,Leroy No. 339,158,7,20,24,17,45,14,12,12,7
47,51,10,61,Lakeside No. 338,116,7,14,22,17,28,10,7,7,4
47,51,10,66,Lakeview No. 337,136,7,21,25,19,36,14,7,5,2
47,51,10,71,Sasman No. 336,205,8,25,41,40,39,26,11,12,3
47,0,11,0,Division No. 11,"3,273",159,388,654,465,897,365,154,130,61
47,60,11,3,Last Mountain Valley No. 250,127,7,8,20,17,45,14,5,10,1
47,60,11,6,Big Arm No. 251,100,4,11,14,12,30,14,9,5,1
47,60,11,11,Arm River No. 252,104,4,5,19,10,30,15,11,6,4
47,61,11,16,Willner No. 253,118,6,14,17,16,34,19,7,3,2
47,61,11,18,Loreburn No. 254,156,11,17,26,14,43,24,11,8,2
47,61,11,26,Rudy No. 284,162,10,15,22,22,51,23,7,7,5
47,61,11,31,Rosedale No. 283,150,6,14,19,22,57,19,7,1,5
47,60,11,34,McCraney No. 282,141,5,15,22,22,45,17,11,3,1
47,60,11,39,Wood Creek No. 281,114,6,10,16,12,43,13,6,7,1
47,60,11,42,Wreford No. 280,80,4,6,14,7,25,7,12,4,1
47,60,11,46,Usborne No. 310,125,10,16,17,17,33,13,7,11,1
47,60,11,52,Morris No. 312,146,2,27,25,15,48,14,5,8,2
47,60,11,59,Lost River No. 313,77,7,12,12,8,22,12,0,3,1
47,61,11,61,Dundurn No. 314,88,4,5,17,12,28,12,3,2,5
47,61,11,65,Corman Park No. 344,918,33,119,255,157,203,71,30,30,20
47,61,11,66,Saskatoon,71,11,13,14,16,14,2,0,0,1
47,60,11,69,Blucher No. 343,179,10,19,40,22,44,23,7,10,4
47,60,11,76,Colonsay No. 342,112,9,16,21,16,30,12,4,4,0
47,60,11,91,Viscount No. 341,157,8,23,35,22,34,25,7,1,2
47,60,11,96,Wolverine No. 340,148,2,23,29,26,38,16,5,7,2
47,0,12,0,Division No. 12,"2,100",75,241,367,264,562,269,126,132,64
47,70,12,1,Pleasant Valley No. 288,110,4,10,18,11,30,17,7,10,3
47,70,12,4,St. Andrews No. 287,154,2,12,21,13,45,24,18,18,1
47,61,12,11,Milden No. 286,101,3,8,18,8,31,12,8,5,8
47,61,12,20,Fertile Valley No. 285,170,10,14,39,17,49,21,12,5,3
47,61,12,26,Montrose No. 315,141,8,14,23,20,45,17,3,7,4
47,61,12,29,Harris No. 316,86,0,12,8,12,22,12,6,11,3
47,70,12,34,Marriott No. 317,114,1,8,19,21,35,13,7,6,4
47,70,12,38,Mountain View No. 318,106,6,5,13,11,30,22,7,7,5
47,71,12,42,Biggar No. 347,239,10,31,46,27,62,28,15,17,3
47,61,12,50,Perdue No. 346,113,3,20,18,15,26,9,9,5,8
47,61,12,54,Vanscoy No. 345,246,4,35,55,36,58,29,10,10,9
47,61,12,64,Eagle Creek No. 376,125,4,15,22,20,28,23,5,5,3
47,71,12,69,Glenside No. 377,96,5,10,17,13,25,11,5,7,3
47,71,12,72,Rosemount No. 378,58,1,8,4,5,23,7,3,4,3
47,91,12,78,Battle River No. 438,241,14,39,46,35,53,24,11,15,4
47,0,13,0,Division No. 13,"2,407",89,203,308,305,694,409,175,168,56
47,70,13,6,Kindersley No. 290,295,18,28,46,29,84,35,30,19,6
47,70,13,11,Milton No. 292,71,3,9,4,8,18,12,4,9,4
47,70,13,16,Antelope Park No. 322,55,3,6,4,7,19,5,5,4,2
47,70,13,19,Prairiedale No. 321,63,3,3,10,6,15,14,5,3,4
47,70,13,24,Oakdale No. 320,108,3,14,6,17,31,19,6,10,2
47,70,13,28,Winslow No. 319,126,3,7,19,22,28,25,10,9,3
47,71,13,32,Grandview No. 349,111,3,9,13,17,43,17,4,3,2
47,71,13,38,Mariposa No. 350,92,2,8,10,18,25,18,4,5,2
47,71,13,41,Progress No. 351,121,2,14,16,21,31,21,11,5,0
47,71,13,46,Heart's Hill No. 352,97,1,4,20,8,25,12,17,9,1
47,71,13,49,Eye Hill No. 382,154,5,9,24,25,44,23,4,17,3
47,71,13,56,Grass Lake No. 381,151,6,10,25,26,46,26,4,4,4
47,71,13,59,Tramping Lake No. 380,91,5,5,9,8,30,23,5,4,2
47,71,13,64,Reford No. 379,116,4,14,10,7,38,28,9,5,1
47,71,13,68,Buffalo No. 409,204,9,19,21,22,60,42,17,13,1
47,71,13,72,Round Valley No. 410,121,6,10,18,19,33,19,9,7,0
47,71,13,76,Senlac No. 411,89,3,11,10,11,27,11,5,9,2
47,91,13,79,Manitou Lake No. 442,135,5,11,15,15,36,25,12,12,4
47,91,13,92,Hillsdale No. 440,111,5,3,11,13,38,18,9,11,3
47,91,13,96,Cut Knife No. 439,96,0,9,17,6,23,16,5,10,10
47,0,14,0,Division No. 14,"3,348",211,500,720,408,793,349,168,145,54
47,80,14,1,Hudson Bay No. 394,218,25,38,56,24,53,9,5,5,3
47,80,14,6,Porcupine No. 395,250,18,32,47,34,66,27,13,11,2
47,51,14,21,Kelvington No. 366,151,9,26,35,14,39,16,4,5,3
47,51,14,23,Ponass Lake No. 367,186,10,26,38,24,55,20,6,6,1
47,51,14,26,Spalding No. 368,144,7,21,23,17,35,21,9,6,5
47,80,14,34,Barrier Valley No. 397,144,10,32,35,14,37,9,4,3,0
47,80,14,35,Pleasantdale No. 398,162,11,25,43,21,30,15,7,9,1
47,80,14,38,Bjorkdale No. 426,230,20,43,48,40,44,15,11,7,2
47,80,14,43,Tisdale No. 427,172,6,19,29,17,43,22,14,17,5
47,80,14,47,Star City No. 428,222,13,31,51,30,44,22,12,12,7
47,80,14,53,Willow Creek No. 458,162,6,20,39,19,34,17,13,8,6
47,80,14,56,Connaught No. 457,161,3,14,26,15,44,28,11,14,6
47,80,14,59,Arborfield No. 456,154,8,21,28,20,32,23,11,7,4
47,80,14,67,Moose Range No. 486,301,21,38,55,38,74,39,20,14,2
47,80,14,72,Nipawin No. 487,268,20,47,69,28,50,32,13,8,1
47,90,14,77,Torch River No. 488,423,24,67,98,53,113,34,15,13,6
47,0,15,0,Division No. 15,"3,875",181,538,851,536,932,402,175,201,59
47,81,15,1,St. Peter No. 369,216,5,18,47,32,63,28,13,7,3
47,81,15,7,Humboldt No. 370,204,10,28,45,24,55,22,10,10,0
47,81,15,11,Bayne No. 371,180,10,26,37,20,39,26,12,10,0
47,81,15,14,Grant No. 372,150,8,16,36,24,40,19,4,1,2
47,81,15,18,Aberdeen No. 373,149,6,14,31,31,36,14,11,4,2
47,61,15,26,Laird No. 404,201,4,24,28,28,67,20,14,11,5
47,61,15,31,Rosthern No. 403,288,10,44,58,37,60,37,16,18,8
47,81,15,36,Fish Creek No. 402,123,7,19,33,13,38,6,3,4,0
47,81,15,39,Hoodoo No. 401,184,10,33,37,20,38,23,13,8,2
47,81,15,44,Three Lakes No. 400,175,6,27,46,20,40,13,11,10,2
47,81,15,48,Lake Lenore No. 399,112,5,7,28,11,27,13,6,11,4
47,81,15,51,Flett's Springs No. 429,175,3,17,26,19,45,21,14,24,6
47,81,15,54,Invergordon No. 430,185,14,33,29,30,40,21,7,7,4
47,81,15,57,St. Louis No. 431,194,7,23,43,20,54,28,5,12,2
47,90,15,61,Duck Lake No. 463,148,12,24,35,22,30,15,3,6,1
47,90,15,64,Prince Albert No. 461,352,19,47,99,68,66,27,9,13,4
47,81,15,67,Birch Hills No. 460,141,5,14,27,17,45,13,5,14,1
47,81,15,71,Kinistino No. 459,186,6,25,38,28,37,21,9,15,7
47,90,15,79,Garden River No. 490,133,10,23,32,15,30,12,3,7,1
47,90,15,94,Buckland No. 491,238,14,46,61,35,59,11,3,5,4
47,90,15,99,Paddockwood No. 520,141,10,30,35,22,23,12,4,4,1
47,0,16,0,Division No. 16,"2,518",123,347,525,376,656,263,96,97,35
47,90,16,5,Mayfield No. 406,129,4,12,17,20,34,21,10,7,4
47,90,16,8,Great Bend No. 405,139,6,14,25,21,40,13,14,3,3
47,90,16,13,Blaine Lake No. 434,111,3,16,22,9,32,16,5,7,1
47,90,16,18,Redberry No. 435,167,8,29,39,29,36,12,4,7,3
47,90,16,23,Douglas No. 436,140,5,18,36,16,41,14,6,3,1
47,90,16,28,North Battleford No. 437,196,5,25,43,37,40,24,12,8,2
47,90,16,33,Round Hill No. 467,118,1,15,23,21,33,20,2,3,0
47,90,16,38,Meeting Lake No. 466,124,9,12,26,28,31,10,2,4,2
47,90,16,41,Leask No. 464,183,12,27,33,18,51,15,8,13,6
47,90,16,46,Shellbrook No. 493,223,8,36,49,26,52,27,8,11,6
47,90,16,51,Canwood No. 494,364,15,50,84,55,105,31,10,13,1
47,90,16,56,Spiritwood No. 496,337,18,50,64,54,87,34,13,13,4
47,90,16,62,Medstead No. 497,155,6,22,29,24,51,19,1,3,0
47,90,16,75,Big River No. 555,132,23,21,35,18,23,7,1,2,2
47,0,17,0,Division No. 17,"2,259",87,222,368,325,618,320,135,143,41
47,91,17,1,Meota No. 468,130,2,11,23,20,37,18,11,7,1
47,91,17,8,Turtle River No. 469,106,6,10,17,16,32,14,7,3,1
47,91,17,13,Paynton No. 470,61,2,4,15,9,9,11,3,8,0
47,91,17,17,Eldon No. 471,163,2,15,23,18,47,27,11,16,4
47,91,17,22,Wilton No. 472,204,5,8,31,32,50,28,12,27,11
47,91,17,28,Britannia No. 502,213,7,14,25,32,70,37,14,12,2
