PROV,CAR,CD,CCS,GEO NAMES,ntfarea,nsole,nvpart,nwpart,nfaminc,nnoninc,notype,ncompny,naccntny,nlvcrpny,nwrdprny,ninetny,nemailny,notcmpny,ncrorgny,norgfvny,norgfcny,norganny,norgotny,ntfarea,tfarea,etfarea,naowned,aowned,eaowned,ntlsrtcs,tlsrtcs,etlsrtcs,nalsdgov,alsdgov,ealsdgov,narnted,arnted,earnted,nacrpshr,acrpshr,eacrpshr,nsize1,nsize2,nsize3,nsize4,nsize5,nsize6,nsize7,nsize8,nsize9,nsize10,nsize11,nsize12,nsize13,nsize14,ntotwht,totwht,etotwht,nwhtspg,whtspg,ewhtspg,nwhtdur,whtdur,ewhtdur,nwhtwin,whtwin,ewhtwin,noats,oats,eoats,nbarley,barley,ebarley,nmxdgrn,mxdgrn,emxdgrn,ncorngr,corngr,ecorngr,nbucwht,bucwht,ebucwht,ntotrye,totrye,etotrye,nryefal,ryefal,eryefal,nryespg,ryespg,eryespg,ncornsi,cornsi,ecornsi,nalfalfa,alfalfa,ealfalfa,nottame,ottame,eottame,ncanola,canola,ecanola,nflaxsd,flaxsd,eflaxsd,nsoybns,soybns,esoybns,nmustsd,mustsd,emustsd,nsunfls,sunfls,esunfls,nsaflwr,saflwr,esaflwr,npotats,potats,epotats,ndfpeas,dfpeas,edfpeas,nlentil,lentil,elentil,ntotdryb,totdryb,etotdryb,nwhitbn,whitbn,ewhitbn,nchicpea,chicpea,echicpea,nodfbns,odfbns,eodfbns,ncanary,canary,ecanary,ntobaco,tobaco,etobaco,nsugarb,sugarb,esugarb,nginseng,ginseng,eginseng,ncaraway,caraway,ecaraway,ntritcl,tritcl,etritcl,nforage,forage,eforage,nofxsftr,ofxsftr,eofxsftr
10,2,8,36,Subd. G,18,12,1,1,3,0,1,8,7,3,5,5,5,0,0,0,0,0,0,18,"1,298",525,12,460,186,11,838,339,11,x,x,0,0,0,1,x,x,4,10,0,1,1,2,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,7,89,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
10,2,8,58,Subd. C,23,15,3,0,4,0,1,7,2,2,7,5,4,0,0,0,0,0,0,23,"2,622","1,061",12,428,173,18,"2,194",888,16,x,x,2,x,x,0,0,0,4,13,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,83,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,60,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0,0,Agr. Reg. 1 - RÇg. Agr 1,327,197,32,10,54,15,19,102,69,40,78,65,55,1,3,3,0,0,1,327,"55,388","22,415",255,"11,385","4,607",182,"44,003","17,807",153,"41,986","16,991",60,"1,931",781,5,86,35,76,147,42,8,11,14,12,4,3,2,3,2,1,2,1,x,x,1,x,x,0,0,0,0,0,0,14,76,31,2,x,x,3,x,x,0,0,0,0,0,0,4,x,x,2,x,x,2,x,x,3,x,x,38,978,396,142,"5,526","2,236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,172,70,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,3,x,x,0,0,0
10,2,0,0,Agr. Reg. 2 - RÇg. Agr 2,165,109,18,4,24,4,6,58,40,17,44,41,40,0,0,0,0,0,0,165,"14,487","5,863",111,"5,274","2,134",108,"9,213","3,728",98,"8,422","3,408",14,465,188,4,326,132,53,61,17,9,12,6,3,2,1,1,0,0,0,0,3,7,3,3,7,3,0,0,0,0,0,0,8,57,23,1,x,x,1,x,x,0,0,0,0,0,0,3,33,13,2,x,x,1,x,x,0,0,0,7,489,198,44,"1,520",615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,281,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0
10,3,0,0,Agr. Reg. 3 - RÇg. Agr 3,151,91,13,4,28,7,8,45,26,20,31,29,26,0,0,0,0,0,0,151,"30,396","12,301",113,"13,009","5,265",93,"17,387","7,036",81,"15,566","6,299",22,"1,621",656,4,200,81,18,54,19,13,11,16,7,7,2,2,1,0,1,0,2,x,x,2,x,x,0,0,0,0,0,0,4,25,10,0,0,0,5,x,x,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,3,x,x,23,"1,218",493,68,"6,202","2,510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,176,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0
11,0,0,0,P.E.I. - ?.-P.-ê.,"1,845","1,128",304,141,245,20,7,690,555,265,407,475,427,3,23,17,11,3,6,"1,845","646,137","261,482","1,800","477,515","193,243",871,"168,622","68,239",87,"13,353","5,404",810,"146,741","59,384",84,"8,528","3,451",78,287,282,198,186,336,164,116,94,49,25,18,9,3,221,"28,433","11,506",202,"24,296","9,832",0,0,0,46,"4,137","1,674",325,"13,088","5,297",725,"95,406","38,609",285,"16,150","6,536",36,"2,479","1,003",10,50,20,37,"3,747","1,516",25,"2,868","1,161",12,879,356,132,"3,875","1,568",356,"30,461","12,327","1,111","113,070","45,758",0,0,0,1,x,x,89,"6,951","2,813",0,0,0,2,x,x,0,0,0,468,"106,889","43,256",1,x,x,0,0,0,4,138,56,2,x,x,0,0,0,3,x,x,0,0,0,1,x,x,0,0,0,2,x,x,0,0,0,0,0,0,13,"1,164",471,5,643,260
11,1,1,0,Kings County,322,192,55,32,38,4,1,124,102,38,75,79,65,0,6,3,3,0,3,322,"130,448","52,790",314,"98,471","39,850",136,"31,977","12,941",19,"1,227",497,121,"28,682","11,607",19,"2,068",837,12,42,44,42,30,55,31,25,18,9,6,4,3,1,37,"3,820","1,546",30,"3,001","1,214",0,0,0,12,819,331,50,"2,164",876,109,"18,989","7,685",30,"2,210",894,5,261,106,4,30,12,4,136,55,2,x,x,2,x,x,13,399,161,41,"4,601","1,862",178,"18,564","7,513",0,0,0,0,0,0,15,"1,105",447,0,0,0,0,0,0,0,0,0,67,"19,427","7,862",0,0,0,0,0,0,4,138,56,2,x,x,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,2,x,x,2,x,x
11,1,1,1,Lot 64,19,13,5,0,0,1,0,7,6,3,4,6,5,0,1,0,0,0,1,19,"3,382","1,369",18,"1,689",684,8,"1,693",685,0,0,0,6,"1,283",519,3,410,166,1,4,3,6,2,2,0,0,1,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,3,33,13,6,293,119,2,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,12,"1,027",416,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,1,6,Lot 63,22,13,3,5,1,0,0,10,8,4,5,4,4,0,1,1,0,0,1,22,"6,526","2,641",22,"5,075","2,054",8,"1,451",587,0,0,0,7,x,x,1,x,x,1,1,5,1,1,6,4,3,0,0,0,0,0,0,6,492,199,5,x,x,0,0,0,1,x,x,3,239,97,9,"1,033",418,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,2,x,x,12,955,386,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
11,1,1,9,Lot 59,31,21,8,1,1,0,0,11,8,1,9,7,4,0,0,0,0,0,0,31,"6,473","2,620",27,"4,095","1,657",12,"2,378",962,1,x,x,10,"1,896",767,2,x,x,0,12,8,1,3,4,0,1,1,1,0,0,0,0,5,636,257,5,x,x,0,0,0,2,x,x,3,198,80,3,234,95,4,305,123,2,x,x,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,2,x,x,13,683,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,1,14,Lot 51,26,19,3,2,2,0,0,8,6,2,4,7,5,0,0,0,0,0,0,26,"12,687","5,134",26,"10,477","4,240",10,"2,210",894,0,0,0,10,"2,210",894,0,0,0,2,1,2,2,4,5,4,1,3,1,0,0,1,0,5,300,121,4,x,x,0,0,0,1,x,x,3,54,22,10,"1,403",568,3,198,80,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,4,300,121,17,"1,919",777,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,5,"2,517","1,019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,1,16,Lot 52,24,10,4,7,3,0,0,17,13,3,9,8,9,0,1,1,0,0,1,24,"7,101","2,874",24,"5,780","2,339",10,"1,321",535,2,x,x,8,"1,203",487,1,x,x,1,6,2,3,2,3,3,2,1,1,0,0,0,0,4,x,x,2,x,x,0,0,0,2,x,x,3,123,50,7,828,335,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,6,399,161,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,5,920,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
11,1,1,26,Lot 54,23,18,0,1,3,0,1,8,8,3,4,5,6,0,0,0,0,0,0,23,"9,002","3,643",22,"7,593","3,073",8,"1,409",570,1,x,x,8,x,x,1,x,x,1,0,4,5,3,1,2,4,2,1,0,0,0,0,2,x,x,2,x,x,0,0,0,1,x,x,5,174,70,8,"1,345",544,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,17,"1,091",442,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,3,784,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
11,1,1,28,Lot 55,27,15,5,3,3,1,0,7,6,3,5,6,6,0,0,0,0,0,0,27,"8,556","3,462",27,"7,076","2,864",9,"1,480",599,0,0,0,8,"1,315",532,3,165,67,0,3,3,5,2,7,4,0,2,1,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,7,185,75,5,471,191,3,207,84,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,3,200,81,4,151,61,21,"1,950",789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,1,32,Lot 44,28,19,6,0,3,0,0,7,6,1,4,4,3,0,0,0,0,0,0,28,"15,500","6,273",28,"10,126","4,098",9,"5,374","2,175",3,x,x,7,"5,266","2,131",1,x,x,3,4,2,4,4,5,1,0,1,0,3,0,0,1,2,x,x,2,x,x,0,0,0,0,0,0,6,313,127,11,"2,967","1,201",0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,830,336,12,"1,254",507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"2,986","1,208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,1,34,Lot 45,24,12,5,2,5,0,0,12,11,4,6,8,4,0,0,0,0,0,0,24,"14,304","5,789",23,"10,308","4,171",14,"3,996","1,617",1,x,x,12,"3,752","1,518",3,x,x,1,4,1,1,0,5,6,0,2,1,1,2,0,0,3,473,191,3,473,191,0,0,0,0,0,0,1,x,x,9,"2,501","1,012",4,200,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,5,672,272,10,"2,016",816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"2,883","1,167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,1,39,Lot 47,17,7,2,2,5,1,0,8,7,2,6,7,5,0,0,0,0,0,0,17,"10,184","4,121",17,"7,406","2,997",10,"2,778","1,124",8,x,x,9,"2,497","1,010",1,x,x,1,0,4,1,2,2,1,2,1,2,0,0,1,0,2,x,x,2,x,x,0,0,0,1,x,x,4,123,50,9,"2,084",843,4,155,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,12,"1,969",797,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,8,"2,204",892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,1,42,Lot 41,23,15,3,4,0,1,0,8,6,6,3,3,3,0,0,0,0,0,0,23,"8,353","3,380",23,"7,281","2,947",10,"1,072",434,1,x,x,9,x,x,1,x,x,1,3,2,3,3,4,2,4,0,0,1,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,3,x,x,10,"1,799",728,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,7,555,225,11,646,261,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,1,46,Lot 40,35,18,5,4,8,0,0,14,10,5,10,10,8,0,1,1,1,0,0,35,"20,453","8,277",34,"16,446","6,655",19,"4,007","1,622",0,0,0,19,"4,007","1,622",0,0,0,0,4,3,2,3,6,4,5,4,1,1,2,0,0,4,507,205,1,x,x,0,0,0,4,x,x,5,546,221,16,"3,555","1,439",2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,3,422,171,21,"3,659","1,481",0,0,0,0,0,0,3,194,79,0,0,0,0,0,0,0,0,0,12,"3,090","1,250",0,0,0,0,0,0,2,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,1,51,Lot 38,23,12,6,1,4,0,0,7,7,1,6,4,3,0,2,0,2,0,0,23,"7,927","3,208",23,"5,119","2,072",9,"2,808","1,136",2,x,x,8,"1,443",584,2,x,x,0,0,5,8,1,5,0,3,0,0,0,0,1,0,1,x,x,1,x,x,0,0,0,0,0,0,4,110,45,6,476,193,4,771,312,0,0,0,0,0,0,2,x,x,1,x,x,1,x,x,0,0,0,5,217,88,14,996,403,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,4,"1,229",497,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x
11,2,2,0,Queens County,905,576,155,74,92,7,1,332,266,143,204,235,214,2,13,11,6,2,3,905,"262,118","106,075",886,"191,445","77,475",433,"70,673","28,600",29,"2,280",923,410,"65,123","26,354",37,"3,270","1,323",44,149,152,100,100,175,76,48,30,15,7,6,2,1,132,"18,386","7,441",123,"15,904","6,436",0,0,0,30,"2,482","1,004",139,"4,998","2,023",326,"31,519","12,755",199,"10,555","4,271",20,"1,822",737,4,x,x,15,"1,984",803,14,x,x,1,x,x,59,"1,912",774,185,"13,035","5,275",568,"53,491","21,647",0,0,0,1,x,x,65,"5,549","2,246",0,0,0,0,0,0,0,0,0,162,"28,212","11,417",1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,4,x,x,2,x,x
11,2,2,6,Lot 58,43,19,12,5,7,0,0,23,18,11,17,18,17,0,1,1,0,0,0,43,"17,634","7,136",41,"10,850","4,391",20,"6,784","2,745",0,0,0,20,"6,784","2,745",0,0,0,2,5,7,6,6,6,4,2,2,1,0,1,0,1,8,"2,577","1,043",7,"2,357",954,0,0,0,3,220,89,6,248,100,9,"1,068",432,6,511,207,1,x,x,2,x,x,2,x,x,1,x,x,1,x,x,1,x,x,6,505,204,14,"1,559",631,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,7,"2,561","1,036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,8,Lot 57,41,22,9,0,9,1,0,12,11,4,10,8,7,0,1,1,1,0,0,41,"17,746","7,182",41,"13,614","5,509",28,"4,132","1,672",2,x,x,27,x,x,0,0,0,2,5,4,6,1,9,6,2,3,1,1,0,1,0,13,"2,490","1,008",10,"1,685",682,0,0,0,7,805,326,14,630,255,18,"2,231",903,5,x,x,1,x,x,0,0,0,6,771,312,6,771,312,0,0,0,3,137,55,12,629,255,19,"2,165",876,0,0,0,0,0,0,4,271,110,0,0,0,0,0,0,0,0,0,13,"4,032","1,632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,9,Lot 50,42,26,9,2,5,0,0,15,12,5,9,12,10,0,0,0,0,0,0,42,"15,317","6,199",41,"11,585","4,688",28,"3,732","1,510",0,0,0,26,"3,126","1,265",3,606,245,0,2,5,6,4,7,9,6,3,0,0,0,0,0,12,"1,646",666,12,x,x,0,0,0,1,x,x,5,342,138,24,"2,047",828,13,690,279,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,5,231,93,8,775,314,32,"3,187","1,290",0,0,0,0,0,0,5,275,111,0,0,0,0,0,0,0,0,0,11,941,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,12,Lot 49,33,22,7,3,0,1,0,8,6,4,7,7,6,0,1,1,1,0,0,33,"11,234","4,546",33,"7,501","3,036",18,"3,733","1,511",0,0,0,16,"3,209","1,299",5,524,212,2,5,2,2,4,8,4,4,0,2,0,0,0,0,5,765,310,5,x,x,0,0,0,1,x,x,5,246,100,12,"1,271",514,12,"1,153",467,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,87,35,7,579,234,22,"2,286",925,0,0,0,0,0,0,4,204,83,0,0,0,0,0,0,0,0,0,6,574,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,14,Lot 48,46,32,8,1,5,0,0,10,7,6,6,6,5,0,0,0,0,0,0,46,"8,881","3,594",42,"6,606","2,673",23,"2,275",921,1,x,x,21,"2,152",871,3,x,x,1,11,11,5,3,8,5,2,0,0,0,0,0,0,6,777,314,6,x,x,0,0,0,1,x,x,14,351,142,15,943,382,6,481,195,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,9,411,166,33,"1,923",778,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,5,150,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,26,Lot 31,75,54,13,4,4,0,0,28,22,15,17,21,21,1,0,0,0,0,0,75,"22,973","9,297",73,"14,721","5,957",35,"8,252","3,339",2,x,x,35,"8,073","3,267",1,x,x,6,14,15,5,6,11,4,4,7,2,1,0,0,0,8,"1,334",540,8,x,x,0,0,0,1,x,x,10,648,262,21,"3,211","1,299",24,"1,266",512,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,195,79,9,245,99,49,"5,004","2,025",0,0,0,0,0,0,8,"1,347",545,0,0,0,0,0,0,0,0,0,17,"3,038","1,229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
11,2,2,28,Lot 65,56,37,10,6,3,0,0,19,17,8,13,14,13,0,2,1,0,0,1,56,"11,669","4,722",54,"8,084","3,271",30,"3,585","1,451",0,0,0,28,x,x,2,x,x,2,13,11,11,0,11,4,2,2,0,0,0,0,0,4,108,44,4,108,44,0,0,0,0,0,0,10,246,100,17,995,403,16,695,281,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,5,356,144,42,"2,949","1,193",0,0,0,0,0,0,5,112,45,0,0,0,0,0,0,0,0,0,14,"1,174",475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
11,2,2,29,Lot 30,34,28,4,2,0,0,0,5,3,2,0,2,2,0,0,0,0,0,0,34,"6,726","2,722",34,"4,807","1,945",15,"1,919",777,1,x,x,14,"1,756",711,4,x,x,1,4,5,12,4,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,141,57,6,170,69,8,236,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,6,223,90,25,"1,310",530,0,0,0,0,0,0,3,105,42,0,0,0,0,0,0,0,0,0,5,"1,283",519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,31,Lot 29,32,22,3,3,4,0,0,15,12,4,8,10,8,0,0,0,0,0,0,32,"10,825","4,381",32,"8,096","3,276",11,"2,729","1,104",0,0,0,11,x,x,1,x,x,1,3,9,1,3,9,2,2,0,1,0,1,0,0,8,596,241,8,596,241,0,0,0,0,0,0,4,107,43,11,858,347,8,593,240,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,12,502,203,22,"2,051",830,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,9,"2,016",816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
11,2,2,36,Lot 67,68,47,11,2,8,0,0,27,19,15,15,16,15,0,1,1,1,1,0,68,"14,676","5,939",68,"13,180","5,334",15,"1,496",605,0,0,0,14,x,x,2,x,x,4,9,10,7,15,16,3,3,0,1,0,0,0,0,4,294,119,4,294,119,0,0,0,0,0,0,4,133,54,25,"1,389",562,9,309,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,215,87,12,822,333,41,"3,628","1,468",0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,8,856,346,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
11,2,2,38,Lot 20,43,26,8,2,6,1,0,20,16,12,12,16,14,0,1,1,0,0,0,43,"13,638","5,519",41,"8,793","3,558",21,"4,845","1,961",2,x,x,20,"4,293","1,737",2,x,x,2,7,6,5,3,10,4,2,2,0,2,0,0,0,3,545,221,3,545,221,0,0,0,0,0,0,5,121,49,22,"2,230",902,5,258,104,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,5,186,75,14,"1,595",645,29,"3,510","1,420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"2,143",867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,39,Lot 21,23,18,1,2,2,0,0,8,8,4,8,5,5,0,0,0,0,0,0,23,"8,776","3,552",22,"5,415","2,191",12,"3,361","1,360",2,x,x,11,"2,416",978,1,x,x,2,2,4,5,1,4,1,1,1,1,0,1,0,0,3,533,216,3,x,x,0,0,0,1,x,x,4,105,42,11,"1,149",465,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,8,"1,136",460,15,"2,079",841,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,6,"1,165",471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,40,Miltonvale Park,29,15,7,4,2,1,0,9,8,4,6,7,7,0,1,1,0,0,0,29,"6,130","2,481",29,"4,675","1,892",12,"1,455",589,0,0,0,12,"1,455",589,0,0,0,2,7,8,1,1,5,3,1,1,0,0,0,0,0,3,x,x,1,x,x,0,0,0,2,x,x,7,196,79,9,499,202,6,230,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,581,235,19,"1,761",713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,418,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,41,Lot 22,29,17,5,4,2,1,0,11,9,4,6,8,8,0,2,2,2,1,0,29,"8,906","3,604",29,"6,297","2,548",18,"2,609","1,056",8,858,347,18,"1,751",709,0,0,0,1,7,4,0,2,4,4,5,2,0,0,0,0,0,7,490,198,6,451,183,0,0,0,3,39,16,7,189,76,14,"1,304",528,6,471,191,2,x,x,0,0,0,2,x,x,2,x,x,0,0,0,4,37,15,8,497,201,20,"2,199",890,0,0,0,0,0,0,6,672,272,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,42,Lot 23,45,35,3,5,2,0,0,9,7,1,4,7,6,0,0,0,0,0,0,45,"10,520","4,257",45,"8,394","3,397",20,"2,126",860,1,x,x,19,x,x,0,0,0,2,11,6,3,6,10,2,3,2,0,0,0,0,0,12,"1,175",476,12,x,x,0,0,0,1,x,x,5,206,83,16,"1,802",729,11,461,187,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,8,319,129,7,241,98,33,"2,885","1,168",0,0,0,0,0,0,5,249,101,0,0,0,0,0,0,0,0,0,5,232,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
