areaid,PROV,CAR,CD,CCS,CARPUB,areaidold,GEO NAMES,ANUMFARMS,BATFAREA,CASALEMFP,DATOTFCAP,ANUMFARMS1,BATFAREA1,CASALEMFP1,DATOTFCAP1,ANUMFARMS2,BATFAREA2,CASALEMFP2,DATOTFCAP2
130113001,13,1,13,1,1,130113001,Saint-AndrÇ - (CCS),40,701,"520,022","1,610,369",30,637,"464,337","1,318,607",10,874,"670,370","2,398,127"
130113004,13,1,13,4,1,130113004,Saint-LÇonard - (CCS),20,420,"250,834","449,644",15,438,"330,220","435,037",10,390,"111,909","475,207"
130113015,13,1,13,15,1,130113015,Riviäre-Verte - (CCS),30,308,"46,642","290,006",20,328,"26,538","266,131",5,238,"117,008","373,566"
130113022,13,1,13,22,1,130113022,Saint-Joseph - (CCS),30,332,"185,186","305,799",20,311,"192,233","318,597",5,392,"165,807","270,603"
130113034,13,1,13,34,1,130113034,Baker Brook - (CCS),35,416,"130,890","316,664",30,253,"119,135","211,571",10,838,"161,451","589,905"
130113041,13,1,13,41,1,130113041,Saint-Franáois - (CCS),25,297,"1,732,861","1,369,747",25,281,"1,875,966","1,450,237",5,489,"87,150","444,114"
130200000,13,2,0,0,2,130200000,Agricultural Region 2 - (CAR),820,292,"105,382","413,322",610,283,"85,992","366,548",210,319,"162,067","550,063"
130202000,13,2,2,0,2,130202000,Charlotte County - (CD),130,212,"44,719","267,290",105,176,"32,596","225,857",25,359,"94,180","436,341"
130202011,13,2,2,11,2,130202011,Pennfield - (CCS),15,201,"38,577","240,359",15,154,"47,978","222,747",0,...,...,...
130202016,13,2,2,16,2,130202016,Saint George - (CCS),20,181,"55,433","234,487",20,108,"63,060","186,105",5,415,"31,027","389,311"
130202034,13,2,2,34,2,130202034,Saint Stephen - (CCS),20,175,"35,724","239,872",10,181,"14,411","261,880",5,152,"104,989","168,345"
130202039,13,2,2,39,2,130202039,Saint James - (CCS),20,270,"19,386","242,431",15,225,"7,561","169,072",5,413,"57,228","477,179"
130202042,13,2,2,42,2,130202042,Saint David - (CCS),30,212,"80,502","372,908",25,167,"35,012","290,256",0,...,...,...
130202044,13,2,2,44,2,130202044,Dumbarton - (CCS),20,224,"21,665","223,581",20,221,"24,269","197,205",0,...,...,...
130203000,13,2,3,0,2,130203000,Sunbury County - (CD),100,251,"124,692","322,165",75,240,"88,706","297,347",30,275,"211,059","381,726"
130203001,13,2,3,1,2,130203001,Blissville - (CCS),15,252,"19,596","265,896",15,270,"14,374","281,681",0,...,...,...
130203004,13,2,3,4,2,130203004,Gladstone - (CCS),15,194,"51,514","255,050",10,241,"51,000","253,747",10,133,"52,175","256,725"
130203008,13,2,3,8,2,130203008,Lincoln - (CCS),25,179,"171,267","289,500",15,172,"11,814","219,744",5,193,"512,953","438,977"
130203011,13,2,3,11,2,130203011,Burton - (CCS),20,111,"26,793","262,263",15,109,"28,966","275,850",0,...,...,...
130203016,13,2,3,16,2,130203016,Maugerville - (CCS),25,424,"260,668","460,733",15,382,"283,363","414,787",10,501,"219,819","543,434"
130204000,13,2,4,0,2,130204000,Queens County - (CD),120,365,"92,350","498,392",100,391,"51,229","364,411",25,253,"271,786","1,083,038"
130204004,13,2,4,4,2,130204004,Gagetown - (CCS),35,301,"63,752","409,332",30,331,"64,565","413,372",5,83,"57,658","379,028"
130204008,13,2,4,8,2,130204008,Wickham - (CCS),25,617,"278,007","1,070,317",15,626,"76,214","365,798",10,588,"883,385","3,183,876"
130204011,13,2,4,11,2,130204011,Cambridge - (CCS),30,299,"26,455","336,313",25,353,"27,403","355,244",10,108,"23,069","268,703"
130204018,13,2,4,18,2,130204018,Waterborough - (CCS),30,304,"43,251","301,549",20,328,"40,181","309,427",5,189,"57,374","265,312"
130205000,13,2,5,0,2,130205000,Kings County - (CD),470,305,"120,756","450,966",340,294,"111,177","423,845",130,332,"145,503","521,031"
130205004,13,2,5,4,2,130205004,Upham - (CCS),30,368,"45,800","371,379",15,357,"58,801","427,743",10,387,"23,343","274,022"
130205006,13,2,5,6,2,130205006,Hampton - (CCS),25,197,"45,092","318,538",15,148,"20,063","253,954",5,296,"95,149","447,707"
130205014,13,2,5,14,2,130205014,Kingston - (CCS),20,192,"98,194","337,673",15,176,"124,890","373,406",5,238,"18,104","230,473"
130205018,13,2,5,18,2,130205018,Norton - (CCS),35,282,"89,099","438,566",25,230,"56,703","274,025",10,426,"179,089","895,623"
130205021,13,2,5,21,2,130205021,Sussex - (CCS),60,311,"180,963","622,799",45,312,"149,915","576,163",15,306,"272,037","759,598"
130205024,13,2,5,24,2,130205024,Waterford - (CCS),20,367,"65,538","304,685",15,435,"29,191","285,959",5,220,"144,291","345,260"
130205026,13,2,5,26,2,130205026,Cardwell - (CCS),30,395,"330,049","446,182",25,377,"384,209","450,075",5,484,"70,080","427,493"
130205028,13,2,5,28,2,130205028,Havelock - (CCS),50,293,"157,702","509,238",35,284,"160,279","505,227",10,317,"151,075","519,551"
130205031,13,2,5,31,2,130205031,Studholm - (CCS),100,345,"106,438","523,460",70,335,"91,825","507,112",30,367,"139,319","560,243"
130205034,13,2,5,34,2,130205034,Springfield - (CCS),40,273,"129,767","474,536",30,262,"108,970","464,009",5,318,"215,552","517,957"
130205036,13,2,5,36,2,130205036,Kars - (CCS),25,319,"70,140","312,728",15,304,"16,256","223,021",10,351,"183,896","502,109"
130205057,13,2,5,57,2,130205057,Quispamsis - (CCS),40,218,"54,501","269,059",25,221,"27,381","232,459",10,209,"121,070","358,893"
130300000,13,3,0,0,3,130300000,Agricultural Region 3 - (CAR),715,269,"92,531","389,673",515,241,"63,041","321,274",200,342,"169,533","568,271"
130306000,13,3,6,0,3,130306000,Albert County - (CD),120,244,"59,729","314,586",85,194,"47,585","259,789",35,370,"90,446","453,191"
130306001,13,3,6,1,3,130306001,Hopewell - (CCS),30,257,"68,063","400,705",25,241,"56,502","346,434",5,355,"143,207","753,464"
130306008,13,3,6,8,3,130306008,Elgin - (CCS),40,275,"62,481","306,947",30,233,"54,592","235,535",15,357,"78,257","449,772"
130306011,13,3,6,11,3,130306011,Hillsborough - (CCS),25,103,"15,307","187,897",15,108,"17,030","162,800",5,91,"11,645","241,230"
130306014,13,3,6,14,3,130306014,Coverdale - (CCS),20,324,"92,119","353,912",15,134,"53,677","264,798",10,680,"164,197","520,999"
130307000,13,3,7,0,3,130307000,Westmorland County - (CD),415,278,"108,646","428,182",310,252,"74,244","350,045",110,349,"204,973","646,966"
130307001,13,3,7,1,3,130307001,Westmorland - (CCS),35,291,"55,254","277,304",15,258,"38,259","189,931",15,333,"76,780","387,977"
130307004,13,3,7,4,3,130307004,Botsford - (CCS),50,346,"125,871","420,445",40,380,"72,311","384,326",15,238,"295,477","534,821"
130307008,13,3,7,8,3,130307008,Sackville - (CCS),85,243,"56,906","358,266",60,212,"28,531","280,074",20,347,"150,990","617,533"
130307013,13,3,7,13,3,130307013,Memramcook - (CCS),45,288,"121,889","438,101",35,271,"97,441","389,585",10,348,"207,458","607,908"
130307016,13,3,7,16,3,130307016,Shediac - (CCS),55,220,"89,195","330,460",45,203,"63,416","258,034",10,279,"174,465","570,023"
130307019,13,3,7,19,3,130307019,Moncton - (CCS),70,233,"130,512","473,716",50,193,"87,338","356,115",20,323,"229,195","742,517"
130307024,13,3,7,24,3,130307024,Salisbury - (CCS),80,337,"159,639","588,353",65,283,"117,183","485,993",20,506,"291,254","905,669"
130308000,13,3,8,0,3,130308000,Kent County - (CD),175,266,"76,712","349,639",125,246,"45,794","292,221",55,311,"147,136","480,423"
130308001,13,3,8,1,3,130308001,Dundas - (CCS),25,229,"113,058","382,310",15,255,"91,124","363,758",5,161,"169,459","430,016"
130308004,13,3,8,4,3,130308004,Wellington - (CCS),20,245,"70,180","282,109",20,238,"49,381","275,626",5,282,"174,180","314,524"
130308006,13,3,8,6,3,130308006,Saint Mary - (CCS),25,251,"34,890","347,798",20,227,"23,354","239,986",10,310,"62,287","603,852"
130308014,13,3,8,14,3,130308014,Weldford - (CCS),45,322,"47,594","383,007",35,263,"31,386","316,270",10,527,"104,322","616,584"
130308016,13,3,8,16,3,130308016,Richibucto - (CCS),25,239,"61,343","325,061",10,151,"31,420","205,947",15,297,"81,292","404,470"
130308024,13,3,8,24,3,130308024,Acadieville - (CCS),30,264,"143,547","348,559",20,280,"54,686","294,971",10,231,"330,154","461,093"
130400000,13,4,0,0,4,130400000,Agricultural Region 4 - (CAR),410,236,"78,742","322,856",320,222,"67,599","294,273",90,287,"118,732","425,437"
130409000,13,4,9,0,4,130409000,Northumberland County - (CD),115,208,"60,973","276,015",95,202,"42,849","251,783",25,227,"124,406","360,826"
130409016,13,4,9,16,4,130409016,Rogersville - (CCS),25,339,"144,839","442,708",15,360,"111,882","420,896",5,266,"256,892","516,867"
130409026,13,4,9,26,4,130409026,Southesk - (CCS),30,254,"38,053","268,535",20,282,"42,803","279,245",5,155,"20,636","229,267"
130409031,13,4,9,31,4,130409031,Newcastle - (CCS),20,159,"76,208","337,928",15,115,"24,742","245,760",5,298,"240,899","632,867"
130409036,13,4,9,36,4,130409036,Alnwick - (CCS),45,139,"27,858","172,580",35,118,"18,325","157,820",10,215,"62,178","225,720"
130414000,13,4,14,0,4,130414000,Restigouche County - (CD),90,432,"134,252","586,873",75,439,"110,783","542,100",15,400,"233,651","776,501"
130414001,13,4,14,1,4,130414001,Durham - (CCS),25,255,"121,745","399,954",20,240,"126,759","372,452",5,324,"99,685","520,961"
130414008,13,4,14,8,4,130414008,Dalhousie - (CCS),20,239,"133,934","481,114",10,218,"51,023","309,515",10,280,"299,756","824,314"
130414021,13,4,14,21,4,130414021,Saint-Quentin - (CCS),40,647,"142,651","764,136",35,647,"124,260","736,223",5,642,"275,069","965,104"
130415000,13,4,15,0,4,130415000,Gloucester County - (CD),210,169,"64,918","235,817",160,136,"62,242","206,917",50,280,"74,028","334,198"
130415001,13,4,15,1,4,130415001,Saumarez - (CCS),35,132,"43,489","240,483",35,121,"41,055","228,190",10,181,"54,617","296,682"
130415008,13,4,15,8,4,130415008,Bathurst - (CCS),45,166,"61,262","272,678",30,132,"52,133","248,638",10,281,"92,302","354,416"
130415016,13,4,15,16,4,130415016,New Bandon - (CCS),30,292,"51,638","275,470",20,257,"56,654","268,462",10,379,"39,097","292,991"
130415019,13,4,15,19,4,130415019,Paquetville - (CCS),20,293,"31,105","244,890",10,213,"29,751","222,792",5,417,"33,233","279,614"
130415021,13,4,15,21,4,130415021,Saint-Isidore - (CCS),25,153,"49,877","213,324",20,129,"34,420","181,520",5,235,"101,399","319,339"
130415026,13,4,15,26,4,130415026,Caraquet - (CCS),50,97,"110,460","187,880",40,78,"109,855","137,225",10,192,"113,351","429,903"
240000000,24,0,0,0,0,240000000,Quebec,"32,140",263,"191,074","667,942","18,610",225,"164,885","541,592","13,525",315,"227,117","841,833"
240100000,24,1,0,0,1,240100000,Bas-Saint-Laurent - (CAR),"2,435",355,"123,754","437,056","1,390",308,"96,885","357,672","1,045",418,"159,640","543,079"
240107000,24,1,7,0,1,240107000,La MatapÇdia - (CD),260,456,"115,850","380,473",135,399,"91,432","317,362",125,516,"141,431","446,589"
240107018,24,1,7,18,1,240107018,Causapscal - (CCS),25,524,"94,109","341,287",15,463,"56,716","282,466",10,601,"141,701","416,149"
240107030,24,1,7,30,1,240107030,Saint-LÇon-le-Grand - (CCS),25,423,"90,740","367,864",10,345,"74,409","347,801",10,522,"111,525","393,399"
240107040,24,1,7,40,1,240107040,Sainte-Iräne - (CCS),40,530,"132,091","397,753",25,581,"159,220","419,332",20,477,"103,671","375,145"
240107047,24,1,7,47,1,240107047,Amqui - (CCS),50,431,"128,333","390,618",25,316,"87,063","263,549",20,567,"177,105","540,791"
240107057,24,1,7,57,1,240107057,Lac-au-Saumon - (CCS),20,542,"123,638","373,439",5,448,"68,076","267,946",15,595,"155,388","433,720"
240107070,24,1,7,70,1,240107070,Saint-Tharcisius - (CCS),25,409,"105,622","324,133",15,411,"76,766","287,291",10,407,"143,136","372,029"
240107080,24,1,7,80,1,240107080,Val-Brillant - (CCS),25,344,"133,063","400,326",15,284,"105,781","353,401",20,388,"153,524","435,521"
240107085,24,1,7,85,1,240107085,Sayabec - (CCS),20,374,"112,487","382,208",10,299,"78,052","294,304",10,442,"143,790","462,122"
240107105,24,1,7,105,1,240107105,Saint-Damase - (CCS),25,508,"95,256","420,606",15,385,"67,256","302,171",10,667,"131,657","574,570"
240108000,24,1,8,0,1,240108000,Matane - (CD),155,409,"103,501","419,863",105,356,"70,580","336,692",55,510,"165,153","575,619"
240108023,24,1,8,23,1,240108023,Sainte-FÇlicitÇ - (CCS),20,336,"51,821","356,026",20,313,"27,076","313,615",5,477,"208,541","624,625"
240108045,24,1,8,45,1,240108045,Saint-Luc-de-Matane - (CCS),40,366,"91,617","400,585",25,328,"63,826","342,979",15,430,"139,259","499,337"
240108050,24,1,8,50,1,240108050,Petit-Matane - (CCS),20,369,"97,383","423,988",15,303,"76,240","325,125",5,543,"153,765","687,621"
240108065,24,1,8,65,1,240108065,Saint-LÇandre - (CCS),15,536,"116,520","378,422",10,577,"102,001","396,768",10,455,"145,558","341,730"
240108073,24,1,8,73,1,240108073,Saint-Ulric - (CCS),30,462,"132,096","544,556",20,376,"96,063","357,498",10,610,"194,335","867,656"
240108080,24,1,8,80,1,240108080,Baie-des-Sables - (CCS),30,420,"126,033","385,985",15,299,"73,414","287,188",15,525,"171,636","471,608"
240109000,24,1,9,0,1,240109000,La Mitis - (CD),305,359,"129,601","469,596",180,323,"110,306","386,702",130,409,"156,376","584,620"
240109015,24,1,9,15,1,240109015,Les Hauteurs - (CCS),40,390,"153,682","513,680",20,381,"123,367","447,902",15,402,"198,145","610,154"
240109020,24,1,9,20,1,240109020,Sainte-Jeanne-d'Arc - (CCS),35,433,"69,933","281,714",25,409,"59,652","219,966",15,476,"88,120","390,959"
240109025,24,1,9,25,1,240109025,Saint-Gabriel-de-Rimouski - (CCS),40,369,"187,376","468,141",20,271,"225,345","390,677",25,439,"160,481","523,011"
240109030,24,1,9,30,1,240109030,Saint-Donat - (CCS),20,290,"119,910","368,374",15,217,"51,805","267,214",5,425,"246,390","556,242"
240109035,24,1,9,35,1,240109035,Sainte-Angäle-de-MÇrici - (CCS),35,384,"70,820","367,287",20,336,"62,435","344,721",10,477,"86,830","410,368"
240109055,24,1,9,55,1,240109055,Saint-Octave-de-MÇtis - (CCS),50,382,"138,126","443,041",30,363,"144,076","414,307",15,417,"127,549","494,124"
240109085,24,1,9,85,1,240109085,Sainte-Flavie - (CCS),50,295,"118,690","459,975",30,241,"66,161","313,521",20,381,"201,630","691,220"
240109095,24,1,9,95,1,240109095,Sainte-Luce - (CCS),45,321,"154,522","755,409",20,320,"154,665","680,417",20,323,"154,387","826,993"
240110000,24,1,10,0,1,240110000,Rimouski-Neigette - (CD),290,324,"132,935","462,626",165,258,"75,762","337,734",130,407,"206,063","622,372"
240110010,24,1,10,10,1,240110010,La TrinitÇ-des-Monts - (CCS),25,331,"73,468","406,671",15,347,"60,732","369,176",5,299,"97,347","476,975"
240110015,24,1,10,15,1,240110015,Saint-Narcisse-de-Rimouski - (CCS),35,443,"197,647","535,220",15,287,"74,887","286,410",20,574,"299,948","742,562"
240110030,24,1,10,30,1,240110030,Saint-Anaclet-de-Lessard - (CCS),35,465,"188,144","694,710",15,327,"76,855","588,558",20,561,"266,045","769,017"
240110045,24,1,10,45,1,240110045,Rimouski - (CCS),35,229,"126,845","470,553",15,230,"39,734","296,334",20,229,"200,202","617,264"
240110050,24,1,10,50,1,240110050,Sainte-Odile-sur-Rimouski - (CCS),20,309,"144,239","445,907",10,308,"116,192","319,673",5,309,"188,313","644,275"
240110055,24,1,10,55,1,240110055,Sainte-Blandine - (CCS),20,293,"118,152","393,229",10,289,"77,815","365,985",5,302,"223,028","464,063"
240110060,24,1,10,60,1,240110060,Saint-ValÇrien - (CCS),25,288,"70,128","313,911",15,251,"41,020","299,429",10,350,"118,640","338,049"
240110065,24,1,10,65,1,240110065,Le Bic - (CCS),35,315,"189,491","500,012",20,210,"132,580","333,921",20,421,"246,401","666,102"
240110070,24,1,10,70,1,240110070,Saint-Fabien - (CCS),50,277,"95,682","401,274",30,231,"80,817","329,176",15,355,"120,457","521,436"
240110075,24,1,10,75,1,240110075,Saint-Eugäne-de-Ladriäre - (CCS),20,264,"79,778","348,130",15,177,"53,309","230,929",10,509,"154,772","680,200"
240111000,24,1,11,0,1,240111000,Les Basques - (CD),230,397,"104,479","383,239",140,347,"88,097","321,037",90,474,"129,682","478,934"
240111005,24,1,11,5,1,240111005,Saint-ClÇment - (CCS),25,494,"123,850","379,747",15,439,"93,148","366,882",10,598,"181,843","404,046"
240111010,24,1,11,10,1,240111010,Saint-Jean-de-Dieu - (CCS),50,518,"110,043","450,459",30,425,"86,755","338,967",15,684,"151,443","648,666"
240111015,24,1,11,15,1,240111015,Sainte-Rita - (CCS),35,269,"64,538","313,139",20,227,"60,980","226,600",15,333,"69,876","442,948"
240111030,24,1,11,30,1,240111030,Sainte-Franáoise - (CCS),25,354,"57,668","293,192",15,273,"47,268","243,216",5,557,"83,667","418,130"
240111035,24,1,11,35,1,240111035,Saint-êloi - (CCS),30,434,"149,662","489,223",15,430,"124,331","417,264",10,438,"173,183","556,043"
240111045,24,1,11,45,1,240111045,Notre-Dame-des-Neiges - (CCS),40,367,"134,466","406,057",30,357,"139,580","382,938",15,385,"124,603","450,643"
240111050,24,1,11,50,1,240111050,Saint-Mathieu-de-Rioux - (CCS),30,301,"77,047","295,405",15,226,"39,952","246,040",15,371,"111,825","341,684"
240112000,24,1,12,0,1,240112000,Riviäre-du-Loup - (CD),300,332,"126,528","442,018",150,258,"80,130","320,586",150,406,"173,239","564,272"
240112005,24,1,12,5,1,240112005,Saint-Cyprien - (CCS),35,359,"71,223","298,049",20,283,"51,114","246,535",10,482,"103,707","381,263"
240112010,24,1,12,10,1,240112010,Saint-Hubert-de-Riviäre-du-Loup - (CCS),30,491,"83,378","403,378",15,376,"46,965","298,576",10,624,"125,393","524,303"
240112020,24,1,12,20,1,240112020,Saint-Modeste - (CCS),30,270,"102,814","407,803",10,168,"52,060","254,710",15,353,"144,052","532,190"
240112030,24,1,12,30,1,240112030,Saint-êpiphane - (CCS),30,339,"128,738","456,302",15,276,"74,548","338,605",15,407,"186,798","582,406"
240112035,24,1,12,35,1,240112035,Saint-Paul-de-la-Croix - (CCS),20,419,"68,745","286,313",10,296,"51,258","215,483",5,596,"93,728","387,499"
240112043,24,1,12,43,1,240112043,L'Isle-Verte - (CCS),55,316,"192,441","534,788",20,204,"165,876","375,390",30,376,"206,505","619,175"
240112060,24,1,12,60,1,240112060,Saint-Georges-de-Cacouna - (CCS),25,351,"191,433","544,621",10,191,"102,229","384,150",10,486,"266,913","680,404"
240112065,24,1,12,65,1,240112065,Saint-Arsäne - (CCS),55,257,"135,726","475,262",25,209,"95,989","381,922",30,300,"171,205","558,602"
240112072,24,1,12,72,1,240112072,Riviäre-du-Loup - (CCS),30,299,"101,424","446,971",25,313,"63,995","335,025",10,271,"180,025","682,058"
240113000,24,1,13,0,1,240113000,TÇmiscouata - (CD),435,370,"100,973","388,660",280,324,"92,656","342,665",160,451,"115,658","469,879"
240113005,24,1,13,5,1,240113005,DÇgelis - (CCS),30,466,"116,912","474,352",15,297,"77,713","335,153",15,662,"162,142","634,967"
240113025,24,1,13,25,1,240113025,Riviäre-Bleue - (CCS),50,485,"73,719","401,259",35,478,"60,388","342,986",15,503,"113,713","576,079"
240113030,24,1,13,30,1,240113030,Saint-Eusäbe - (CCS),30,367,"40,859","266,177",15,332,"29,420","233,900",10,410,"54,938","305,903"
240113035,24,1,13,35,1,240113035,Notre-Dame-du-Lac - (CCS),30,423,"127,174","482,668",15,474,"133,174","473,050",15,372,"121,175","492,287"
240113040,24,1,13,40,1,240113040,Saint-Juste-du-Lac - (CCS),20,330,"46,104","246,571",10,269,"47,109","239,621",10,453,"44,095","260,470"
240113045,24,1,13,45,1,240113045,Auclair - (CCS),30,318,"61,621","348,059",15,275,"52,185","333,715",15,378,"74,429","367,526"
240113050,24,1,13,50,1,240113050,Lejeune - (CCS),30,376,"87,367","334,194",15,370,"86,563","324,747",10,387,"88,609","348,794"
240113055,24,1,13,55,1,240113055,Biencourt - (CCS),45,362,"74,006","402,393",25,286,"47,363","359,144",20,494,"120,630","478,079"
