AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,NTFAREA,TFAREA,ETFAREA,NAOWNED,AOWNED,EAOWNED,NTOTLSRT,TOTLSRT,ETOTLSRT,NTENURE_1,NTENURE_2,NTENURE_3,TENURE_1,TENURE_2,TENURE_3,ETENURE_1,ETENURE_2,ETENURE_3,FRMSIZE_1,FRMSIZE_2,FRMSIZE_3,FRMSIZE_4,FRMSIZE_5,FRMSIZE_6,FRMSIZE_7,FRMSIZE_8,FRMSIZE_9,FRMSIZE_10,FRMSIZE_11,FRMSIZE_12,FRMSIZE_13,FRMSIZE_14,FRMSIZE_15
110302049,11,3,2,49,1102049,TOWNSHIP 33,86,"16,416","6,643",84,"12,324","4,987",37,"4,092","1,656",49,2,35,"6,534",81,"9,801","2,644",33,"3,966",2,2,19,15,14,10,15,5,1,3,0,0,0,0,0
110302052,11,3,2,52,1102052,TOWNSHIP 34,61,"12,219","4,945",59,"10,189","4,123",26,"2,030",822,35,2,24,"3,644",131,"8,444","1,475",53,"3,417",2,0,12,14,13,6,10,1,1,1,0,1,0,0,0
110302054,11,3,2,54,1102054,TOWNSHIP 35,42,"9,102","3,683",41,"6,085","2,463",20,"3,016","1,221",22,1,19,"2,846",14,"6,241","1,152",6,"2,526",0,1,5,9,10,6,6,3,1,0,1,0,0,0,0
110302056,11,3,2,56,1102056,TOWNSHIP 36,47,"9,271","3,752",47,"7,883","3,190",20,"1,388",562,27,0,20,"4,549",0,"4,722","1,841",0,"1,911",1,0,5,8,9,9,10,5,0,0,0,0,0,0,0
110302058,11,3,2,58,1102058,TOWNSHIP 37,24,"5,537","2,241",24,"5,000","2,023",6,537,217,18,0,6,"3,887",0,"1,650","1,573",0,668,0,0,2,2,3,7,8,1,1,0,0,0,0,0,0
120000000,12,0,0,0,1200000,NOVA SCOTIA - NOUVELLE-ECOSSE,"5,045","1,151,567","466,023","4,905","1,012,137","409,597","1,439","139,431","56,426","3,606",140,"1,299","675,823","14,577","461,168","273,496","5,899","186,628",171,251,894,933,556,558,884,401,210,111,43,20,8,3,2
120100000,12,1,0,0,1200000,AGRICULTURAL REGION AGRICOLE 1,853,"140,383","56,811",822,"130,748","52,912",192,"9,636","3,900",661,31,161,"97,645","1,933","40,806","39,516",782,"16,514",47,67,213,163,86,80,118,44,20,7,5,2,1,0,0
120101000,12,1,1,0,1201000,SHELBURNE COUNTY,36,"3,900","1,578",33,"3,659","1,481",7,241,98,29,3,4,"3,547",26,327,"1,435",11,132,5,6,13,4,1,1,3,2,1,0,0,0,0,0,0
120101001,12,1,1,1,1201001,BARRINGTON,14,"1,302",527,13,"1,301",526,1,1,0,13,1,0,"1,301",1,0,526,0,0,5,2,4,1,0,0,1,0,1,0,0,0,0,0,0
120101006,12,1,1,6,1201006,SHELBURNE,22,"2,598","1,051",20,"2,358",954,6,240,97,16,2,4,"2,246",25,327,909,10,132,0,4,9,3,1,1,2,2,0,0,0,0,0,0,0
120102000,12,1,2,0,1202000,YARMOUTH COUNTY,143,"18,626","7,538",140,"16,587","6,713",32,"2,039",825,111,3,29,"11,751",367,"6,508","4,755",149,"2,634",6,14,46,29,19,8,12,5,2,0,2,0,0,0,0
120102001,12,1,2,1,1202001,ARGYLE,33,"2,909","1,177",32,"2,598","1,051",11,311,126,22,1,10,"1,971",50,888,798,20,359,1,11,11,6,2,0,0,1,0,0,1,0,0,0,0
120102004,12,1,2,4,1202004,YARMOUTH,110,"15,717","6,360",108,"13,989","5,661",21,"1,728",699,89,2,19,"9,780",317,"5,620","3,958",128,"2,274",5,3,35,23,17,8,12,4,2,0,1,0,0,0,0
120103000,12,1,3,0,1203000,DIGBY COUNTY,203,"31,999","12,950",197,"30,685","12,418",33,"1,315",532,170,6,27,"27,012",425,"4,563","10,931",172,"1,847",12,17,56,39,18,13,27,14,4,1,1,1,0,0,0
120103001,12,1,3,1,1203001,CLARE,96,"14,646","5,927",94,"14,357","5,810",12,289,117,84,2,10,"13,363",31,"1,252","5,408",13,507,5,8,33,18,6,6,10,6,2,0,1,1,0,0,0
120103004,12,1,3,4,1203004,DIGBY,107,"17,353","7,023",103,"16,328","6,608",21,"1,026",415,86,4,17,"13,649",394,"3,311","5,524",159,"1,340",7,9,23,21,12,7,17,8,2,1,0,0,0,0,0
120104000,12,1,4,0,1204000,QUEENS COUNTY,65,"19,061","7,714",62,"17,972","7,273",18,"1,089",441,47,3,15,"11,404",112,"7,545","4,615",45,"3,053",4,5,14,7,3,5,11,6,3,4,2,0,1,0,0
120104008,12,1,4,8,1204008,"QUEENS, SUBD. B",65,"19,061","7,714",62,"17,972","7,273",18,"1,089",441,47,3,15,"11,404",112,"7,545","4,615",45,"3,053",4,5,14,7,3,5,11,6,3,4,2,0,1,0,0
120106000,12,1,6,0,1206000,LUNENBURG COUNTY,406,"66,797","27,032",390,"61,845","25,028",102,"4,952","2,004",304,16,86,"43,931","1,003","21,863","17,778",406,"8,848",20,25,84,84,45,53,65,17,10,2,0,1,0,0,0
120106001,12,1,6,1,1206001,LUNENBURG,353,"56,417","22,831",339,"52,107","21,087",86,"4,310","1,744",267,14,72,"37,628",955,"17,834","15,228",386,"7,217",19,24,75,72,38,49,51,13,9,2,0,1,0,0,0
120106009,12,1,6,9,1206009,CHESTER,53,"10,380","4,201",51,"9,738","3,941",16,642,260,37,2,14,"6,303",48,"4,029","2,551",19,"1,630",1,1,9,12,7,4,14,4,1,0,0,0,0,0,0
120200000,12,2,0,0,1200000,AGRICULTURAL REGION AGRICOLE 2,"1,596","364,488","147,503","1,553","308,713","124,932",542,"55,775","22,571","1,054",43,499,"183,823","4,992","175,673","74,391","2,020","71,092",45,88,308,269,163,164,287,145,68,34,15,8,2,0,0
120205000,12,2,5,0,1205000,ANNAPOLIS COUNTY,373,"85,024","34,408",367,"71,794","29,054",127,"13,230","5,354",246,6,121,"40,888","1,102","43,034","16,547",446,"17,415",11,14,77,59,42,42,69,31,15,8,4,1,0,0,0
120205001,12,2,5,1,1205001,"ANNAPOLIS, SUBD. D",34,"6,692","2,708",32,"5,564","2,252",12,"1,128",456,22,2,10,"2,907",122,"3,663","1,176",49,"1,482",1,1,11,4,4,3,5,3,1,1,0,0,0,0,0
120205004,12,2,5,4,1205004,"ANNAPOLIS, SUBD. A",110,"22,763","9,212",108,"19,702","7,973",35,"3,061","1,239",75,2,33,"13,028",400,"9,335","5,272",162,"3,778",4,5,26,21,13,11,14,6,7,1,2,0,0,0,0
120205009,12,2,5,9,1205009,"ANNAPOLIS, SUBD. B",125,"32,232","13,044",123,"25,915","10,487",56,"6,317","2,556",69,2,54,"12,796",580,"18,856","5,178",235,"7,631",3,3,16,18,12,14,35,15,5,3,1,0,0,0,0
120205014,12,2,5,14,1205014,"ANNAPOLIS, SUBD. C",104,"23,337","9,444",104,"20,613","8,342",24,"2,724","1,102",80,0,24,"12,157",0,"11,180","4,920",0,"4,524",3,5,24,16,13,14,15,7,2,3,1,1,0,0,0
120207000,12,2,7,0,1207000,KINGS COUNTY,792,"165,167","66,841",763,"140,099","56,696",264,"25,068","10,145",528,29,235,"81,718","2,264","81,185","33,070",916,"32,854",22,57,180,139,79,74,117,67,30,15,6,5,1,0,0
120207001,12,2,7,1,1207001,"KINGS, SUBD. A",398,"79,905","32,336",385,"67,591","27,353",125,"12,314","4,983",273,13,112,"39,864","1,100","38,941","16,132",445,"15,759",6,21,92,81,42,40,57,34,16,7,0,1,1,0,0
120207011,12,2,7,11,1207011,"KINGS, SUBD. C",48,"11,502","4,655",47,"10,443","4,226",11,"1,059",429,37,1,10,"6,242",10,"5,250","2,526",4,"2,125",2,4,5,3,8,8,11,3,3,0,0,1,0,0,0
120207016,12,2,7,16,1207016,"KINGS, SUBD. B",237,"47,733","19,317",225,"38,932","15,755",85,"8,801","3,562",152,12,73,"22,180",703,"24,850","8,976",284,"10,056",10,21,61,40,22,20,24,20,8,6,4,1,0,0,0
120207021,12,2,7,21,1207021,"KINGS, SUBD. D",109,"26,027","10,533",106,"23,133","9,362",43,"2,894","1,171",66,3,40,"13,432",451,"12,144","5,436",183,"4,915",4,11,22,15,7,6,25,10,3,2,2,2,0,0,0
120208000,12,2,8,0,1208000,HANTS COUNTY,431,"114,297","46,254",423,"96,820","39,182",151,"17,477","7,073",280,8,143,"61,217","1,626","51,454","24,774",658,"20,823",12,17,51,71,42,48,101,47,23,11,5,2,1,0,0
120208001,12,2,8,1,1208001,WEST HANTS,227,"51,802","20,964",223,"43,658","17,668",64,"8,144","3,296",163,4,60,"29,994",887,"20,921","12,138",359,"8,466",6,9,33,39,27,28,53,19,6,3,3,1,0,0,0
120208008,12,2,8,8,1208008,EAST HANTS,204,"62,495","25,291",200,"53,162","21,514",87,"9,333","3,777",117,4,83,"31,223",739,"30,533","12,635",299,"12,356",6,8,18,32,15,20,48,28,17,8,2,1,1,0,0
120300000,12,3,0,0,1200000,AGRICULTURAL REGION AGRICOLE 3,"1,896","488,434","197,662","1,850","428,366","173,354",541,"60,068","24,309","1,355",46,495,"284,829","5,759","197,846","115,266","2,331","80,065",38,55,272,380,230,223,371,151,93,48,18,7,5,3,2
120310000,12,3,10,0,1210000,COLCHESTER COUNTY,549,"139,132","56,305",529,"120,584","48,799",182,"18,548","7,506",367,20,162,"75,456","2,983","60,693","30,536","1,207","24,562",12,18,78,105,53,69,109,46,33,18,7,1,0,0,0
120310001,12,3,10,1,1210001,"COLCHESTER, SUBD. C",224,"64,363","26,047",216,"56,094","22,700",86,"8,269","3,346",138,8,78,"30,826",948,"32,589","12,475",384,"13,188",7,10,27,25,18,35,47,26,16,9,3,1,0,0,0
120310008,12,3,10,8,1210008,"COLCHESTER, SUBD. B",229,"51,890","20,999",219,"44,160","17,871",71,"7,730","3,128",158,10,61,"30,844","1,839","19,207","12,482",744,"7,773",4,6,33,53,27,25,48,12,13,6,2,0,0,0,0
120310012,12,3,10,12,1210012,"COLCHESTER, SUBD. A",96,"22,879","9,259",94,"20,330","8,227",25,"2,549","1,032",71,2,23,"13,786",196,"8,897","5,579",79,"3,600",1,2,18,27,8,9,14,8,4,3,2,0,0,0,0
120311000,12,3,11,0,1211000,CUMBERLAND COUNTY,612,"181,092","73,285",600,"156,422","63,302",180,"24,670","9,984",432,12,168,"96,036","1,375","83,681","38,864",556,"33,864",12,26,97,124,69,58,110,51,25,16,9,5,5,3,2
120311001,12,3,11,1,1211001,"CUMBERLAND, SUBD. A",103,"30,940","12,521",99,"25,735","10,415",23,"5,205","2,106",80,4,19,"17,625",473,"12,842","7,133",191,"5,197",2,13,26,19,11,6,12,3,3,2,2,1,1,0,2
120311006,12,3,11,6,1211006,"CUMBERLAND, SUBD. B",176,"57,416","23,235",175,"53,579","21,683",36,"3,837","1,553",140,1,35,"34,264",3,"23,149","13,866",1,"9,368",3,4,30,33,22,15,32,14,7,7,4,2,1,2,0
120311009,12,3,11,9,1211009,"CUMBERLAND, SUBD. C",209,"51,492","20,838",203,"43,157","17,465",79,"8,335","3,373",130,6,73,"25,290",822,"25,380","10,234",333,"10,271",5,6,28,46,17,30,46,17,7,3,2,1,1,0,0
120311014,12,3,11,14,1211014,"CUMBERLAND, SUBD. D",124,"41,244","16,691",123,"33,951","13,739",42,"7,293","2,951",82,1,41,"18,857",77,"22,310","7,631",31,"9,029",2,3,13,26,19,7,20,17,8,4,1,1,2,1,0
120312000,12,3,12,0,1212000,PICTOU COUNTY,492,"96,811","39,178",483,"85,258","34,503",120,"11,553","4,675",372,9,111,"63,330",939,"32,542","25,629",380,"13,169",9,7,83,116,77,62,91,26,15,4,1,1,0,0,0
120312001,12,3,12,1,1212001,"PICTOU, SUBD. A",246,"46,423","18,787",242,"40,471","16,378",58,"5,952","2,409",188,4,54,"29,777",576,"16,070","12,050",233,"6,503",4,4,39,57,38,36,51,9,7,1,0,0,0,0,0
120312006,12,3,12,6,1212006,"PICTOU, SUBD. B",131,"25,713","10,406",130,"23,866","9,658",25,"1,847",747,106,1,24,"19,892",80,"5,741","8,050",32,"2,323",1,3,22,37,25,14,14,9,2,3,0,1,0,0,0
120312011,12,3,12,11,1212011,"PICTOU, SUBD. C",115,"24,675","9,986",111,"20,921","8,466",37,"3,754","1,519",78,4,33,"13,661",283,"10,731","5,528",115,"4,343",4,0,22,22,14,12,26,8,6,0,1,0,0,0,0
120314000,12,3,14,0,1214000,ANTIGONISH COUNTY,243,"71,399","28,894",238,"66,102","26,751",59,"5,297","2,144",184,5,54,"50,007",462,"20,930","20,237",187,"8,470",5,4,14,35,31,34,61,28,20,10,1,0,0,0,0
120314001,12,3,14,1,1214001,"ANTIGONISH, SUBD. A",151,"47,306","19,144",148,"44,080","17,839",35,"3,226","1,306",116,3,32,"33,559",102,"13,645","13,581",41,"5,522",3,2,8,20,21,23,32,16,18,7,1,0,0,0,0
120314006,12,3,14,6,1214006,"ANTIGONISH, SUBD. B",92,"24,093","9,750",90,"22,022","8,912",24,"2,071",838,68,2,22,"16,448",360,"7,285","6,656",146,"2,948",2,2,6,15,10,11,29,12,2,3,0,0,0,0,0
120400000,12,4,0,0,1200000,AGRICULTURAL REGION AGRICOLE 4,345,"83,100","33,629",334,"76,427","30,929",74,"6,673","2,700",271,11,63,"58,018",452,"24,630","23,479",183,"9,967",32,27,50,48,29,35,54,34,15,14,5,2,0,0,0
120409000,12,4,9,0,1209000,HALIFAX COUNTY,225,"50,222","20,324",217,"44,812","18,135",56,"5,410","2,189",169,8,48,"31,030",307,"18,885","12,557",124,"7,642",27,24,37,25,13,25,29,21,10,10,3,1,0,0,0
120409012,12,4,9,12,1209012,"HALIFAX, SUBD. C",14,"1,453",588,14,"1,330",538,2,123,50,12,0,2,"1,137",0,316,460,0,128,4,0,4,3,0,1,0,2,0,0,0,0,0,0,0
120409018,12,4,9,18,1209018,"HALIFAX, SUBD. D",30,"1,249",505,27,"1,224",495,5,25,10,25,3,2,729,16,504,295,6,204,10,9,6,2,0,2,0,1,0,0,0,0,0,0,0
120409026,12,4,9,26,1209026,"HALIFAX, SUBD. E",73,"14,265","5,773",70,"12,587","5,094",19,"1,678",679,54,3,16,"9,017",11,"5,237","3,649",4,"2,119",11,6,15,10,4,6,12,4,0,4,0,1,0,0,0
120409031,12,4,9,31,1209031,"HALIFAX, SUBD. F",67,"22,411","9,069",66,"20,528","8,307",18,"1,883",762,49,1,17,"15,109",30,"7,272","6,114",12,"2,943",1,2,8,7,4,10,11,11,9,2,2,0,0,0,0
120409036,12,4,9,36,1209036,"HALIFAX, SUBD. G",41,"10,844","4,388",40,"9,143","3,700",12,"1,701",688,29,1,11,"5,038",250,"5,556","2,039",101,"2,248",1,7,4,3,5,6,6,3,1,4,1,0,0,0,0
120413000,12,4,13,0,1213000,GUYSBOROUGH COUNTY,73,"23,751","9,612",71,"22,686","9,181",14,"1,065",431,59,2,12,"18,198",70,"5,483","7,364",28,"2,219",3,3,9,11,12,1,13,10,4,4,2,1,0,0,0
120413001,12,4,13,1,1213001,ST. MARY'S,34,"13,469","5,451",34,"12,549","5,078",10,920,372,24,0,10,"9,124",0,"4,345","3,692",0,"1,758",2,0,4,3,6,1,6,5,3,1,2,1,0,0,0
120413004,12,4,13,4,1213004,GUYSBOROUGH,39,"10,282","4,161",37,"10,137","4,102",4,145,59,35,2,2,"9,074",70,"1,138","3,672",28,461,1,3,5,8,6,0,7,5,1,3,0,0,0,0,0
120416000,12,4,16,0,1216000,RICHMOND COUNTY,47,"9,127","3,694",46,"8,929","3,613",4,198,80,43,1,3,"8,790",75,262,"3,557",30,106,2,0,4,12,4,9,12,3,1,0,0,0,0,0,0
120416001,12,4,16,1,1216001,"RICHMOND, SUBD. C",10,"2,845","1,151",10,"2,745","1,111",1,100,40,9,0,1,"2,705",0,140,"1,095",0,57,1,0,0,1,1,1,3,2,1,0,0,0,0,0,0
120416006,12,4,16,6,1216006,"RICHMOND, SUBD. A",19,"3,639","1,473",19,"3,639","1,473",0,0,0,19,0,0,"3,639",0,0,"1,473",0,0,1,0,3,4,1,1,8,1,0,0,0,0,0,0,0
120416011,12,4,16,11,1216011,"RICHMOND, SUBD. B",18,"2,643","1,070",17,"2,545","1,030",3,98,40,15,1,2,"2,446",75,122,990,30,49,0,0,1,7,2,7,1,0,0,0,0,0,0,0,0
120500000,12,5,0,0,1200000,AGRICULTURAL REGION AGRICOLE 5,355,"75,162","30,417",346,"67,883","27,471",90,"7,279","2,946",265,9,81,"51,508","1,441","22,213","20,845",583,"8,989",9,14,51,73,48,56,54,27,14,8,0,1,0,0,0
120515000,12,5,15,0,1215000,INVERNESS COUNTY,155,"41,101","16,633",151,"36,486","14,765",40,"4,615","1,868",115,4,36,"28,046","1,100","11,955","11,350",445,"4,838",2,1,13,27,22,31,27,17,11,3,0,1,0,0,0
120515001,12,5,15,1,1215001,"INVERNESS, SUBD. C",52,"12,366","5,004",50,"10,973","4,441",13,"1,393",564,39,2,11,"9,052",350,"2,964","3,663",142,"1,199",2,0,5,6,9,11,10,5,3,1,0,0,0,0,0
120515006,12,5,15,6,1215006,"INVERNESS, SUBD. B",82,"25,398","10,278",80,"22,401","9,065",23,"2,997","1,213",59,2,21,"16,337",750,"8,311","6,611",304,"3,363",0,1,1,18,9,15,17,11,7,2,0,1,0,0,0
120515011,12,5,15,11,1215011,"INVERNESS, SUBD. A",21,"3,337","1,350",21,"3,112","1,259",4,225,91,17,0,4,"2,657",0,680,"1,075",0,275,0,0,7,3,4,5,0,1,1,0,0,0,0,0,0
120517000,12,5,17,0,1217000,CAPE BRETON COUNTY,142,"19,681","7,965",139,"18,089","7,320",35,"1,592",644,107,3,32,"14,252",300,"5,129","5,768",121,"2,076",3,11,35,34,20,17,16,3,1,2,0,0,0,0,0
120517006,12,5,17,6,1217006,"CAPE BRETON, SUBD. B",70,"9,885","4,000",69,"9,381","3,796",10,504,204,60,1,9,"8,720",140,"1,025","3,529",57,415,1,6,16,18,7,9,10,2,0,1,0,0,0,0,0
120517016,12,5,17,16,1217016,"CAPE BRETON, SUBD. A",72,"9,796","3,964",70,"8,708","3,524",25,"1,088",440,47,2,23,"5,532",160,"4,104","2,239",65,"1,661",2,5,19,16,13,8,6,1,1,1,0,0,0,0,0
120518000,12,5,18,0,1218000,VICTORIA COUNTY,58,"14,380","5,819",56,"13,308","5,386",15,"1,072",434,43,2,13,"9,210",41,"5,129","3,727",17,"2,076",4,2,3,12,6,8,11,7,2,3,0,0,0,0,0
120518001,12,5,18,1,1218001,"VICTORIA, SUBD. B",58,"14,380","5,819",56,"13,308","5,386",15,"1,072",434,43,2,13,"9,210",41,"5,129","3,727",17,"2,076",4,2,3,12,6,8,11,7,2,3,0,0,0,0,0
130000000,13,0,0,0,1300000,NEW BRUNSWICK - N.-B.,"4,063","1,082,045","437,888","3,938","935,793","378,702","1,091","146,254","59,187","2,972",125,966,"670,955","33,011","378,081","271,526","13,359","153,004",102,157,478,721,413,567,834,407,200,114,39,17,8,3,3
130100000,13,1,0,0,1300000,AGRICULTURAL REGION AGRICOLE 1,"1,645","477,260","193,140","1,602","415,108","167,988",471,"62,152","25,152","1,174",43,428,"281,126","5,581","190,553","113,768","2,259","77,114",32,39,145,266,173,257,373,186,90,54,18,4,6,0,2
130110000,13,1,10,0,1310000,YORK COUNTY,409,"102,001","41,278",394,"90,167","36,489",114,"11,834","4,789",295,15,99,"64,795","1,901","35,305","26,222",769,"14,287",6,14,46,84,41,59,87,39,15,14,2,2,0,0,0
130110004,13,1,10,4,1310004,MANNERS SUTTON,64,"12,014","4,862",64,"11,334","4,587",9,680,275,55,0,9,"8,821",0,"3,193","3,570",0,"1,292",1,1,8,21,9,7,11,4,1,1,0,0,0,0,0
130110011,13,1,10,11,1310011,CANTERBURY,18,"3,771","1,526",18,"3,631","1,469",2,140,57,16,0,2,"3,296",0,475,"1,334",0,192,0,0,2,5,3,3,4,0,0,1,0,0,0,0,0
130110016,13,1,10,16,1310016,PRINCE WILLIAM,31,"9,234","3,737",31,"8,337","3,374",5,897,363,26,0,5,"6,942",0,"2,292","2,809",0,928,0,0,1,9,3,3,7,4,2,2,0,0,0,0,0
130110018,13,1,10,18,1310018,KINGSCLEAR,23,"7,129","2,885",22,"6,717","2,718",5,412,167,18,1,4,"4,800",1,"2,328","1,942",0,942,1,1,3,1,1,2,10,1,1,1,1,0,0,0,0
130110021,13,1,10,21,1310021,QUEENSBURY,34,"10,824","4,380",34,"8,879","3,593",18,"1,945",787,16,0,18,"4,402",0,"6,422","1,781",0,"2,599",0,1,2,4,3,5,9,6,1,3,0,0,0,0,0
130110024,13,1,10,24,1310024,SOUTHAMPTON,50,"16,664","6,744",47,"14,750","5,969",16,"1,914",775,34,3,13,"10,953",340,"5,371","4,433",138,"2,174",1,0,5,11,2,11,8,4,5,0,1,2,0,0,0
130110026,13,1,10,26,1310026,BRIGHT,43,"10,236","4,142",41,"8,742","3,538",16,"1,494",605,27,2,14,"5,162",470,"4,604","2,089",190,"1,863",0,1,5,7,3,9,9,8,1,0,0,0,0,0,0
130110028,13,1,10,28,1310028,DOUGLAS,61,"14,767","5,976",56,"12,228","4,948",21,"2,539","1,027",40,5,16,"8,494",500,"5,773","3,437",202,"2,336",1,5,9,6,5,7,16,7,2,3,0,0,0,0,0
130110031,13,1,10,31,1310031,SAINT MARYS,20,"4,989","2,019",18,"3,952","1,599",9,"1,037",420,11,2,7,"2,775",410,"1,804","1,123",166,730,0,3,0,1,2,5,6,3,0,0,0,0,0,0,0
130110032,13,1,10,32,1310032,FREDERICTON,23,"5,752","2,328",23,"5,311","2,149",6,441,178,17,0,6,"4,237",0,"1,515","1,715",0,613,2,2,5,1,4,2,2,1,2,2,0,0,0,0,0
130110036,13,1,10,36,1310036,STANLEY,42,"6,621","2,679",40,"6,286","2,544",7,335,136,35,2,5,"4,913",180,"1,528","1,988",73,618,0,0,6,18,6,5,5,1,0,1,0,0,0,0,0
130111000,13,1,11,0,1311000,CARLETON COUNTY,639,"206,779","83,680",626,"175,298","70,941",210,"31,481","12,740",429,13,197,"106,482","1,822","98,475","43,092",737,"39,851",12,7,49,94,65,93,150,80,48,26,11,1,2,0,1
130111001,13,1,11,1,1311001,RICHMOND,49,"16,585","6,712",49,"15,143","6,128",10,"1,442",584,39,0,10,"10,240",0,"6,345","4,144",0,"2,568",3,1,0,6,2,7,16,4,7,2,1,0,0,0,0
130111004,13,1,11,4,1311004,WOODSTOCK,56,"17,411","7,046",54,"15,257","6,174",16,"2,154",872,40,2,14,"10,580",102,"6,729","4,282",41,"2,723",2,2,7,6,7,8,11,6,2,2,2,1,0,0,0
130111008,13,1,11,8,1311008,NORTHAMPTON,28,"9,666","3,912",28,"8,332","3,372",8,"1,334",540,20,0,8,"4,871",0,"4,795","1,971",0,"1,940",0,0,3,2,4,4,9,2,2,0,2,0,0,0,0
130111011,13,1,11,11,1311011,BRIGHTON,75,"22,601","9,146",74,"19,919","8,061",23,"2,682","1,085",52,1,22,"12,346",10,"10,245","4,996",4,"4,146",1,1,8,9,6,13,20,9,3,3,2,0,0,0,0
130111014,13,1,11,14,1311014,WAKEFIELD,90,"30,630","12,396",88,"25,724","10,410",40,"4,906","1,985",50,2,38,"11,296",296,"19,038","4,571",120,"7,704",2,1,12,7,10,15,16,8,11,5,3,0,0,0,0
130111018,13,1,11,18,1311018,WILMOT,67,"16,365","6,623",64,"14,430","5,840",24,"1,935",783,43,3,21,"8,632",165,"7,568","3,493",67,"3,063",2,0,6,16,9,4,16,10,3,1,0,0,0,0,0
130111021,13,1,11,21,1311021,SIMONDS,32,"11,124","4,502",30,"10,020","4,055",7,"1,104",447,25,2,5,"6,414",505,"4,205","2,596",204,"1,702",1,1,2,7,2,4,6,4,2,2,0,0,1,0,0
130111024,13,1,11,24,1311024,PEEL,41,"19,968","8,081",41,"12,092","4,893",15,"7,876","3,187",26,0,15,"6,091",0,"13,877","2,465",0,"5,616",0,0,3,6,4,7,9,8,2,0,0,0,1,0,1
130111026,13,1,11,26,1311026,ABERDEEN,49,"15,380","6,224",49,"13,479","5,455",14,"1,901",769,35,0,14,"8,065",0,"7,315","3,264",0,"2,960",0,0,2,11,2,10,10,6,5,3,0,0,0,0,0
130111028,13,1,11,28,1311028,KENT,91,"25,943","10,499",88,"21,933","8,876",32,"4,010","1,623",59,3,29,"14,236",744,"10,963","5,761",301,"4,437",0,1,5,15,14,14,21,11,5,5,0,0,0,0,0
130111031,13,1,11,31,1311031,WICKLOW,61,"21,106","8,541",61,"18,969","7,676",21,"2,137",865,40,0,21,"13,711",0,"7,395","5,549",0,"2,993",1,0,1,9,5,7,16,12,6,3,1,0,0,0,0
130112000,13,1,12,0,1312000,VICTORIA COUNTY,342,"92,003","37,232",332,"83,796","33,911",96,"8,207","3,321",246,10,86,"56,997","1,478","33,528","23,066",598,"13,568",9,5,25,53,43,70,75,33,17,8,1,1,2,0,0
130112001,13,1,12,1,1312001,ANDOVER,31,"7,303","2,955",30,"6,743","2,729",12,560,227,19,1,11,"3,478",1,"3,824","1,407",0,"1,548",1,2,3,2,5,5,8,3,2,0,0,0,0,0,0
130112004,13,1,12,4,1312004,PERTH,41,"12,272","4,966",40,"11,618","4,702",8,654,265,33,1,7,"9,857",225,"2,190","3,989",91,886,1,1,2,4,2,9,15,2,1,4,0,0,0,0,0
130112008,13,1,12,8,1312008,GORDON,35,"10,429","4,220",33,"8,493","3,437",11,"1,936",783,24,2,9,"4,258",522,"5,649","1,723",211,"2,286",2,1,3,6,3,8,6,2,1,2,0,0,1,0,0
130112014,13,1,12,14,1312014,DENMARK,81,"19,378","7,842",79,"18,041","7,301",21,"1,337",541,60,2,19,"13,506",140,"5,732","5,466",57,"2,320",0,0,4,16,14,17,17,10,3,0,0,0,0,0,0
130112016,13,1,12,16,1312016,GRAND FALLS,75,"23,817","9,638",71,"21,925","8,873",19,"1,892",766,56,4,15,"15,228",590,"7,999","6,163",239,"3,237",3,0,10,10,9,15,9,6,8,2,1,1,1,0,0
130112021,13,1,12,21,1312021,DRUMMOND,79,"18,804","7,610",79,"16,976","6,870",25,"1,828",740,54,0,25,"10,670",0,"8,134","4,318",0,"3,292",2,1,3,15,10,16,20,10,2,0,0,0,0,0,0
130113000,13,1,13,0,1313000,MADAWASKA COUNTY,255,"76,477","30,949",250,"65,847","26,647",51,"10,630","4,302",204,5,46,"52,852",380,"23,245","21,388",154,"9,407",5,13,25,35,24,35,61,34,10,6,4,0,2,0,1
130113001,13,1,13,1,1313001,SAINT-ANDRE,68,"24,035","9,727",67,"17,626","7,133",22,"6,409","2,594",46,1,21,"12,524",80,"11,431","5,068",32,"4,626",1,0,1,14,8,12,17,9,2,2,1,0,0,0,1
130113004,13,1,13,4,1313004,SAINT-LEONARD,21,"8,125","3,288",21,"7,009","2,836",5,"1,116",452,16,0,5,"5,101",0,"3,024","2,064",0,"1,224",0,0,0,1,1,6,7,4,0,1,1,0,0,0,0
130113008,13,1,13,8,1313008,NOTRE-DAME-DE-LOURDES,12,"2,402",972,12,"2,402",972,0,0,0,12,0,0,"2,402",0,0,972,0,0,0,0,0,5,1,1,5,0,0,0,0,0,0,0,0
130113011,13,1,13,11,1313011,SAINTE-ANNE,36,"9,068","3,670",33,"7,893","3,194",9,"1,175",476,27,3,6,"6,574",290,"2,204","2,660",117,892,0,1,4,4,3,9,6,8,0,1,0,0,0,0,0
130113018,13,1,13,18,1313018,SAINT-BASILE,16,"6,026","2,439",16,"5,943","2,405",1,83,34,15,0,1,"5,741",0,285,"2,323",0,115,0,0,1,0,1,1,7,3,1,2,0,0,0,0,0
130113022,13,1,13,22,1313022,SAINT-JOSEPH,21,"7,064","2,859",21,"6,326","2,560",5,738,299,16,0,5,"5,273",0,"1,791","2,134",0,725,2,0,3,2,4,1,2,3,2,0,2,0,0,0,0
