AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,NTFAREA,NTOTWHT,TOTWHT,ETOTWHT,NWHTWIN,WHTWIN,EWHTWIN,NWHTSPG,WHTSPG,EWHTSPG,NWHTDUR,WHTDUR,EWHTDUR,NWHTUTL,WHTUTL,EWHTUTL,NOATS,OATS,EOATS,NBARLEY,BARLEY,EBARLEY,NMXDGRN,MXDGRN,EMXDGRN,NCORNGR,CORNGR,ECORNGR,NTOTRYE,TOTRYE,ETOTRYE,NRYEFAL,RYEFAL,ERYEFAL,NRYESPG,RYESPG,ERYESPG,NBUCWHT,BUCWHT,EBUCWHT,NCORNEN,CORNEN,ECORNEN,NTAMHAY,TAMHAY,ETAMHAY,NALFALFA,ALFALFA,EALFALFA,NOTTAME,OTTAME,EOTTAME,NFDOATS,FDOATS,EFDOATS,NFCROPS,FCROPS,EFCROPS,NCANOLA,CANOLA,ECANOLA,NFLAXSD,FLAXSD,EFLAXSD,NSOYBNS,SOYBNS,ESOYBNS,NSUNFLS,SUNFLS,ESUNFLS,NPOTATS,POTATS,EPOTATS,NMUSTSD,MUSTSD,EMUSTSD,NDFPEAS,DFPEAS,EDFPEAS,NTOBACO,TOBACO,ETOBACO,NTOTDRBN,TOTDRBN,ETOTDRBN,NSUGARB,SUGARB,ESUGARB,NTOOFLD,TOOFLD,ETOOFLD,NCANRSD,CANRSD,ECANRSD,NFABBNS,FABBNS,EFABBNS,NLENTIL,LENTIL,ELENTIL,NMILLET,MILLET,EMILLET,NRTCROP,RTCROP,ERTCROP,NSAFFWR,SAFFWR,ESAFFWR,NSODGRN,SODGRN,ESODGRN,NSORGHM,SORGHM,ESORGHM,NTRITIC,TRITIC,ETRITIC,NOFIELD,OFIELD,EOFIELD
100404022,10,4,4,22,1004022,"DIVISION NO.  4, SUBD. E",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,419,170,0,0,0,7,419,170,3,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100405000,10,4,5,0,1005000,DIVISION NO.  5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,"1,540",623,3,217,88,26,"1,323",535,5,115,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,204,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
100405007,10,4,5,7,1005007,"DIVISION NO.  5, SUBD. E",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,970,393,1,5,2,19,965,391,3,65,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,198,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
100405010,10,4,5,10,1005010,"DIVISION NO.  5, SUBD. F",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,570,231,2,212,86,7,358,145,2,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000000,11,0,0,0,1100000,P.E.I. - I.-P.-E.,"3,154",274,"8,127","3,289",22,814,329,257,"7,313","2,959",0,0,0,0,0,0,918,"33,127","13,406",691,"53,237","21,544","1,487","84,547","34,215",45,289,117,78,"2,423",981,60,"2,294",928,18,129,52,16,62,25,332,"6,313","2,555","2,369","123,754","50,081",427,"15,546","6,291","2,095","108,208","43,790",66,"1,317",533,101,"2,266",917,1,3,1,0,0,0,12,103,42,1,1,0,823,"63,878","25,851",0,0,0,16,370,150,62,"4,018","1,626",2,226,91,0,0,0,33,"1,653",669,0,0,0,0,0,0,0,0,0,0,0,0,9,78,32,0,0,0,0,0,0,1,3,1,0,0,0,23,"1,572",636
110100000,11,1,0,0,1100000,KINGS COUNTY,586,51,"1,121",454,3,74,30,49,"1,047",424,0,0,0,0,0,0,185,"6,476","2,621",108,"6,976","2,823",278,"16,519","6,685",10,19,8,24,"1,012",410,24,"1,012",410,0,0,0,8,31,13,34,455,184,435,"21,670","8,770",79,"2,541","1,028",389,"19,129","7,741",15,196,79,15,261,106,1,3,1,0,0,0,1,17,7,0,0,0,106,"8,896","3,600",0,0,0,4,26,11,33,"2,055",832,0,0,0,0,0,0,4,326,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,326,132
110101000,11,1,1,0,1101000,KINGS COUNTY,586,51,"1,121",454,3,74,30,49,"1,047",424,0,0,0,0,0,0,185,"6,476","2,621",108,"6,976","2,823",278,"16,519","6,685",10,19,8,24,"1,012",410,24,"1,012",410,0,0,0,8,31,13,34,455,184,435,"21,670","8,770",79,"2,541","1,028",389,"19,129","7,741",15,196,79,15,261,106,1,3,1,0,0,0,1,17,7,0,0,0,106,"8,896","3,600",0,0,0,4,26,11,33,"2,055",832,0,0,0,0,0,0,4,326,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,326,132
110101001,11,1,1,1,1101001,TOWNSHIP 64,57,5,350,142,0,0,0,5,350,142,0,0,0,0,0,0,27,559,226,10,960,388,21,875,354,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,1,15,6,39,"1,147",464,9,208,84,31,939,380,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,361,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101006,11,1,1,6,1101006,TOWNSHIP 63,32,1,60,24,0,0,0,1,60,24,0,0,0,0,0,0,13,373,151,8,424,172,13,734,297,1,1,0,3,144,58,3,144,58,0,0,0,0,0,0,2,42,17,20,895,362,2,62,25,19,833,337,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,8,0,0,0,0,0,0,7,405,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101008,11,1,1,8,1101008,TOWNSHIP 61,31,5,42,17,0,0,0,5,42,17,0,0,0,0,0,0,11,280,113,5,201,81,13,532,215,2,3,1,1,35,14,1,35,14,0,0,0,0,0,0,0,0,0,24,858,347,4,103,42,22,755,306,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,108,44,0,0,0,0,0,0,4,256,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101009,11,1,1,9,1101009,TOWNSHIP 59,39,4,26,11,0,0,0,4,26,11,0,0,0,0,0,0,14,699,283,8,471,191,15,719,291,0,0,0,3,120,49,3,120,49,0,0,0,0,0,0,6,126,51,27,"1,820",737,3,133,54,27,"1,687",683,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,410,166,0,0,0,0,0,0,3,225,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101014,11,1,1,14,1101014,TOWNSHIP 51,52,3,13,5,0,0,0,3,13,5,0,0,0,0,0,0,12,325,132,11,591,239,23,"1,480",599,0,0,0,5,373,151,5,373,151,0,0,0,0,0,0,4,50,20,42,"2,108",853,8,263,106,37,"1,845",747,2,16,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,9,661,267,0,0,0,0,0,0,7,487,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101016,11,1,1,16,1101016,TOWNSHIP 52,32,2,41,17,0,0,0,2,41,17,0,0,0,0,0,0,5,174,70,10,"1,223",495,13,"1,145",463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,18,826,334,3,105,42,16,721,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,332,134,0,0,0,0,0,0,1,45,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101019,11,1,1,19,1101019,TOWNSHIP 53,25,2,68,28,1,40,16,1,28,11,0,0,0,0,0,0,4,125,51,6,532,215,14,"1,285",520,0,0,0,2,44,18,2,44,18,0,0,0,0,0,0,2,32,13,16,847,343,0,0,0,16,847,343,1,5,2,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,2,110,45,0,0,0,1,1,0,4,273,110,0,0,0,0,0,0,1,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6
110101026,11,1,1,26,1101026,TOWNSHIP 54,21,6,79,32,1,14,6,6,65,26,0,0,0,0,0,0,9,298,121,6,364,147,10,566,229,0,0,0,3,51,21,3,51,21,0,0,0,1,5,2,2,65,26,18,729,295,4,131,53,16,598,242,0,0,0,0,0,0,0,0,0,0,0,0,1,17,7,0,0,0,2,101,41,0,0,0,1,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101028,11,1,1,28,1101028,TOWNSHIP 55,21,4,68,28,0,0,0,4,68,28,0,0,0,0,0,0,5,167,68,1,6,2,13,"1,294",524,1,3,1,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,19,"1,549",627,1,70,28,19,"1,479",599,2,103,42,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,4,54,22,0,0,0,0,0,0,1,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101029,11,1,1,29,1101029,TOWNSHIP 56,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,205,83,3,117,47,10,415,168,1,1,0,2,55,22,2,55,22,0,0,0,0,0,0,4,36,15,20,"1,013",410,3,27,11,20,986,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,56,23,0,0,0,1,5,2,2,107,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101031,11,1,1,31,1101031,TOWNSHIP 43,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,164,66,5,330,134,12,820,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,5,22,"1,211",490,7,171,69,18,"1,040",421,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11,731,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101032,11,1,1,32,1101032,TOWNSHIP 44,26,1,8,3,0,0,0,1,8,3,0,0,0,0,0,0,6,171,69,3,200,81,8,255,103,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,697,282,7,201,81,14,496,201,1,2,1,2,81,33,0,0,0,0,0,0,0,0,0,0,0,0,2,88,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101034,11,1,1,34,1101034,TOWNSHIP 45,14,2,55,22,0,0,0,2,55,22,0,0,0,0,0,0,9,438,177,6,355,144,9,541,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,5,10,843,341,3,174,70,7,669,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"1,907",772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101038,11,1,1,38,1101038,TOWNSHIP 46,20,1,50,20,0,0,0,1,50,20,0,0,0,0,0,0,8,541,219,4,390,158,8,485,196,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,15,604,244,1,20,8,15,584,236,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,961,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300,121
110101039,11,1,1,39,1101039,TOWNSHIP 47,34,3,105,42,1,20,8,2,85,34,0,0,0,0,0,0,17,501,203,8,309,125,21,"1,417",573,0,0,0,2,35,14,2,35,14,0,0,0,0,0,0,1,1,0,30,977,395,5,181,73,26,796,322,0,0,0,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,14,"1,230",498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101041,11,1,1,41,1101041,TOWNSHIP 42,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,15,1,20,8,9,140,57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,12,340,138,2,28,11,10,312,126,1,20,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101042,11,1,1,42,1101042,TOWNSHIP 41,34,1,2,1,0,0,0,1,2,1,0,0,0,0,0,0,4,61,25,2,83,34,19,"1,025",415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,5,21,"1,427",577,4,211,85,18,"1,216",492,0,0,0,4,139,56,0,0,0,0,0,0,0,0,0,0,0,0,3,371,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
110101046,11,1,1,46,1101046,TOWNSHIP 40,28,4,60,24,0,0,0,4,60,24,0,0,0,0,0,0,9,636,257,5,243,98,19,"1,717",695,1,6,2,0,0,0,0,0,0,0,0,0,1,2,1,3,26,11,23,"2,015",815,5,235,95,20,"1,780",720,2,9,4,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,5,863,349,0,0,0,0,0,0,1,22,9,0,0,0,0,0,0,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3
110101049,11,1,1,49,1101049,TOWNSHIP 39,18,2,23,9,0,0,0,2,23,9,0,0,0,0,0,0,8,177,72,2,31,13,10,456,185,1,1,0,1,15,6,1,15,6,0,0,0,2,10,4,1,17,7,15,512,207,4,74,30,13,438,177,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,355,144,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110101051,11,1,1,51,1101051,TOWNSHIP 38,36,5,71,29,0,0,0,5,71,29,0,0,0,0,0,0,12,546,221,4,126,51,18,618,250,0,0,0,2,140,57,2,140,57,0,0,0,1,6,2,0,0,0,27,"1,252",507,4,144,58,25,"1,108",448,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,162,66,0,0,0,0,0,0,3,195,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110200000,11,2,0,0,1100000,PRINCE COUNTY,"1,084",86,"1,251",506,3,109,44,84,"1,142",462,0,0,0,0,0,0,423,"16,800","6,799",308,"26,832","10,859",359,"18,687","7,562",18,135,55,17,279,113,5,189,76,12,90,36,3,7,3,157,"2,707","1,095",789,"43,650","17,665",161,"6,521","2,639",676,"37,129","15,026",29,676,274,27,471,191,0,0,0,0,0,0,4,25,10,1,1,0,438,"40,185","16,262",0,0,0,1,33,13,4,354,143,2,226,91,0,0,0,8,954,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,7,951,385
110203000,11,2,3,0,1103000,PRINCE COUNTY,"1,084",86,"1,251",506,3,109,44,84,"1,142",462,0,0,0,0,0,0,423,"16,800","6,799",308,"26,832","10,859",359,"18,687","7,562",18,135,55,17,279,113,5,189,76,12,90,36,3,7,3,157,"2,707","1,095",789,"43,650","17,665",161,"6,521","2,639",676,"37,129","15,026",29,676,274,27,471,191,0,0,0,0,0,0,4,25,10,1,1,0,438,"40,185","16,262",0,0,0,1,33,13,4,354,143,2,226,91,0,0,0,8,954,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,7,951,385
110203001,11,2,3,1,1103001,TOWNSHIP 28,68,2,39,16,0,0,0,2,39,16,0,0,0,0,0,0,19,574,232,24,"2,400",971,23,951,385,0,0,0,2,64,26,2,64,26,0,0,0,1,5,2,2,14,6,49,"3,090","1,250",8,319,129,41,"2,771","1,121",2,100,40,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,48,"5,709","2,310",0,0,0,0,0,0,1,200,81,0,0,0,0,0,0,1,692,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,692,280
110203006,11,2,3,6,1103006,TOWNSHIP 27,77,5,138,56,0,0,0,5,138,56,0,0,0,0,0,0,26,"1,024",414,35,"2,136",864,26,862,349,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,7,59,24,55,"2,863","1,159",13,528,214,44,"2,335",945,1,12,5,2,80,32,0,0,0,0,0,0,0,0,0,0,0,0,53,"4,097","1,658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,47
110203009,11,2,3,9,1103009,TOWNSHIP 26,73,3,46,19,1,30,12,2,16,6,0,0,0,0,0,0,19,648,262,25,"2,498","1,011",30,"1,589",643,1,2,1,2,110,45,1,100,40,1,10,4,0,0,0,9,55,22,52,"3,363","1,361",11,442,179,44,"2,921","1,182",1,130,53,1,50,20,0,0,0,0,0,0,0,0,0,0,0,0,42,"4,384","1,774",0,0,0,0,0,0,0,0,0,1,225,91,0,0,0,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3
110203011,11,2,3,11,1103011,TOWNSHIP 25,54,3,65,26,1,49,20,2,16,6,0,0,0,0,0,0,11,460,186,20,"2,232",903,21,"1,390",563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,124,50,33,"2,199",890,4,207,84,30,"1,992",806,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"3,441","1,393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
110203012,11,2,3,12,1103012,TOWNSHIP 19,77,2,23,9,0,0,0,2,23,9,0,0,0,0,0,0,12,356,144,16,"1,588",643,37,"2,221",899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,332,134,51,"2,659","1,076",6,249,101,49,"2,410",975,2,67,27,3,36,15,0,0,0,0,0,0,1,14,6,0,0,0,23,"3,788","1,533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110203016,11,2,3,16,1103016,TOWNSHIP 18,72,6,156,63,0,0,0,6,156,63,0,0,0,0,0,0,15,765,310,26,"3,515","1,422",30,"1,766",715,0,0,0,2,25,10,2,25,10,0,0,0,0,0,0,7,267,108,53,"2,810","1,137",16,453,183,40,"2,357",954,0,0,0,2,15,6,0,0,0,0,0,0,0,0,0,0,0,0,16,"1,955",791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110203019,11,2,3,19,1103019,TOWNSHIP 17,40,2,16,6,0,0,0,2,16,6,0,0,0,0,0,0,3,154,62,13,"2,704","1,094",11,628,254,0,0,0,1,5,2,0,0,0,1,5,2,0,0,0,4,69,28,22,"1,238",501,3,60,24,21,"1,178",477,1,21,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,"3,277","1,326",0,0,0,1,33,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110203026,11,2,3,26,1103026,TOWNSHIP 15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,640,259,4,389,157,5,277,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,255,103,8,939,380,3,99,40,8,840,340,1,5,2,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110203028,11,2,3,28,1103028,TOWNSHIP 16,47,6,98,40,0,0,0,6,98,40,0,0,0,0,0,0,16,978,396,5,593,240,22,"1,143",463,0,0,0,2,22,9,0,0,0,2,22,9,0,0,0,15,239,97,41,"2,501","1,012",17,822,333,30,"1,679",679,2,32,13,3,55,22,0,0,0,0,0,0,0,0,0,0,0,0,7,384,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110203031,11,2,3,31,1103031,TOWNSHIP 14,39,6,236,96,1,30,12,6,206,83,0,0,0,0,0,0,16,544,220,7,959,388,16,918,372,2,17,7,1,12,5,0,0,0,1,12,5,0,0,0,5,37,15,28,"1,449",586,4,100,40,24,"1,349",546,0,0,0,2,12,5,0,0,0,0,0,0,0,0,0,0,0,0,11,894,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110203032,11,2,3,32,1103032,TOWNSHIP 13,66,4,136,55,0,0,0,4,136,55,0,0,0,0,0,0,35,929,376,12,267,108,19,943,382,1,1,0,2,12,5,0,0,0,2,12,5,0,0,0,10,128,52,51,"2,605","1,054",11,327,132,47,"2,278",922,3,29,12,3,32,13,0,0,0,0,0,0,0,0,0,0,0,0,6,249,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6
110203034,11,2,3,34,1103034,TOWNSHIP 12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,207,84,1,8,3,7,286,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,780,316,2,58,23,10,722,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110203036,11,2,3,36,1103036,TOWNSHIP 11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,124,50,1,11,4,1,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,6,274,111,1,24,10,5,250,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110203038,11,2,3,38,1103038,TOWNSHIP 10,14,1,2,1,0,0,0,1,2,1,0,0,0,0,0,0,6,161,65,3,318,129,6,222,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,6,11,557,225,0,0,0,11,557,225,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,6,285,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110203041,11,2,3,41,1103041,TOWNSHIP  6,60,4,21,8,0,0,0,4,21,8,0,0,0,0,0,0,33,"1,115",451,14,578,234,20,"1,010",409,3,27,11,0,0,0,0,0,0,0,0,0,1,1,0,9,95,38,41,"2,207",893,7,204,83,38,"2,003",811,1,5,2,3,60,24,0,0,0,0,0,0,0,0,0,0,0,0,29,"1,551",628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110203044,11,2,3,44,1103044,TOWNSHIP  9,38,3,12,5,0,0,0,3,12,5,0,0,0,0,0,0,22,619,251,6,96,39,13,587,238,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,40,16,33,"1,412",571,5,172,70,30,"1,240",502,1,85,34,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,387,157,0,0,0,0,0,0,2,83,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110203046,11,2,3,46,1103046,TOWNSHIP  8,42,2,19,8,0,0,0,2,19,8,0,0,0,0,0,0,19,773,313,6,633,256,16,"1,042",422,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13,328,133,36,"2,736","1,107",3,654,265,34,"2,082",843,1,13,5,2,80,32,0,0,0,0,0,0,0,0,0,0,0,0,23,"2,416",978,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0
